Trial08
Date:,2014/06/11
Time:,11:01:28
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
193,393.050934,-12.292908,12.848262,-10.535907,-12.712861,15.719461,389.692993,566.033447,24.611696,-12.350041,564.338989,19.436457,152.620087,469.790741,33.845524,143.978195,627.104919,33.187778,246.283890,476.094727,34.438663,231.387634,635.747864,34.506420
194,393.055298,-12.294003,12.851440,-10.524172,-12.701807,15.720024,389.708252,566.042236,24.613714,-12.336032,564.339417,19.437860,152.627014,469.792664,33.833031,143.989075,627.054382,33.294834,246.489304,475.970306,34.408989,231.497406,635.741272,34.743187
195,393.041016,-12.295632,12.835898,-10.518336,-12.694207,15.711825,389.712280,566.035034,24.620716,-12.335582,564.335266,19.437567,152.622910,469.776611,33.855064,144.025681,626.993774,33.481789,246.488510,475.959198,34.446537,231.596863,635.770325,35.228291
196,393.052124,-12.296144,12.847927,-10.522775,-12.691928,15.719137,389.716278,566.031616,24.629436,-12.339834,564.332031,19.435152,152.626099,469.769653,33.852695,143.980133,627.001526,33.640800,246.296387,476.005615,34.503922,231.523056,635.817993,35.662025
197,393.050598,-12.300022,12.843043,-10.531211,-12.717377,15.726130,389.703613,566.025818,24.625919,-12.341896,564.329529,19.443027,152.622391,469.754852,33.858128,143.947464,626.961487,33.866528,246.260605,475.936707,34.538754,231.462387,635.761902,36.148144
198,393.059357,-12.304008,12.857761,-10.534394,-12.729328,15.725592,389.692444,566.020081,24.636444,-12.342844,564.326599,19.440794,152.597046,469.730957,33.867088,143.950119,626.910828,34.038296,246.200897,475.854218,34.625416,231.245178,635.396484,36.713722
199,393.059540,-12.308762,12.851827,-10.539191,-12.733526,15.729415,389.697632,566.010681,24.640240,-12.352405,564.308044,19.438025,152.585037,469.695648,33.866459,143.911255,626.863770,34.345383,246.180801,475.734406,34.680191,231.303146,635.418152,37.062504
200,393.055359,-12.303086,12.845742,-10.535204,-12.741802,15.724278,389.686218,566.005798,24.642431,-12.348585,564.317871,19.427610,152.593552,469.633789,33.901306,143.772064,626.777527,34.915604,246.242828,475.578247,34.776905,231.426041,635.577332,37.771797
201,393.058136,-12.312373,12.852243,-10.535677,-12.746027,15.725248,389.685242,566.006470,24.651743,-12.343716,564.309509,19.437737,152.618851,469.582916,33.954422,143.764526,626.681885,35.637596,246.192337,475.471954,34.826218,231.343216,635.497986,38.344776
202,393.051056,-12.305346,12.842861,-10.533192,-12.738599,15.721447,389.690918,565.989258,24.667768,-12.337358,564.321716,19.449305,152.649826,469.537537,33.986801,143.843887,626.701660,35.906418,245.941803,475.323700,34.898384,231.206924,635.407043,38.635155
203,393.057404,-12.307117,12.854539,-10.532329,-12.735526,15.729795,389.693634,566.016663,24.678776,-12.325300,564.318726,19.454651,152.640518,469.563751,33.991657,143.821014,626.711060,35.813046,245.764664,475.165070,35.042152,231.315231,635.479065,38.427700
204,393.046692,-12.294093,12.843315,-10.526459,-12.717744,15.729791,389.700134,566.025696,24.664156,-12.331422,564.328308,19.458168,152.626709,469.599213,33.948841,143.854126,626.774719,35.333084,246.574600,475.670563,34.699951,231.457642,635.571411,37.801487
205,393.047211,-12.287251,12.851871,-10.530975,-12.705213,15.719688,389.708130,566.030396,24.638838,-12.333143,564.320679,19.449265,152.593979,469.661835,33.902248,143.899323,626.895325,34.602577,246.639099,475.769775,34.602749,231.303757,635.392273,36.948112
206,393.052734,-12.304076,12.852988,-10.523979,-12.696423,15.707863,389.706543,566.030884,24.624540,-12.333836,564.334900,19.441343,152.619614,469.743347,33.872665,144.097565,626.934143,34.098911,246.667358,475.872833,34.538296,231.511078,635.733704,36.095516
207,393.044403,-12.300978,12.842600,-10.523028,-12.692636,15.715821,389.702454,566.049683,24.620777,-12.339681,564.334229,19.434874,152.632233,469.778412,33.861958,144.098434,627.043701,33.325016,246.678162,475.970490,34.436863,231.559235,635.714966,34.668922
208,393.046570,-12.296515,12.838631,-10.531315,-12.696682,15.720300,389.705688,566.023315,24.607101,-12.340283,564.334290,19.431652,152.617035,469.802612,33.825256,144.069534,627.130554,32.615780,246.601074,476.045868,34.495083,231.635818,635.682922,33.924358
209,393.054474,-12.303828,12.848923,-10.522082,-12.702969,15.722217,389.703461,566.021667,24.571751,-12.343079,564.336975,19.407297,152.614365,469.816895,33.827343,144.100052,627.115295,32.468723,246.622452,476.077271,34.457874,231.677887,635.684387,33.656784
210,393.051086,-12.296192,12.847804,-10.530009,-12.716516,15.718679,389.707733,566.025879,24.573853,-12.356941,564.315857,19.397478,152.630508,469.804321,33.825569,144.060364,627.178528,32.765854,246.599518,476.055328,34.492043,231.644531,635.686218,33.898777
211,393.056793,-12.304723,12.848353,-10.529526,-12.706676,15.721514,389.704620,566.034546,24.625425,-12.341536,564.321716,19.424723,152.632538,469.788269,33.833794,144.089645,627.049438,33.320892,246.678864,475.928894,34.451656,231.458252,635.732788,34.535702
212,393.051605,-12.291987,12.853193,-10.532114,-12.700902,15.726767,389.712860,566.044312,24.633024,-12.345584,564.333496,19.433710,152.629517,469.770294,33.858017,144.037277,627.011169,33.690716,246.666016,475.907990,34.524376,231.617203,635.780701,35.347313
213,393.048767,-12.299398,12.848980,-10.533058,-12.699812,15.725244,389.705627,566.045654,24.641321,-12.336758,564.338135,19.437962,152.616592,469.763184,33.863277,144.027802,626.985779,33.853344,246.662125,475.909943,34.540146,231.563995,635.802185,35.669563
214,393.046448,-12.292028,12.841565,-10.524467,-12.703554,15.722715,389.705414,566.044861,24.623943,-12.342005,564.335632,19.436670,152.625931,469.769073,33.871773,144.035370,627.019836,33.669746,246.661392,475.923981,34.503361,231.659042,635.713806,35.119221
215,393.047028,-12.298410,12.840071,-10.528060,-12.706106,15.724846,389.706299,566.044922,24.621218,-12.338799,564.333435,19.438046,152.620728,469.773376,33.857109,144.070419,627.061218,33.284969,246.686813,475.977356,34.452347,231.440231,635.742065,34.427441
216,393.051392,-12.298176,12.848126,-10.520900,-12.699008,15.715517,389.708252,566.029968,24.601921,-12.330674,564.340759,19.437828,152.620621,469.788788,33.842907,144.034164,627.182495,32.807732,246.593323,476.052643,34.512711,231.618011,635.688110,33.968605
217,393.044769,-12.300861,12.842472,-10.528461,-12.720105,15.726269,389.708496,566.011536,24.587296,-12.346633,564.344177,19.426340,152.613129,469.801514,33.833553,144.042358,627.153931,32.667229,246.600662,476.064972,34.505482,231.642441,635.676453,33.909454
218,393.052704,-12.295019,12.845883,-10.528865,-12.710519,15.722276,389.697693,566.030640,24.599047,-12.340847,564.330505,19.424847,152.627823,469.799103,33.826492,144.031189,627.178711,32.822979,246.610413,476.041199,34.486012,231.571381,635.741394,34.161964
219,393.053345,-12.301827,12.843879,-10.529724,-12.704029,15.726167,389.700806,566.039063,24.609909,-12.342506,564.327576,19.422022,152.637100,469.785126,33.839462,144.080978,627.035278,33.331562,246.675064,475.975281,34.407192,231.501221,635.729248,34.589050
220,393.053345,-12.302575,12.849267,-10.523832,-12.704993,15.720653,389.708466,566.032166,24.615816,-12.343026,564.331726,19.433207,152.629089,469.778259,33.845856,144.047333,627.016418,33.652260,246.654739,475.936707,34.434361,231.672409,635.712097,34.957058
221,393.055206,-12.299802,12.852551,-10.535049,-12.702501,15.726570,389.700714,566.023682,24.625874,-12.340896,564.332947,19.436691,152.624649,469.768860,33.859573,144.044342,627.014648,33.691128,246.660583,475.975159,34.437984,231.686478,635.709778,35.078758
222,393.046570,-12.300653,12.839378,-10.525863,-12.690544,15.723122,389.698792,566.038269,24.623209,-12.336242,564.329834,19.435980,152.619247,469.786316,33.850010,144.087204,626.997498,33.458134,246.682632,475.998108,34.422806,231.565521,635.707458,34.714592
223,393.050049,-12.298225,12.851766,-10.540963,-12.694533,15.726591,389.694397,566.032043,24.609718,-12.337770,564.340881,19.433868,152.610352,469.786774,33.848476,144.019287,627.184631,32.998489,246.733871,475.992828,34.427013,231.435623,635.748962,34.368690
224,393.048553,-12.295527,12.847023,-10.530402,-12.700717,15.721542,389.698242,566.045532,24.596016,-12.341937,564.341309,19.435902,152.612030,469.797913,33.845478,144.024231,627.188904,32.825123,246.764496,476.009369,34.401855,231.583344,635.741516,34.107742
225,393.052704,-12.307379,12.851656,-10.532398,-12.701887,15.723040,389.705841,566.025757,24.595335,-12.349767,564.342590,19.429617,152.613541,469.789978,33.837570,144.028473,627.185669,32.878529,246.666565,476.049469,34.463055,231.522858,635.748291,34.209106
226,393.055389,-12.300539,12.854387,-10.525973,-12.710196,15.723759,389.700531,566.033447,24.616203,-12.351753,564.337585,19.429247,152.619675,469.787109,33.834099,144.007370,627.108582,33.179913,246.683517,475.997223,34.498608,231.414169,635.732727,34.510441
227,393.047363,-12.296358,12.842667,-10.537166,-12.709277,15.721075,389.700409,566.042908,24.622849,-12.342086,564.339294,19.431482,152.616348,469.774506,33.845249,144.028778,626.947693,33.530548,246.822296,475.889313,34.489777,231.562195,635.704163,34.713562
228,393.052856,-12.301468,12.848186,-10.536921,-12.703408,15.729131,389.696411,566.034119,24.626947,-12.341979,564.330078,19.432114,152.621750,469.772888,33.856255,143.974716,626.959045,33.604023,246.852982,475.899994,34.480518,231.621506,635.701843,34.810402
229,393.049835,-12.290178,12.841608,-10.526485,-12.698017,15.726642,389.699921,566.022583,24.624060,-12.345736,564.337952,19.435669,152.619553,469.772736,33.842175,143.978455,626.951294,33.460503,246.828094,475.893616,34.505749,231.565521,635.703979,34.686970
230,393.059052,-12.304356,12.849479,-10.523569,-12.713614,15.722034,389.704193,566.035339,24.616995,-12.344069,564.342834,19.435350,152.622574,469.785583,33.840832,143.937027,627.041077,33.192463,246.839890,475.884216,34.482494,231.469437,635.727661,34.574535
231,393.048218,-12.288769,12.844735,-10.516041,-12.702541,15.721832,389.703644,566.034790,24.603285,-12.336348,564.344910,19.436434,152.618530,469.784607,33.832001,143.861572,627.066040,33.067173,246.996277,475.834717,34.489716,231.465317,635.727356,34.575050
232,393.055328,-12.300244,12.855510,-10.525016,-12.705213,15.720550,389.705139,566.035706,24.604578,-12.328547,564.352905,19.431765,152.621033,469.782867,33.834431,143.738419,626.996216,33.215080,247.245316,475.786835,34.442272,231.520477,635.714172,34.679619
233,393.051697,-12.304017,12.848957,-10.523030,-12.706957,15.726510,389.699768,566.030090,24.616821,-12.339846,564.338013,19.433868,152.630203,469.783081,33.840607,143.691696,626.824219,33.568123,247.248749,475.785492,34.456722,231.629456,635.711853,34.861755
234,393.049896,-12.303696,12.846118,-10.530948,-12.701637,15.723389,389.692688,566.027893,24.618412,-12.337414,564.337402,19.440495,152.633728,469.771759,33.853500,143.596237,626.715332,33.811596,247.230835,475.778870,34.466393,231.676498,635.710815,34.955975
235,393.050751,-12.299304,12.847654,-10.536382,-12.708155,15.729270,389.684235,566.033569,24.627886,-12.337739,564.332825,19.435432,152.614456,469.772003,33.859509,143.558609,626.660400,33.769970,247.206238,475.783508,34.457500,231.629532,635.708069,34.871956
236,393.050995,-12.300776,12.849579,-10.545321,-12.692687,15.724326,389.682617,566.030273,24.623508,-12.344747,564.332275,19.434238,152.603760,469.783661,33.849091,143.398254,626.631836,33.604404,247.214188,475.801147,34.461758,231.496902,635.705872,34.630997
237,393.048248,-12.299401,12.847266,-10.531418,-12.699405,15.721100,389.698334,566.034302,24.618622,-12.359201,564.337158,19.431229,152.606888,469.786163,33.836536,143.343384,626.632507,33.454205,247.229965,475.832794,34.423927,231.391968,635.737671,34.424515
238,393.048920,-12.299682,12.847298,-10.532518,-12.694369,15.716607,389.690796,566.036621,24.600943,-12.354792,564.346191,19.428501,152.606094,469.792389,33.834167,143.363312,626.640076,33.382645,247.201279,475.866089,34.400650,231.539017,635.755188,34.197113
239,393.060181,-12.290851,12.853300,-10.424962,-12.883279,15.912416,389.697174,566.038635,24.604683,-12.340547,564.334534,19.427444,152.625595,469.792480,33.836365,144.463242,627.047302,33.102989,247.162933,476.009094,34.380898,231.649033,635.678894,33.913284
240,393.048218,-12.300996,12.839471,-10.424524,-12.905265,15.916173,389.709198,566.037354,24.598700,-12.333405,564.347351,19.429628,152.641205,469.801178,33.839363,143.910507,627.029175,32.805481,247.200851,476.029663,34.339943,231.768951,635.762085,33.398308
241,393.048096,-12.305574,12.839739,-10.402617,-12.930288,15.949268,389.711243,566.037231,24.587337,-12.335698,564.337952,19.423716,152.641373,469.826416,33.834919,144.580902,627.153687,32.333698,246.933868,476.151947,34.275867,231.817810,635.853821,32.972172
242,393.052307,-12.298045,12.850371,-10.400922,-12.918857,15.941817,389.710754,566.030701,24.590065,-12.339308,564.351135,19.411413,152.632187,469.852203,33.839622,144.696228,627.188721,31.883839,246.906998,476.188416,34.210285,231.828064,635.888123,32.784801
243,393.058350,-12.307031,12.848577,-10.411699,-12.935946,15.950015,389.709930,566.031128,24.576443,-12.359206,564.349609,19.407133,152.593765,469.874878,33.841576,144.712494,627.223572,31.807032,246.916245,476.174927,34.218410,231.868393,635.928406,32.849693
244,393.058899,-12.304540,12.851207,-10.405051,-12.930239,15.952983,389.709625,566.032288,24.610500,-12.353974,564.347046,19.406284,152.561844,469.852875,33.827549,144.703033,627.210510,32.337994,246.794891,476.057770,34.257980,231.917603,635.902771,32.967136
245,393.047760,-12.301095,12.844599,-10.412041,-12.933699,15.955781,389.706787,566.040894,24.617884,-12.346206,564.352966,19.422789,152.533020,469.837524,33.817425,144.817535,627.199280,32.990746,246.758453,475.921082,34.344040,231.992661,635.866455,33.048836
246,393.051239,-12.300798,12.845729,-10.407395,-12.924837,15.950397,389.710297,566.035156,24.580898,-12.343861,564.352844,19.425308,152.566162,469.809082,33.863926,144.747391,627.067627,33.536526,246.762985,475.915070,34.346115,232.043732,635.848450,33.115776
247,393.053711,-12.307493,12.851601,-10.413000,-12.926952,15.961752,389.700958,566.028076,24.606140,-12.325703,564.333130,19.441845,152.559708,469.803497,33.873295,144.733185,627.048401,33.573574,246.638382,475.884644,34.434116,232.022141,635.791199,33.264175
248,393.050446,-12.297685,12.850389,-10.401521,-12.940378,15.957551,389.699554,566.027588,24.615662,-12.317787,564.324768,19.447023,152.546753,469.801453,33.873783,144.718521,627.084167,33.450985,246.651001,475.846558,34.398457,232.017639,635.788635,33.304153
249,393.055084,-12.306120,12.847528,-10.411958,-12.947465,15.958007,389.693085,566.012939,24.595690,-12.330158,564.328979,19.439631,152.561127,469.805023,33.886917,144.716736,627.085693,33.500462,245.955872,476.077423,34.361801,232.061630,635.839905,33.235817
250,393.049500,-12.302104,12.843582,-10.419014,-12.947868,15.952595,389.701904,566.021362,24.597628,-12.335671,564.327148,19.441437,152.559937,469.807648,33.889545,144.832352,627.100891,33.839474,245.888809,476.102478,34.354866,232.101257,635.890991,33.211971
251,393.052185,-12.298179,12.844734,-10.412439,-12.924856,15.952332,389.688019,566.036316,24.616276,-12.335585,564.328369,19.440868,152.568695,469.790649,33.914742,144.890518,627.145142,34.308399,245.903259,476.138519,34.367702,232.124634,635.915649,33.299103
252,393.054108,-12.288939,12.852464,-10.324430,-12.870638,15.793851,389.691284,566.041870,24.617344,-12.333649,564.330139,19.441944,152.608810,469.765808,33.947407,144.935410,627.136719,34.788700,245.938354,476.154144,34.413792,232.201263,635.959167,33.485416
253,393.052429,-12.283956,12.854361,-10.273379,-12.867079,15.805961,389.703156,566.068115,24.621897,-12.329601,564.351624,19.462599,152.640945,469.738190,33.991428,144.923904,627.147583,35.392609,245.903824,476.172607,34.445358,232.178146,636.012268,33.845070
254,393.047058,-12.274117,12.843183,-10.246099,-12.881257,15.811066,389.701599,566.062134,24.626804,-12.315236,564.353638,19.474648,152.668045,469.709686,34.021374,144.851456,627.026978,35.968487,245.930252,476.166290,34.477085,232.338470,636.032532,34.144146
255,393.058258,-12.274857,12.854031,-10.413850,-12.817867,15.881924,389.720642,566.073730,24.643175,-12.308805,564.368225,19.494354,152.710663,469.686035,34.079105,145.000320,626.981995,36.391697,245.953308,476.112793,34.523540,232.500153,636.093018,34.442383
256,393.049377,-12.300445,12.843775,-10.455234,-12.833755,15.910733,389.725433,566.064392,24.635118,-12.334773,564.346985,19.468740,152.727875,469.655121,34.114399,145.126526,626.960327,36.870998,245.962753,475.994202,34.548546,232.640137,636.044189,34.628666
257,393.051636,-12.290665,12.850560,-10.458534,-12.842833,15.915768,389.726471,566.057129,24.633417,-12.322103,564.339905,19.483427,152.753311,469.642883,34.159061,145.179489,627.000305,37.186718,245.969833,475.904663,34.591595,232.731934,636.046082,34.885223
258,393.048798,-12.294597,12.839916,-10.461234,-12.859889,15.914261,389.728485,566.036926,24.641207,-12.318480,564.340454,19.502354,152.793732,469.663574,34.222084,145.276474,626.966064,37.491196,245.980103,475.840332,34.628551,232.806335,635.989990,35.304710
259,393.044403,-12.314819,12.839449,-10.474903,-12.890794,15.915881,389.707916,566.017456,24.666166,-12.319937,564.319031,19.497564,152.771393,469.661285,34.195328,145.347412,626.963135,37.714985,245.950653,475.827637,34.687706,232.852921,636.041809,35.815022
260,393.050934,-12.305009,12.843031,-10.473772,-12.901733,15.920348,389.687897,565.993652,24.691595,-12.323659,564.317932,19.493782,152.781982,469.708252,34.212681,145.350189,627.083801,37.995636,245.947983,475.871399,34.756489,232.803513,636.096252,36.344715
261,393.047852,-12.307290,12.839539,-10.477163,-12.910844,15.912252,389.683380,565.984558,24.702604,-12.322587,564.319153,19.500330,152.804138,469.813232,34.249321,145.383392,627.187866,38.414249,245.902527,475.989105,34.848354,232.791290,636.143005,36.882809
262,393.045868,-12.306973,12.834658,-10.467956,-12.892465,15.915971,389.675568,565.993164,24.706472,-12.322554,564.318787,19.502550,152.800140,470.035248,34.389915,145.504211,627.250366,39.261597,245.869888,476.103516,35.146023,233.126587,636.166687,37.360256
263,393.046021,-12.297475,12.836771,-10.469691,-12.879562,15.905788,389.683044,566.004150,24.707935,-12.317699,564.328735,19.499868,152.768646,470.279968,34.580559,145.741867,627.366028,40.117241,245.918854,476.251648,35.450928,233.630508,636.181641,37.918182
264,393.054962,-12.302817,12.849771,-10.465467,-12.857896,15.909389,389.694366,566.021301,24.709826,-12.318314,564.335938,19.516914,152.727325,470.543518,34.997017,146.022644,627.639221,40.775352,245.940842,476.420288,35.796810,233.768188,636.350586,38.612988
265,393.050262,-12.285252,12.842516,-10.455643,-12.834148,15.907891,389.704437,566.040833,24.704527,-12.320743,564.350769,19.509148,152.793518,470.775085,35.539909,146.500702,628.031372,41.744755,246.010376,476.594452,36.013046,233.908768,636.606018,39.155563
266,393.049652,-12.284134,12.845217,-10.462576,-12.824799,15.907492,389.721741,566.047363,24.702143,-12.275860,564.380798,19.579367,152.930923,470.991791,35.923782,146.615433,628.174988,42.660995,246.155746,476.875397,36.341782,234.095062,636.653809,39.924580
267,393.049316,-12.300186,12.845927,-10.469348,-12.833574,15.909399,389.719055,566.065430,24.698273,-12.271564,564.375854,19.604113,152.958694,471.293701,36.185123,146.581131,628.301392,43.525848,246.275330,477.088013,36.558262,234.234146,636.939026,40.764210
268,393.048950,-12.296748,12.843570,-10.433986,-12.853499,15.898388,389.700500,566.050293,24.696472,-12.263860,564.374084,19.619766,153.011230,471.476196,36.343674,146.843277,628.514282,44.324120,246.331345,477.125793,36.818558,234.598755,637.108154,41.732040
269,393.051575,-12.305313,12.841603,-10.525280,-12.706255,15.734583,389.702942,566.026733,24.702284,-12.262301,564.370483,19.622990,153.048920,471.518036,36.429214,146.976639,628.613220,45.070137,246.234360,477.101776,37.303905,234.897736,637.149719,42.323299
270,393.047699,-12.299832,12.838133,-10.412037,-12.929661,15.952661,389.688812,566.009888,24.709337,-12.262518,564.354248,19.626474,153.044312,471.579315,36.569763,146.965378,628.661804,45.764427,246.326416,477.191895,37.844517,234.757492,637.166992,43.479321
271,393.041565,-12.305334,12.829733,-10.404422,-12.965195,15.967623,389.673981,565.973938,24.748533,-12.251550,564.348145,19.614786,153.011902,471.618988,36.777847,147.128006,628.946899,46.642044,246.328766,477.236328,38.357426,234.685318,637.282471,44.272701
272,393.047638,-12.306125,12.837828,-10.426723,-12.934283,15.932068,389.686859,565.990479,24.707949,-12.262177,564.333374,19.614105,152.954575,471.738556,37.026459,146.997910,628.767639,47.607464,246.244476,477.206116,38.658607,234.959625,637.258606,44.810032
273,393.062683,-12.302638,12.850941,-10.532218,-12.761888,15.746213,389.696655,566.000305,24.718603,-12.263221,564.331909,19.615856,152.849411,471.942291,37.362370,147.201355,628.782471,48.639381,246.093063,477.154419,38.866196,234.931519,637.176758,46.021626
274,393.056488,-12.310394,12.848445,-10.532573,-12.758434,15.741838,389.685059,565.986694,24.717754,-12.260194,564.332581,19.630037,152.701111,472.019104,37.933319,147.338776,628.872864,49.642719,246.001923,477.145325,39.080322,234.890579,637.328857,46.666195
275,393.053497,-12.310245,12.849584,-10.531252,-12.751919,15.747198,389.698090,565.986145,24.716152,-12.263800,564.349365,19.639431,152.604752,471.981049,38.278301,147.434769,628.978333,51.058743,245.912430,477.114166,39.234604,235.117584,637.231873,47.450436
276,393.052277,-12.307471,12.841724,-10.527798,-12.731933,15.740067,389.696808,565.998413,24.714914,-12.249044,564.344482,19.640709,152.486084,472.143799,38.770542,147.445724,629.030457,52.180489,245.839661,477.112305,39.374126,234.964447,637.188354,48.669609
277,393.060486,-12.301296,12.849460,-10.527170,-12.726457,15.741305,389.692078,566.016235,24.705742,-12.243950,564.362793,19.652285,152.276169,472.363495,39.274155,147.523575,629.145325,53.362286,245.754044,477.223541,39.612278,235.193161,637.279663,49.285477
278,393.045746,-12.297984,12.838901,-10.527829,-12.721627,15.737716,389.706238,566.040039,24.697315,-12.243883,564.362671,19.648890,152.060287,472.487396,39.700542,147.327667,629.515503,54.492542,245.354462,477.390289,40.088661,235.072617,637.419922,50.256317
279,393.042847,-12.300203,12.843822,-10.530806,-12.707154,15.727653,389.706848,566.042664,24.701067,-12.243134,564.355957,19.647144,151.651749,472.670868,40.095192,147.449249,629.822327,55.452530,245.299179,477.533783,40.356453,234.937943,637.410767,51.330437
280,393.049591,-12.299790,12.841478,-10.523751,-12.688860,15.731481,389.700104,566.040222,24.702213,-12.250166,564.359985,19.630754,151.256531,473.004730,40.568817,147.256882,630.003418,56.367313,244.894806,477.548767,40.682945,235.043304,637.486084,52.087986
281,393.058472,-12.291924,12.854852,-10.533958,-12.703647,15.730437,389.686615,566.032410,24.700560,-12.252998,564.362122,19.638945,150.887375,473.314270,41.169392,147.269226,630.165527,57.362514,244.159332,477.769196,41.442154,234.873169,637.625061,53.009724
282,393.051117,-12.296658,12.840075,-10.534788,-12.717397,15.738900,389.703735,566.027954,24.709448,-12.267364,564.345337,19.628916,150.472992,473.851166,41.871471,147.359482,630.575745,58.305004,243.579315,477.853912,42.160324,234.965179,637.659363,53.805328
283,393.050995,-12.309803,12.842514,-10.537226,-12.725601,15.740194,389.688416,566.010315,24.713316,-12.259962,564.342834,19.638365,150.054047,474.381195,42.579582,147.359329,630.966309,59.263882,243.187607,477.954254,42.800755,235.029495,637.743225,54.868805
284,393.053467,-12.307191,12.845119,-10.527140,-12.749882,15.744675,389.696930,565.996948,24.706457,-12.259216,564.346191,19.652016,149.487396,474.974609,43.435448,147.593155,631.433044,60.276325,242.901352,477.989380,43.486210,235.153183,638.047607,55.616714
285,393.052399,-12.311528,12.845801,-10.529944,-12.760590,15.747395,389.706116,565.992737,24.704889,-12.250101,564.339111,19.651838,149.114960,475.174500,44.307743,147.673340,631.932678,61.209946,242.532013,478.214478,44.250862,235.380798,638.442871,56.618736
286,393.044647,-12.313508,12.834415,-10.535095,-12.766613,15.736369,389.698456,565.982849,24.707130,-12.239974,564.341675,19.657145,148.671814,475.772247,45.340439,147.488037,632.467651,62.145569,242.089371,478.520660,45.344193,235.591110,638.783264,57.577522
287,393.055298,-12.310760,12.847721,-10.532748,-12.759814,15.749850,389.696259,565.983032,24.712873,-12.250633,564.344788,19.652109,148.413269,476.373596,46.241562,147.570663,633.156616,63.363667,241.712265,478.937134,46.571423,235.370605,639.053162,58.835430
288,393.048584,-12.308455,12.839576,-10.528505,-12.750612,15.750804,389.695129,565.996094,24.713070,-12.258084,564.341797,19.654562,147.946182,476.995392,47.428925,147.457504,633.687012,64.083939,241.318695,479.613708,47.848564,235.241867,639.479858,59.789303
289,393.048401,-12.307932,12.840769,-10.541189,-12.723388,15.735454,389.702667,566.018494,24.714682,-12.258623,564.352600,19.651165,147.809372,477.455261,48.529770,147.655624,634.259094,65.279053,241.314011,479.913422,49.371025,235.380905,639.849304,60.935066
290,393.051270,-12.303980,12.842361,-10.529114,-12.705559,15.730926,389.705414,566.023621,24.705904,-12.249339,564.366577,19.645527,147.772614,477.956421,49.837135,147.438339,634.625916,66.523109,241.114975,480.428833,50.675018,235.460556,640.489868,62.184341
291,393.032166,-12.291578,12.833180,-10.524862,-12.696320,15.733182,389.714233,566.041504,24.701487,-12.244177,564.364990,19.641315,147.665054,478.442841,51.503456,147.608170,635.326782,67.477135,240.943710,480.661255,52.271748,235.655838,640.946228,63.328110
292,393.044098,-12.299943,12.841941,-10.525084,-12.677054,15.727152,389.716949,566.052551,24.703926,-12.242915,564.370544,19.649273,147.827225,478.901337,53.005322,147.605057,636.217896,68.941170,241.229492,481.121033,53.596260,235.781128,641.353943,64.424706
293,393.042786,-12.297265,12.836025,-10.518834,-12.685195,15.727588,389.708557,566.050903,24.709780,-12.243146,564.377441,19.644531,147.764252,479.759338,54.971649,147.863663,636.506531,70.334755,241.101517,481.817871,55.192360,235.829819,641.696350,65.919487
294,393.045715,-12.295240,12.840679,-10.527684,-12.700598,15.731280,389.716400,566.076538,24.714861,-12.248309,564.372314,19.646639,147.908707,480.374023,56.751022,148.148514,637.201355,71.655151,241.411163,482.362671,56.804188,236.085999,642.667725,67.262482
295,393.050049,-12.294856,12.844249,-10.535563,-12.713689,15.735885,389.749207,566.100769,24.736746,-12.271317,564.386353,19.646534,148.069855,480.809753,58.534317,148.303116,637.805542,73.249115,241.209625,482.581268,58.833691,236.342026,643.125122,68.555817
296,393.045990,-12.299783,12.837195,-10.535314,-12.725018,15.740354,389.782257,566.043335,24.800261,-12.266553,564.441528,19.625753,148.140930,481.380829,60.239655,148.423676,638.289856,74.737633,241.360596,483.213776,60.579876,236.373978,643.412231,70.244995
297,393.048706,-12.304278,12.836544,-10.533769,-12.741989,15.741273,389.784088,566.010376,24.903526,-12.273804,564.445435,19.624067,148.402603,481.699493,62.160610,148.641281,638.795776,76.449509,241.854111,483.929169,62.899033,237.001221,644.277466,72.038490
298,393.057373,-12.306822,12.849767,-10.525075,-12.730778,15.743546,389.863495,565.929504,25.003550,-12.263636,564.429688,19.629045,148.888824,482.307831,64.265701,149.066010,639.381104,78.277695,242.032593,484.360199,64.932846,236.993546,644.652527,73.850227
299,393.053589,-12.298413,12.849833,-10.524789,-12.731683,15.741122,389.787933,565.964783,24.857080,-12.242414,564.435608,19.627892,149.149490,482.796661,66.713829,149.387680,640.060608,80.253242,242.321991,484.748322,66.585922,237.479080,645.054810,75.604553
300,393.050720,-12.286654,12.842675,-10.526694,-12.738574,15.739699,389.778992,565.962646,24.849791,-12.242211,564.439331,19.631992,149.705917,483.251923,68.898697,149.710953,640.391113,82.360367,243.215561,485.431763,68.430946,237.850571,645.753784,77.580795
301,393.051300,-12.298210,12.845089,-10.524465,-12.726819,15.740818,389.771484,565.976929,24.850304,-12.245487,564.439880,19.631329,150.274353,483.757996,71.340088,150.120819,640.816650,84.660057,243.607605,485.918091,70.476868,238.435760,646.348694,79.325500
