Trial10
Date:,2014/06/11
Time:,11:06:00
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
776,393.099518,-12.048921,14.188995,-10.560112,-13.127241,15.763174,389.701843,566.383301,24.105682,-12.294795,564.725281,19.918531,491.812103,613.042603,430.018066,565.079407,694.688232,317.034912,419.890961,672.816772,425.624786,497.898712,751.043701,309.718872
777,393.088898,-12.042172,14.177476,-10.559961,-13.133199,15.765290,389.697815,566.366638,24.113667,-12.297075,564.740601,19.938841,492.242340,611.953918,429.929382,565.193665,693.401733,316.756500,420.394073,671.765076,425.463135,498.563293,750.022827,309.705536
778,393.102692,-12.058536,14.189528,-10.564164,-13.132145,15.761209,389.685638,566.371460,24.111689,-12.292577,564.751221,19.935003,492.448700,610.865173,429.754425,565.440918,692.211365,316.635986,420.752045,670.639893,425.499603,498.804962,749.100037,309.662415
779,393.095581,-12.054046,14.189020,-10.563796,-13.135782,15.759903,389.687531,566.372925,24.103123,-12.295131,564.747131,19.933249,492.597900,609.785217,429.319733,565.798584,691.057190,316.309906,421.205872,669.697266,425.282837,499.127197,747.666382,309.307404
780,393.092072,-12.040418,14.194982,-10.564188,-13.121569,15.757241,389.684143,566.374207,24.101646,-12.294450,564.740784,19.928408,492.950531,608.321838,428.938141,565.820496,689.679199,316.293823,421.709839,668.811340,424.934540,499.540619,746.832153,309.106506
781,393.084961,-12.029672,14.193881,-10.562195,-13.126210,15.766508,389.691162,566.379639,24.093901,-12.297764,564.732727,19.932493,492.956146,607.334595,428.693848,566.421875,688.818420,315.819183,421.926117,667.898499,424.707520,500.082001,746.077393,308.884186
782,393.100342,-12.050782,14.182211,-10.566115,-13.113976,15.762818,389.694092,566.373230,24.113861,-12.288522,564.747131,19.939604,493.298645,606.160889,428.165344,566.648499,687.543701,315.603424,422.172272,666.574524,424.414429,500.442810,744.623474,308.776276
783,393.104797,-12.028985,14.197396,-10.565169,-13.114257,15.764079,389.701752,566.378357,24.110826,-12.293443,564.741577,19.938370,493.311584,605.161438,427.777069,566.885986,686.277283,315.371796,422.481567,665.884827,424.255432,500.782318,743.873535,308.502228
784,393.090851,-12.033696,14.203058,-10.568898,-13.112963,15.765649,389.704346,566.380432,24.106543,-12.296205,564.737366,19.937208,493.364777,604.066895,427.433075,567.309814,685.495544,314.864380,422.650970,665.199585,424.016022,501.239471,743.122864,308.434692
785,393.089233,-12.034236,14.191454,-10.561777,-13.118249,15.761808,389.701843,566.370544,24.103430,-12.292645,564.749329,19.945780,493.462128,602.969666,427.073608,567.346985,684.231750,314.553711,422.729736,663.899353,423.777435,501.489227,741.977661,308.389130
786,393.094696,-12.027580,14.195626,-10.564306,-13.117440,15.761998,389.699615,566.381287,24.104969,-12.298307,564.755249,19.938381,493.535278,602.087402,426.786774,567.736938,683.224609,314.502106,422.943207,663.125916,423.566620,501.981812,741.188843,308.135040
787,393.090088,-12.039858,14.195071,-10.566886,-13.127041,15.755155,389.693665,566.369141,24.099056,-12.296101,564.746582,19.933987,493.544098,600.900696,426.284851,568.000854,682.214050,314.238708,423.270966,662.646362,423.261017,502.607880,740.323730,308.112305
788,393.084381,-12.044623,14.187728,-10.569551,-13.119823,15.768202,389.699890,566.374573,24.092690,-12.295070,564.745300,19.934376,493.609741,600.198120,426.103973,568.236877,681.067444,314.215240,423.610382,661.655701,423.135315,503.171448,739.537781,307.856812
789,393.094055,-12.040299,14.193308,-10.564974,-13.116284,15.768219,389.695526,566.374756,24.100637,-12.301130,564.739258,19.937206,493.915741,598.882385,426.106598,568.701477,679.888184,314.123352,423.882996,660.816284,422.936371,503.429199,738.607361,308.001404
790,393.105194,-12.058963,14.177783,-10.559080,-13.132353,15.759713,389.688202,566.385193,24.109058,-12.297169,564.746216,19.932371,494.047363,597.715393,425.844299,569.066223,678.950134,313.883453,424.394073,660.145691,422.614838,504.197968,737.459900,308.148865
791,393.099854,-12.053413,14.182951,-10.553440,-13.132545,15.765552,389.697968,566.385010,24.105518,-12.296774,564.731995,19.931976,494.256287,597.029663,425.355896,569.604675,677.786194,313.618713,424.782318,659.039368,422.520538,504.892212,736.756531,307.849457
792,393.094177,-12.039168,14.195180,-10.555403,-13.122997,15.765706,389.695282,566.382935,24.105471,-12.292159,564.760742,19.944769,494.578583,595.590210,425.309174,570.221252,676.565247,313.778046,425.033020,658.079895,422.160065,505.643127,735.915833,307.833221
793,393.094269,-12.054083,14.184099,-10.561269,-13.119824,15.758389,389.698883,566.380371,24.104918,-12.297147,564.732361,19.923344,494.705475,594.405151,424.988312,570.619202,675.400513,313.582825,425.422760,657.098938,421.952728,505.994873,734.460144,307.879181
794,393.092285,-12.049558,14.189281,-10.559469,-13.124490,15.762320,389.695740,566.375183,24.100363,-12.292801,564.730835,19.918797,495.047913,593.634827,424.472534,570.870544,674.133606,313.436279,425.761627,655.851440,421.876404,506.801270,733.698853,307.690186
795,393.095947,-12.042257,14.194663,-10.570973,-13.126544,15.765173,389.689972,566.360229,24.106255,-12.295022,564.742065,19.934654,495.209015,591.751709,424.250702,571.836304,673.053101,313.256653,426.248413,655.143616,421.533569,507.631134,732.734497,307.520691
796,393.094238,-12.036767,14.184868,-10.562400,-13.124844,15.761919,389.700348,566.352600,24.103035,-12.295171,564.737122,19.925493,495.636658,591.088928,423.959167,572.279602,671.786438,313.192413,426.824249,653.668579,421.203979,508.180969,731.485413,307.515656
797,393.095276,-12.041239,14.188629,-10.570162,-13.121583,15.763062,389.696747,566.359253,24.105236,-12.292135,564.741272,19.926662,495.878113,589.214844,423.854614,572.745178,670.218201,313.162109,427.316498,652.733643,421.059113,508.934509,730.246643,307.522491
798,393.099182,-12.035027,14.186289,-10.564337,-13.123578,15.761983,389.690186,566.367371,24.109350,-12.297239,564.755005,19.933748,496.154419,588.254395,423.207123,573.416382,669.310730,313.041992,427.620972,651.469177,420.522827,509.822784,729.426941,307.413208
799,393.099243,-12.034899,14.192502,-10.565784,-13.115867,15.756674,389.696655,566.373718,24.102177,-12.293932,564.741333,19.938557,496.650909,586.616150,423.195923,574.195557,667.627686,312.921906,427.996338,650.269043,420.249298,510.313965,727.772644,307.309265
800,393.091370,-12.048116,14.188701,-10.558558,-13.117733,15.766049,389.701202,566.388611,24.103807,-12.298215,564.757813,19.933619,496.886719,585.590637,422.462219,574.698181,666.628967,312.348114,428.673981,648.947083,419.953888,511.263092,726.854553,307.221832
801,393.082001,-12.037895,14.195750,-10.568260,-13.117872,15.762530,389.708557,566.385315,24.108843,-12.300190,564.743225,19.938038,497.603149,584.049438,422.184265,575.254639,665.041016,312.470734,429.368958,647.716858,419.677490,512.131165,725.604919,307.052368
802,393.088928,-12.038404,14.199670,-10.563152,-13.114985,15.764219,389.699005,566.390015,24.111444,-12.301407,564.744446,19.942692,497.902802,582.663025,421.898651,576.094299,663.738098,312.068115,429.871094,646.500061,419.396790,512.478577,724.162842,306.891357
803,393.098022,-12.037188,14.189375,-10.554211,-13.111814,15.766994,389.699585,566.396301,24.120073,-12.302021,564.745117,19.935875,498.711243,581.483459,421.565125,576.630493,662.463745,311.862366,430.454041,645.128601,419.185669,513.594482,722.939148,306.842468
804,393.092133,-12.051546,14.179715,-10.559072,-13.129212,15.772083,389.694916,566.374451,24.111433,-12.299419,564.739014,19.931578,499.029388,579.668579,421.186401,577.252930,660.808899,311.630341,431.041718,643.683411,419.066528,514.408752,721.846313,306.515930
805,393.096436,-12.045205,14.183438,-10.557536,-13.133127,15.761683,389.694244,566.377258,24.110998,-12.290770,564.741028,19.932455,499.590454,578.407776,420.946533,577.955688,659.441223,311.332581,431.879120,642.510376,418.942810,514.934753,720.169312,306.386627
806,393.107697,-12.046129,14.190488,-10.556890,-13.138820,15.766009,389.697571,566.374268,24.094484,-12.293481,564.733948,19.920855,500.395050,576.483887,420.994476,578.737061,657.874512,311.074219,432.734497,640.910522,418.632263,516.020935,718.957458,306.154083
807,393.123108,-12.053615,14.180060,-10.552298,-13.132153,15.761266,389.684906,566.377014,24.106022,-12.295755,564.729187,19.922447,501.094147,575.447510,420.312866,579.574646,656.362976,310.811798,433.314148,639.551697,418.575714,516.529724,717.309326,305.932190
808,393.104736,-12.051332,14.191373,-10.565197,-13.130586,15.766165,389.701874,566.367310,24.106308,-12.297595,564.736450,19.927263,501.712067,573.328857,420.249207,580.013855,654.756348,310.454987,434.347107,638.225342,418.319305,517.422363,716.008057,305.841827
809,393.099701,-12.049716,14.189918,-10.561643,-13.123797,15.763036,389.694305,566.365051,24.108753,-12.297249,564.731262,19.932890,502.632019,572.177002,419.987946,580.969727,653.241272,309.959991,435.062744,636.411438,418.252319,518.255310,714.160156,305.585693
810,393.103973,-12.036574,14.197210,-10.570473,-13.128708,15.767405,389.696655,566.371155,24.115604,-12.296416,564.745605,19.933548,503.437622,570.443298,419.620148,581.629700,651.344971,309.821716,436.007080,635.386902,417.977295,518.997253,712.867737,305.275513
811,393.098969,-12.040983,14.191650,-10.570446,-13.121326,15.761498,389.696869,566.360107,24.103512,-12.296234,564.740051,19.933701,504.021057,568.795898,419.266632,582.351318,649.852295,309.384827,436.915680,633.592224,417.765411,519.836792,711.123901,305.161713
812,393.098206,-12.028688,14.195007,-10.563079,-13.123141,15.763263,389.693176,566.374084,24.104074,-12.296952,564.741821,19.932791,504.920715,567.359253,419.065063,583.149780,648.104675,309.064697,437.690033,632.283813,417.559753,520.907715,709.727234,304.737366
813,393.040985,-12.006091,14.239991,-10.568317,-13.118974,15.755431,389.696167,566.386597,24.108391,-12.294318,564.752563,19.947140,505.803314,565.760986,418.743927,584.022522,646.309448,308.881775,438.613495,630.837708,417.419739,521.707031,708.057861,304.685516
814,393.041656,-12.011727,14.249477,-10.576556,-13.111378,15.760701,389.690399,566.380615,24.110884,-12.297119,564.754456,19.950977,506.226685,564.055237,418.441071,584.604797,644.349426,308.383881,439.377014,629.291016,417.233429,522.533569,706.564575,304.236816
815,393.036621,-12.015054,14.238475,-10.563495,-13.115259,15.756104,389.690674,566.376831,24.111023,-12.301923,564.741272,19.949612,506.891968,562.558899,418.066345,585.469116,643.017578,308.085724,440.213257,627.945007,416.974487,523.514893,705.026184,304.183807
816,393.097168,-12.040166,14.194963,-10.560837,-13.120878,15.763526,389.690552,566.384766,24.118689,-12.297060,564.741455,19.944574,507.796234,560.680542,417.757813,586.050476,640.766052,307.677856,441.171661,626.193176,416.582672,524.410095,703.137756,303.739319
817,393.089478,-12.054987,14.188749,-10.564391,-13.129230,15.757177,389.691620,566.387695,24.104904,-12.301674,564.742798,19.932713,508.157379,559.029175,417.309906,586.952026,639.073853,307.287048,441.890472,624.900757,416.571198,525.432983,701.631165,303.487732
818,393.105194,-12.041731,14.191206,-10.560403,-13.119214,15.758493,389.686890,566.387024,24.108526,-12.300016,564.730713,19.925972,508.803436,557.474060,417.057251,587.805603,637.094727,306.853210,442.693298,623.231934,416.166534,526.140076,699.673279,303.331024
819,393.109283,-12.040798,14.195638,-10.552674,-13.124382,15.761194,389.697388,566.384705,24.098961,-12.294942,564.729675,19.933949,509.572113,555.460266,416.827606,588.404907,635.180908,306.437866,443.660797,621.616699,415.965576,527.376770,697.776001,303.039917
820,393.105469,-12.058245,14.191181,-10.558232,-13.126405,15.761428,389.701416,566.400208,24.099236,-12.295650,564.745789,19.926521,510.266693,553.652466,416.389221,589.418274,633.196228,306.296417,444.153290,619.820984,415.709869,528.233398,696.006348,302.565643
821,393.109192,-12.037252,14.191131,-10.557933,-13.123021,15.762324,389.125366,566.817993,24.012585,-12.290811,564.735229,19.930292,510.697449,552.225525,416.240631,590.299561,631.314270,305.897644,445.236053,618.605347,415.509613,529.283752,694.107422,302.315308
822,393.108551,-12.046090,14.193164,-10.560029,-13.126847,15.768328,389.253937,566.611084,24.212021,-12.296647,564.753052,19.945440,511.379272,550.067322,416.078278,591.021118,629.378052,305.648010,446.101776,616.570557,415.342255,530.222229,692.436829,301.989838
823,393.107605,-12.036210,14.180261,-10.568236,-13.122001,15.765577,389.484375,566.426941,24.241533,-12.296884,564.748535,19.951288,512.339294,548.447754,415.687286,591.795471,627.300842,305.438873,446.804169,615.263550,415.036285,531.128418,690.615173,301.846680
824,393.104370,-12.039312,14.184481,-10.570780,-13.128841,15.765520,389.539154,566.445313,24.156729,-12.295098,564.754395,19.949345,512.653015,546.848633,415.616791,592.416077,625.572510,305.213959,447.734680,613.803467,414.981049,532.124390,689.071167,301.494415
825,393.105438,-12.050691,14.191141,-10.569954,-13.119589,15.764558,389.577301,566.456421,24.135019,-12.290792,564.755859,19.949310,513.221130,545.059631,415.529755,593.476624,623.419006,304.895325,448.563416,612.087952,414.715973,533.146423,687.084473,301.441589
826,393.094666,-12.038472,14.182003,-10.564159,-13.114092,15.763114,389.583862,566.449402,24.128702,-12.301847,564.743164,19.939121,513.923218,542.937500,415.221649,594.344482,621.284241,304.888580,449.325500,610.808105,414.558899,534.402039,685.359924,301.329193
827,393.098267,-12.031344,14.195008,-10.557972,-13.113511,15.764950,389.587341,566.440918,24.123907,-12.301165,564.739624,19.943380,514.716919,541.731201,415.081329,595.236084,619.353577,304.721649,450.210327,609.051025,414.392609,535.353271,683.274292,301.448334
828,393.101410,-12.027036,14.196407,-10.558982,-13.113074,15.758772,389.586456,566.444885,24.126011,-12.300270,564.745911,19.944031,515.158081,539.864136,415.020020,596.260132,617.473145,304.495117,451.215515,607.753113,414.304260,536.440063,681.970398,301.138885
829,393.100037,-12.044929,14.188083,-10.559136,-13.112699,15.761448,389.584320,566.448120,24.126881,-12.294207,564.738159,19.923929,515.947388,538.177185,414.976868,596.965210,615.679016,304.327576,451.934021,605.975891,414.388580,537.499146,680.078003,301.125793
830,393.093597,-12.036376,14.195403,-10.563148,-13.109841,15.756261,389.586243,566.444763,24.125187,-12.293786,564.740662,19.931721,516.735901,536.342224,414.816895,597.949402,613.476868,304.565918,453.066589,604.522339,414.374420,538.824524,678.198059,301.000702
831,393.104797,-12.050196,14.182502,-10.561197,-13.121385,15.759953,389.581818,566.451050,24.130482,-12.297534,564.744263,19.939283,517.408997,534.781799,414.960022,598.786072,611.636353,304.552521,453.980499,603.205811,414.455658,539.920410,676.203918,301.180969
832,393.101349,-12.026827,14.195416,-10.561481,-13.125265,15.768161,389.586945,566.444458,24.124840,-12.305484,564.740173,19.932386,517.910278,532.689331,415.228485,599.798035,609.612915,304.613922,454.874847,601.765503,414.558746,541.013062,674.797485,301.158997
833,393.111481,-12.044397,14.187541,-10.560898,-13.120543,15.763594,389.581818,566.444336,24.129686,-12.299854,564.731506,19.931892,519.059082,531.401062,415.266571,600.841064,607.675415,304.579498,456.035065,600.274780,414.848022,542.407349,672.793945,301.241516
834,393.114471,-12.044913,14.190701,-10.566733,-13.120483,15.757773,389.581177,566.445984,24.132109,-12.297423,564.742493,19.938862,519.786072,529.368958,415.533844,601.800964,605.679688,304.737396,456.918365,598.404236,415.095001,543.602905,670.956055,301.464417
835,393.105591,-12.048382,14.189052,-10.557295,-13.127611,15.764572,389.576050,566.444458,24.127205,-12.300603,564.751099,19.950302,520.692505,527.615662,415.785736,602.662964,603.308960,305.049561,457.916962,597.058105,415.294281,544.836487,668.972229,301.764343
836,393.098297,-12.035524,14.189391,-10.566123,-13.129387,15.759570,389.586823,566.448181,24.129877,-12.297789,564.743652,19.945898,521.284058,525.856262,416.029022,603.821411,601.402954,305.182037,459.149506,595.401184,415.490540,546.052124,667.284485,301.994720
837,393.099945,-12.030051,14.196973,-10.552767,-13.132902,15.767864,389.578552,566.441467,24.133457,-12.298596,564.735779,19.942122,522.123657,524.354431,416.119568,604.907776,599.326294,305.389648,460.106842,593.757446,415.859619,547.359009,665.552673,302.249847
838,393.106598,-12.040251,14.185720,-10.549612,-13.127746,15.764915,389.582489,566.449097,24.132975,-12.294465,564.742310,19.939260,523.124634,522.165100,416.392853,606.079712,597.460632,305.617157,461.488037,592.283569,416.144409,548.723633,663.700195,302.701721
839,393.064209,-12.022452,14.241903,-10.557495,-13.115846,15.760391,389.580017,566.443848,24.134199,-12.298205,564.743958,19.945196,524.132263,520.337585,416.605743,607.177917,595.287537,305.895294,462.482422,590.235901,416.327972,549.833130,661.645874,302.994904
840,393.110321,-12.048882,14.191323,-10.564252,-13.123389,15.761856,389.580109,566.442200,24.128805,-12.293097,564.742737,19.946665,525.116882,518.229370,416.910004,608.391724,593.217407,306.027710,463.698090,588.830566,416.501617,551.327942,659.912781,303.178070
841,393.104279,-12.029057,14.199529,-10.560274,-13.115509,15.760845,389.580536,566.442871,24.130302,-12.295384,564.740295,19.937651,526.158752,516.664612,417.074188,609.493530,591.161560,306.243530,464.782806,586.937988,416.983704,552.789368,657.803345,303.517303
842,393.095276,-12.046478,14.185966,-10.564424,-13.118296,15.759824,389.592133,566.419922,24.129890,-12.292968,564.749512,19.947689,527.027466,514.478882,417.400452,610.700378,588.633057,306.706696,466.071289,585.392944,417.233459,554.273499,655.938110,303.624420
843,393.095795,-12.035787,14.204874,-10.557134,-13.110834,15.763077,389.582123,566.403687,24.158751,-12.297465,564.757813,19.947212,528.073425,512.531433,417.597809,611.990112,586.496765,306.933533,467.516876,583.659180,417.346252,555.647095,654.010864,303.799438
844,393.098816,-12.039660,14.193145,-10.556393,-13.108874,15.768085,389.636841,566.281921,24.102125,-12.295995,564.751282,19.941753,529.039856,510.633759,417.819824,613.352417,584.166809,307.099457,468.784424,581.914551,417.753448,557.287598,652.020935,304.284119
845,393.101471,-12.040345,14.196384,-10.548541,-13.116170,15.761487,389.558075,566.551208,24.102484,-12.302738,564.756409,19.948084,529.949219,509.344482,418.154083,614.695129,581.867615,307.409241,470.074158,580.543396,418.127930,559.053955,649.820068,304.548523
846,393.062256,-12.029212,14.238958,-10.564873,-13.122309,15.762026,389.555939,566.557861,24.105812,-12.298835,564.750671,19.951788,530.766235,507.368256,418.401520,615.819336,579.692017,307.395966,471.410980,578.732727,418.340851,560.568359,647.914063,304.602325
847,393.108673,-12.049938,14.186243,-10.557584,-13.122705,15.763129,389.566559,566.558105,24.105165,-12.309300,564.749268,19.953239,532.029053,505.010498,418.600311,616.955566,577.484497,307.576630,472.789337,577.185425,418.555786,561.818848,645.582581,304.967651
848,393.101563,-12.052238,14.183444,-10.562334,-13.120707,15.765462,389.555176,566.558044,24.108286,-12.301178,564.729553,19.935394,533.080994,502.987244,418.771576,618.558594,575.313354,307.743134,474.077759,575.435059,419.003021,563.382996,643.912598,305.202820
849,393.055573,-12.043683,14.246561,-10.550810,-13.128611,15.766823,389.558777,566.553223,24.104876,-12.293215,564.746582,19.932777,534.260498,501.497498,418.928284,619.766663,572.998474,307.926697,475.613129,573.926514,419.195435,565.136414,641.978516,305.237762
850,393.094910,-12.041236,14.188360,-10.548659,-13.122276,15.760304,389.557892,566.547058,24.110931,-12.297059,564.725464,19.918703,535.338684,499.530945,419.260651,620.959229,570.821899,308.162384,477.128723,572.510193,419.417786,567.065796,640.005188,305.462921
851,393.106323,-12.056346,14.194184,-10.554439,-13.121923,15.764172,389.560944,566.544250,24.110580,-12.297400,564.739624,19.944271,536.444763,497.539185,419.655243,622.418579,568.629822,308.493652,478.323425,570.366882,420.029907,568.828674,637.827759,305.785095
852,393.096405,-12.051198,14.197042,-10.559978,-13.124156,15.754644,389.567047,566.546875,24.106377,-12.295153,564.740356,19.931593,537.523071,495.562195,420.068176,623.716431,566.115662,308.705841,479.932007,569.188965,420.161194,570.560608,635.882019,306.101196
853,393.097137,-12.046140,14.195026,-10.556324,-13.123486,15.764927,389.563660,566.547302,24.107660,-12.294810,564.740540,19.944435,538.754639,493.773926,420.353241,625.208496,563.840271,308.807007,481.537415,567.857239,420.297119,572.005188,633.470825,306.730713
854,393.084686,-12.034154,14.197657,-10.561709,-13.125723,15.765518,389.562958,566.546326,24.107077,-12.303350,564.745728,19.956263,539.870605,491.992615,420.565125,626.720703,561.602417,309.117493,482.787384,565.743530,420.943329,573.749634,631.482849,306.812134
855,393.086212,-12.036843,14.197597,-10.559961,-13.115328,15.768787,389.556305,566.553894,24.104919,-12.299747,564.746033,19.953384,541.084473,490.395020,420.920013,628.070129,559.302734,309.403748,484.293335,564.430298,421.223724,575.556091,629.424438,307.038757
856,393.097534,-12.047887,14.187511,-10.563236,-13.103180,15.766984,389.552155,566.556030,24.104645,-12.303294,564.751160,19.953987,542.015625,488.054108,421.348938,629.473572,556.926758,309.460419,485.850342,563.084229,421.269897,577.455566,627.685547,307.297455
857,393.086304,-12.048816,14.195775,-10.565516,-13.121970,15.762856,389.550598,566.554810,24.105522,-12.298342,564.762817,19.964766,543.360718,486.370819,421.703979,630.720703,554.503601,309.854248,487.344513,561.165527,421.654816,579.397522,625.658325,307.415192
858,393.098206,-12.036930,14.191022,-10.566113,-13.117155,15.758664,389.552155,566.560791,24.103863,-12.298206,564.752014,19.945189,544.416870,484.641052,421.826416,632.227844,552.347229,310.164948,488.790741,559.610229,421.915070,581.297791,623.537598,307.512604
859,393.112366,-12.038491,14.183091,-10.559610,-13.121537,15.755875,389.559265,566.560303,24.105873,-12.300344,564.747620,19.943539,545.618408,483.010620,421.954834,633.870789,550.040283,310.265076,490.240356,558.178040,421.905212,583.014587,621.401062,307.933807
860,393.105499,-12.039478,14.192744,-10.559412,-13.123455,15.759702,389.555206,566.552002,24.104809,-12.302217,564.739136,19.941366,546.594666,480.646790,422.493591,635.443054,547.524902,310.840759,491.765442,556.638000,422.019806,584.680481,619.605225,308.300049
861,393.101471,-12.029798,14.186586,-10.567112,-13.128688,15.764084,389.556061,566.549500,24.097183,-12.295567,564.743469,19.939875,547.681824,478.904388,422.770081,636.939758,545.444580,311.082520,493.330322,554.921936,422.406830,586.531067,617.100464,308.645294
862,393.099762,-12.033298,14.191213,-10.564895,-13.125402,15.768898,389.555878,566.555603,24.096039,-12.292463,564.737183,19.934376,548.860107,477.297302,422.773804,638.350586,543.249207,311.435577,494.602631,553.240845,422.720459,588.663086,615.156494,308.869537
863,393.104736,-12.038074,14.192135,-10.552381,-13.122423,15.764161,389.555206,566.555969,24.097174,-12.292394,564.741516,19.934067,549.966431,475.704010,423.051941,639.887817,541.178711,311.921356,495.886810,551.928955,423.043671,590.406738,613.434631,309.161774
864,393.107788,-12.047396,14.182893,-10.556394,-13.125511,15.761349,389.557861,566.555847,24.101913,-12.297813,564.733948,19.927242,550.957764,473.452423,423.627075,641.333862,539.132629,312.085236,497.645996,550.326416,423.346588,592.142517,611.536194,309.720978
865,393.109192,-12.055349,14.184071,-10.563288,-13.129385,15.763288,389.559235,566.548889,24.104448,-12.292783,564.736816,19.939604,552.123718,471.752991,423.830811,642.891418,537.200195,312.470184,498.920013,548.482300,423.691406,593.825867,609.935120,310.065887
866,393.107849,-12.038380,14.202307,-10.555150,-13.118258,15.772218,389.560211,566.545288,24.103113,-12.301384,564.748047,19.951563,553.273315,470.336090,424.011414,644.153137,535.011414,313.085205,500.370667,547.284180,423.863647,595.442200,607.998474,310.684845
867,393.058807,-12.040138,14.252896,-10.557053,-13.130856,15.765712,389.561615,566.553467,24.107882,-12.295642,564.755188,19.952749,554.405029,468.422852,424.431274,645.747070,533.127686,313.474976,501.857422,545.739197,424.211578,597.244507,606.253662,311.122559
868,393.104340,-12.037971,14.196978,-10.554039,-13.107450,15.768903,389.553131,566.551758,24.109865,-12.299512,564.755920,19.954683,555.555786,466.680725,424.873413,647.001648,530.765503,313.939911,503.308014,543.920654,424.660797,599.106506,604.403748,311.749420
869,393.058624,-12.025299,14.246882,-10.561917,-13.109601,15.767791,389.560974,566.561340,24.107481,-12.298078,564.743347,19.946245,556.702637,464.677521,425.276917,648.608765,529.008972,314.388519,504.727539,542.550781,424.953705,600.989075,602.594910,312.383148
870,393.103363,-12.028853,14.201215,-10.552959,-13.108058,15.763725,389.559723,566.565063,24.109276,-12.300421,564.747681,19.947313,557.886414,463.381592,425.537994,649.964905,526.874329,314.850342,506.243958,541.143555,425.476227,602.745239,601.026062,312.599915
871,393.101563,-12.046807,14.185575,-10.561238,-13.102273,15.767653,389.553741,566.555420,24.103277,-12.298142,564.746399,19.940144,558.845154,461.212402,425.983032,651.304382,524.767395,315.341431,507.566223,539.217224,425.893463,604.364502,598.940491,313.048645
872,393.093323,-12.037485,14.194764,-10.565996,-13.132085,15.761505,389.555115,566.552612,24.098658,-12.294979,564.729675,19.928944,560.121155,459.431854,426.362579,652.703552,522.606323,315.693176,509.036621,537.643616,426.125031,606.081116,597.011230,313.335419
873,393.093018,-12.048319,14.185526,-10.568653,-13.119524,15.761000,389.556427,566.556946,24.102160,-12.296280,564.742920,19.948061,561.150024,457.475952,426.914032,654.258606,520.595459,316.146729,510.353577,535.894409,426.544617,607.565796,594.917358,313.893738
874,393.106628,-12.048707,14.187685,-10.557552,-13.127317,15.763718,389.551758,566.545349,24.102091,-12.296017,564.751038,19.935656,562.337097,456.031433,427.363831,655.563354,518.349182,316.454865,511.953278,534.477112,426.878662,609.132263,592.931091,314.306427
875,393.114929,-12.044024,14.183168,-10.559379,-13.138185,15.764677,389.552734,566.539001,24.089031,-12.291191,564.735413,19.919861,563.585632,454.111786,427.644409,656.636047,516.239380,316.747101,513.201477,532.792297,427.266602,610.586243,590.947205,314.546112
876,393.112732,-12.050778,14.190948,-10.564731,-13.136493,15.767755,389.557098,566.540222,24.098452,-12.296456,564.748047,19.938389,564.626953,452.213837,428.029053,657.924744,514.112427,317.144043,514.522156,530.823120,427.843842,612.278564,589.097107,314.790039
877,393.098114,-12.048750,14.188556,-10.550645,-13.131608,15.757396,389.557190,566.557800,24.105619,-12.299734,564.744080,19.957441,565.832764,450.178711,428.501984,659.252441,511.869751,317.261230,516.094849,529.549561,428.093872,613.822876,586.926575,315.076935
878,393.101868,-12.056238,14.187361,-10.551737,-13.119419,15.763204,389.557587,566.557190,24.103411,-12.301238,564.748352,19.951612,566.987122,448.471436,428.825714,660.314941,509.752747,317.354919,517.527710,527.871277,428.378998,615.182007,584.960205,315.281464
879,393.101318,-12.051960,14.191468,-10.548439,-13.131086,15.764580,389.557098,566.545044,24.110088,-12.298135,564.741089,19.945120,568.124146,446.865143,429.264343,661.558044,507.421021,317.740875,518.720764,525.929626,428.935394,616.548950,582.661865,315.694550
880,393.048157,-12.020774,14.238131,-10.560091,-13.117869,15.771450,389.558044,566.562866,24.111641,-12.298733,564.747986,19.954103,569.364380,444.678406,429.722839,662.566040,505.392456,318.152191,520.151550,524.209106,429.384918,617.930542,580.719604,316.096130
881,393.104309,-12.049880,14.191990,-10.555002,-13.119856,15.764545,389.556976,566.558105,24.116201,-12.297495,564.748962,19.945204,570.334839,443.076508,430.170807,663.566528,503.396088,318.340576,521.253723,522.681763,429.741455,619.038818,578.802795,316.371796
882,393.107300,-12.043355,14.191880,-10.555347,-13.125910,15.767343,389.553772,566.554504,24.110699,-12.296091,564.751953,19.952240,571.005554,441.380798,430.427856,664.615417,501.503998,318.569611,522.598694,521.233276,430.272156,620.330872,577.293640,316.589478
883,393.110504,-12.050663,14.194724,-10.557225,-13.125415,15.763435,389.561035,566.549133,24.101379,-12.299158,564.751953,19.946741,572.076599,439.845947,430.860321,665.512573,499.413544,318.774872,523.757874,519.387939,430.580688,621.490417,575.175842,316.959351
884,393.100372,-12.044425,14.199793,-10.552334,-13.122464,15.766379,389.557953,566.550537,24.101526,-12.303432,564.739075,19.943769,573.138916,437.823975,430.978851,666.592163,497.375092,318.987640,524.702576,518.157104,430.722260,622.637573,573.342896,317.134399
