Timestamp, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagnetometerX, MagnetometerY, MagnetometerZ, DMUserAccelerationX, DMUserAccelerationY, DMUserAccelerationZ, DMGravityX, DMGravityY, DMGravityZ, DMMagX, DMMagY, DMMagZ, DMAttitudeX, DMAttitudeY, DMAttitudeZ, DMAttitudeW 
424169115.160995, 0.72602844, -0.01275635, -0.60134888, 0.22884703, -0.06898706, 1.52126499, -178.29057312, 151.94052124, 233.31579590, 0.82984960, 0.01118394, -0.55787504, -0.09025608, 0.04844741, 0.01267853, 0.00000000, 0.00000000, 0.00000000, -0.09446941, 0.46058441, 0.16566415, 0.86688691
424169115.177400, 0.81423950, -0.03282166, -0.65272522, 0.16668406, -0.19812347, 1.53591797, -177.77726746, 152.45382690, 231.15237427, 0.82933962, -0.01099341, -0.55863672, -0.08608399, 0.02486365, -0.00490089, 0.00000000, 0.00000000, 0.00000000, -0.08713278, 0.46161621, 0.17522391, 0.86522537
424169115.193109, 0.81423950, -0.03282166, -0.65272522, 0.19313697, -0.29476746, 1.59859387, -176.40843201, 152.11161804, 231.48521423, 0.82751560, -0.03285759, -0.56048042, -0.11093234, 0.01930778, -0.09677664, 0.00000000, 0.00000000, 0.00000000, -0.08011249, 0.46188935, 0.18536354, 0.86364378
424169115.209747, 0.90156555, -0.05613708, -0.62048340, 0.27902152, -0.18682208, 1.76656370, -176.57952881, 155.02038574, 230.32029724, 0.82398701, -0.05498470, -0.56393450, 0.08058456, 0.02872433, -0.08102398, 0.00000000, 0.00000000, 0.00000000, -0.07281894, 0.46122678, 0.19575564, 0.86234969
424169115.224785, 0.81869507, -0.13221741, -0.65881348, 0.40493178, -0.16110074, 1.88585894, -174.86849976, 155.36259460, 230.65313721, 0.82005280, -0.07950556, -0.56673825, 0.08151274, 0.02336847, -0.05374514, 0.00000000, 0.00000000, 0.00000000, -0.06456001, 0.46093695, 0.20677955, 0.86058779
424169115.240346, 0.69146729, -0.14804077, -0.65917969, 0.41187970, -0.34921472, 2.05271743, -175.89511108, 157.07363892, 230.32029724, 0.81586456, -0.10683516, -0.56828803, 0.00283053, -0.02538225, -0.09052543, 0.00000000, 0.00000000, 0.00000000, -0.05507041, 0.46132768, 0.21823812, 0.85820519
424169115.256957, 0.74336243, -0.10375977, -0.56973267, 0.45018208, -0.43646228, 2.13545998, -174.52629089, 156.38922119, 231.31880188, 0.80951375, -0.13639662, -0.57103717, -0.11804648, -0.01164415, -0.08814254, 0.00000000, 0.00000000, 0.00000000, -0.04448173, 0.46098026, 0.23052048, 0.85579138
424169115.272325, 0.74336243, -0.10375977, -0.56973267, 0.44956663, -0.33146608, 2.12556794, -174.52629089, 156.38922119, 231.31880188, 0.80053341, -0.16746791, -0.57541358, -0.10854732, 0.03131373, -0.05446924, 0.00000000, 0.00000000, 0.00000000, -0.03301529, 0.45956850, 0.24351417, 0.85346800
424169115.288147, 0.96907043, -0.07832336, -0.50917053, 0.46557009, -0.04846314, 2.22589827, -175.38180542, 156.90254211, 232.15087891, 0.79085916, -0.19842350, -0.57893860, 0.07542807, 0.11807071, 0.03239929, 0.00000000, 0.00000000, 0.00000000, -0.02155288, 0.45832977, 0.25646779, 0.85070181
424169115.303671, 0.95161438, -0.14567566, -0.51637268, 0.35747052, -0.07487824, 2.39076419, -172.98634338, 156.56033325, 231.81805420, 0.78208911, -0.22990608, -0.57920623, 0.18698132, 0.15158272, 0.07003567, 0.00000000, 0.00000000, 0.00000000, -0.01026287, 0.45857559, 0.26962326, 0.84670325
424169115.319208, 0.71398926, -0.20542908, -0.62008667, 0.17063060, -0.38929583, 2.53603296, -172.64413452, 158.27137756, 232.81654358, 0.77247292, -0.26230249, -0.57834500, 0.17914143, 0.11662682, 0.06197233, 0.00000000, 0.00000000, 0.00000000, 0.00095649, 0.45915855, 0.28388035, 0.84177459
424169115.335238, 0.61665344, -0.22665405, -0.65414429, 0.02355965, -0.60921434, 2.51802360, -172.47303772, 157.75805664, 230.98596191, 0.75912595, -0.29476365, -0.58038104, -0.04513671, 0.08933457, -0.03970562, 0.00000000, 0.00000000, 0.00000000, 0.01212421, 0.45788916, 0.29971305, 0.83687670
424169115.351306, 0.70414734, -0.26063538, -0.59051514, -0.01744663, -0.55975625, 2.36129764, -171.95971680, 158.95578003, 231.81805420, 0.74130273, -0.32555550, -0.58692747, -0.12585472, 0.07460947, -0.04542724, 0.00000000, 0.00000000, 0.00000000, 0.02302695, 0.45387885, 0.31639197, 0.83268233
424169115.366918, 0.70414734, -0.26063538, -0.59051514, 0.09444954, -0.13598314, 2.27992209, -171.95971680, 158.27137756, 230.81954956, 0.72258466, -0.35356039, -0.59402567, -0.05969708, 0.11491293, -0.00730797, 0.00000000, 0.00000000, 0.00000000, 0.03316398, 0.44931874, 0.33228091, 0.82861464
424169115.382580, 0.84841919, -0.30886841, -0.63468933, 0.19726460, -0.13164138, 2.50918803, -169.05094910, 160.49572754, 229.98747253, 0.70631862, -0.37973681, -0.59742278, -0.00217126, 0.11910144, 0.00690765, 0.00000000, 0.00000000, 0.00000000, 0.04225149, 0.44665805, 0.34718680, 0.82351243
424169115.398921, 0.71313477, -0.29185486, -0.72790527, 0.05207971, -0.39788772, 2.74298721, -169.05094910, 160.49572754, 230.32029724, 0.69053966, -0.40831327, -0.59702194, 0.15787950, 0.09944487, -0.03766738, 0.00000000, 0.00000000, 0.00000000, 0.05224618, 0.44582436, 0.36219825, 0.81689865
424169115.414425, 0.43690491, -0.32472229, -0.66612244, 0.08261206, -0.66307598, 2.54334574, -169.05094910, 160.49572754, 230.32029724, 0.66955268, -0.43812603, -0.59978729, 0.04358208, 0.14627117, -0.12811799, 0.00000000, 0.00000000, 0.00000000, 0.06312704, 0.44285589, 0.37919786, 0.81000162
424169115.430811, 0.49595642, -0.29730225, -0.62278748, 0.20630923, -0.54418794, 2.05313635, -168.02432251, 159.46910095, 229.65463257, 0.64465618, -0.46631250, -0.60578132, -0.09926131, 0.18915185, -0.13051626, 0.00000000, 0.00000000, 0.00000000, 0.07464723, 0.43764954, 0.39561711, 0.80397623
424169115.445900, 0.49595642, -0.29730225, -0.62278748, 0.33720094, -0.25683020, 1.63215582, -167.68211365, 159.12689209, 229.65463257, 0.62199694, -0.49011278, -0.61066300, -0.17994981, 0.19909714, -0.06794113, 0.00000000, 0.00000000, 0.00000000, 0.08511126, 0.43292560, 0.40901179, 0.79877460
424169115.461312, 0.54939270, -0.41705322, -0.63880920, 0.33347544, 0.04051573, 1.38801080, -167.51101685, 161.00903320, 232.81654358, 0.60444885, -0.51026845, -0.61177421, -0.10849241, 0.21296620, -0.01101325, 0.00000000, 0.00000000, 0.00000000, 0.09428026, 0.43037672, 0.41888015, 0.79399404
424169115.477511, 0.57038879, -0.48428345, -0.70513916, 0.25092757, 0.15839657, 1.31230112, -168.36653137, 161.52235413, 230.98596191, 0.59188718, -0.52726108, -0.60964358, -0.04249449, 0.11020786, -0.02916561, 0.00000000, 0.00000000, 0.00000000, 0.10142773, 0.42998909, 0.42700142, 0.78898136
424169115.492654, 0.55387878, -0.47358704, -0.72419739, 0.26443219, 0.06303303, 1.38184665, -166.65548706, 161.18014526, 231.98446655, 0.58172715, -0.54243827, -0.60609758, -0.01133835, 0.05815483, -0.09904161, 0.00000000, 0.00000000, 0.00000000, 0.10728111, 0.43062976, 0.43457900, 0.78370266
424169115.510366, 0.53115845, -0.47627258, -0.66040039, 0.32256766, -0.18196048, 1.45517918, -167.33990479, 161.52235413, 229.65463257, 0.57082802, -0.55720741, -0.60305500, 0.01016566, 0.08284215, -0.13579082, 0.00000000, 0.00000000, 0.00000000, 0.11307604, 0.43091335, 0.44228075, 0.77840558
424169115.524859, 0.53115845, -0.47627258, -0.66040039, 0.56264205, 0.08931816, 1.36561175, -166.65548706, 161.18014526, 230.32029724, 0.55698240, -0.57292193, -0.60127455, -0.04280696, 0.09527607, -0.11097521, 0.00000000, 0.00000000, 0.00000000, 0.12012529, 0.43003796, 0.45011049, 0.77332905
424169115.540681, 0.49331665, -0.42587280, -0.43476868, 0.51281217, 0.43924554, 1.08927523, -165.97106934, 161.86456299, 229.32180786, 0.54300839, -0.58965415, -0.59787112, -0.01760249, 0.19759485, 0.08776979, 0.00000000, 0.00000000, 0.00000000, 0.12806135, 0.42972635, 0.45719559, 0.76805452
424169115.556898, 0.62725830, -0.50712585, -0.55683899, 0.40179031, 0.52287147, 0.92191393, -165.45776367, 162.03565979, 230.48670959, 0.53500265, -0.60490483, -0.58979851, -0.04168597, 0.17903206, 0.15502986, 0.00000000, 0.00000000, 0.00000000, 0.13410760, 0.43256894, 0.46298014, 0.76193744
424169115.572532, 0.69505310, -0.52693176, -0.56388855, 0.34018474, 0.36481099, 0.97915379, -165.45776367, 162.03565979, 230.48670959, 0.53023541, -0.61713743, -0.58137059, 0.09702288, 0.11001158, 0.02453163, 0.00000000, 0.00000000, 0.00000000, 0.13814965, 0.43615292, 0.46799022, 0.75608893
