Trial03b
Date:,2014/06/11
Time:,10:45:21
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
887,394.126251,-11.858033,16.422422,-9.795512,-13.676485,16.263500,389.419952,566.760376,24.295805,-12.781886,564.161194,20.660902,110.927383,1180.700317,590.775696,126.611801,1114.829956,733.371277,203.392242,1195.959229,588.701172,214.016022,1127.992310,733.523499
888,394.173340,-11.931628,16.379797,-9.797131,-13.673520,16.271389,389.407471,566.766479,24.292847,-12.778770,564.163330,20.659119,111.158157,1180.299438,591.139099,128.358887,1114.665527,733.249207,203.492386,1196.160034,588.213379,215.322693,1128.294312,733.184021
889,394.116486,-11.860228,16.422520,-9.796211,-13.677176,16.271826,389.415222,566.771301,24.293833,-12.777220,564.158020,20.673599,111.273705,1180.010376,591.360596,129.314667,1114.532349,733.486755,203.510895,1196.265991,587.818970,216.726349,1128.460083,732.246765
890,394.123596,-11.893996,16.420507,-9.801185,-13.671202,16.273306,389.416260,566.768250,24.290369,-12.777213,564.167175,20.659479,111.271843,1179.997314,591.608582,131.277725,1114.398682,733.686584,203.532028,1196.417114,587.321655,218.426666,1128.927368,732.036499
891,394.109558,-11.870669,16.424809,-9.811999,-13.669412,16.276758,389.405914,566.775330,24.285624,-12.789846,564.151794,20.668030,111.671570,1179.364746,591.965576,133.016006,1114.126343,733.911743,203.333679,1196.734619,586.729492,220.024612,1129.169434,731.346863
892,394.100952,-11.869813,16.440737,-9.812385,-13.683978,16.274401,389.399384,566.767029,24.299623,-12.786449,564.163879,20.668818,111.702522,1178.857056,592.216003,134.817169,1114.229004,734.001953,203.237137,1196.981201,586.021667,221.694183,1129.655029,730.660950
893,394.120758,-11.881472,16.421309,-9.812572,-13.678650,16.272970,389.392883,566.767578,24.294071,-12.769751,564.129272,20.688076,111.660683,1178.620117,592.456299,136.552704,1113.894409,734.052124,203.268600,1197.113037,585.547119,223.385986,1130.286865,730.194641
894,394.116089,-11.898139,16.412182,-9.816123,-13.677771,16.276339,389.390991,566.769226,24.300587,-12.779092,564.156189,20.661430,111.750076,1178.383911,592.776733,138.147812,1113.902588,734.191956,203.183945,1197.225220,584.963379,225.089188,1130.155273,729.111084
895,394.138336,-11.920342,16.405958,-9.812169,-13.673160,16.272188,389.394531,566.766113,24.299757,-12.782332,564.157471,20.663086,111.797104,1178.190674,592.999573,139.641953,1114.013184,734.081604,203.013290,1197.487793,584.338013,226.698517,1130.568115,727.960205
896,394.155304,-11.919930,16.384199,-9.808000,-13.676602,16.268709,389.399292,566.775085,24.292135,-12.780832,564.162170,20.662605,111.926552,1178.175415,593.201843,141.127548,1114.312622,734.017517,203.177887,1197.386353,583.744080,227.596115,1130.906616,727.768555
897,394.131775,-11.883685,16.411375,-9.810768,-13.674678,16.272654,389.398773,566.773987,24.291420,-12.766083,564.174438,20.657934,111.988052,1178.289551,593.265076,141.981216,1114.322388,734.180359,203.281586,1197.328003,583.342407,228.668839,1131.306641,727.244568
898,394.104675,-11.857711,16.425791,-9.799963,-13.672967,16.269169,389.402313,566.762024,24.297628,-12.770637,564.165833,20.657679,112.079704,1178.343994,593.287476,143.161331,1114.697876,734.143677,203.308365,1197.684814,583.019531,229.442795,1131.656372,726.510864
899,394.098389,-11.858486,16.429749,-9.805259,-13.684460,16.268736,389.405731,566.752686,24.298803,-12.775360,564.168152,20.665350,112.188683,1178.474487,593.363831,143.776154,1114.691162,734.218628,203.303757,1197.991211,582.857849,230.089523,1132.282227,726.341614
900,394.139069,-11.912750,16.409180,-9.813620,-13.679385,16.277063,389.405182,566.767456,24.298832,-12.784410,564.164856,20.658106,112.293602,1178.854858,593.418457,144.408264,1115.093994,734.380493,203.276306,1198.421631,582.610779,230.771011,1132.885742,726.083618
901,394.157562,-11.907412,16.404421,-9.808008,-13.672075,16.271629,389.414093,566.753296,24.302309,-12.776592,564.164673,20.663929,112.319725,1179.008423,593.726196,145.303375,1115.893799,734.424194,203.270065,1199.006348,582.232178,231.458008,1133.449463,726.087830
902,394.108643,-11.855057,16.427633,-9.801737,-13.671703,16.271149,389.415436,566.777527,24.291117,-12.776767,564.160767,20.670368,112.457848,1179.015015,594.015320,146.382263,1116.218018,734.776611,203.227554,1199.395142,581.926025,232.390427,1133.658081,725.935181
903,394.111908,-11.849263,16.431644,-9.798819,-13.665410,16.268595,389.410828,566.777222,24.289389,-12.771079,564.168640,20.661766,112.798790,1178.801270,594.449036,147.840912,1116.632935,734.913452,203.321854,1199.645142,581.558838,233.894135,1134.961426,725.299011
904,394.179749,-11.940120,16.367853,-9.799537,-13.665564,16.273390,389.414612,566.762512,24.293997,-12.769713,564.170166,20.657028,113.029594,1178.673950,594.922241,150.040283,1117.148438,735.434143,203.286255,1199.927612,581.059692,235.787949,1136.022461,724.757874
905,394.149475,-11.916001,16.387035,-9.798230,-13.668727,16.278151,389.403107,566.758789,24.299198,-12.772519,564.166260,20.663336,113.331787,1178.534302,595.417480,152.550171,1117.730225,735.881714,203.141983,1200.103882,580.499023,237.976364,1137.104126,723.909546
906,394.099670,-11.845922,16.430323,-9.814984,-13.672606,16.274134,389.398376,566.762695,24.299440,-12.775453,564.169312,20.667690,113.570366,1177.757690,596.196655,155.337891,1118.227661,736.100586,203.038315,1200.131836,579.638733,240.539520,1138.200806,723.006897
907,394.093719,-11.857938,16.430632,-9.826366,-13.678308,16.274948,389.396423,566.765015,24.299410,-12.778739,564.168396,20.664894,113.479149,1177.096436,596.649475,158.129486,1118.339233,736.227661,202.662170,1200.186646,578.587830,243.030502,1139.133179,721.547485
908,394.114349,-11.897707,16.410885,-9.819621,-13.681378,16.273155,389.396393,566.777039,24.286631,-12.782668,564.165649,20.655079,113.281845,1175.940552,596.989258,160.977371,1118.470093,735.794312,201.996384,1199.831177,577.684875,245.209000,1140.116577,720.053406
909,394.092560,-11.851159,16.438679,-9.815271,-13.672914,16.272644,389.405273,566.764893,24.293827,-12.780495,564.163635,20.669653,113.506958,1175.171021,597.315674,163.686295,1117.972656,735.592102,201.336319,1199.487915,576.656616,247.231232,1140.537476,718.423401
910,394.107513,-11.859815,16.424040,-9.812382,-13.674549,16.270077,389.401672,566.772644,24.294632,-12.773236,564.168213,20.661278,113.466774,1173.884644,597.556946,165.790115,1117.683228,735.091553,200.676407,1200.071899,575.589355,249.192932,1141.095947,716.675415
911,394.129425,-11.883813,16.404457,-9.803124,-13.674542,16.272867,389.413177,566.762390,24.300755,-12.772176,564.164917,20.660069,113.299881,1172.938721,597.682190,167.540344,1117.548462,734.748535,200.334854,1199.735596,574.456604,250.546677,1141.265869,715.305786
912,394.167938,-11.929300,16.390211,-9.797982,-13.672727,16.273109,389.401062,566.759033,24.300047,-12.770146,564.162781,20.667221,113.237099,1172.736694,597.697144,168.714218,1117.420654,734.484619,199.723175,1199.359131,573.816772,251.493103,1141.126831,713.784180
913,394.111298,-11.861341,16.430357,-9.805988,-13.666461,16.274635,389.411987,566.763367,24.306763,-12.769403,564.163208,20.666842,113.192940,1172.660767,597.587769,169.692215,1117.061157,733.785278,199.368042,1198.891724,573.581726,252.435303,1141.294189,713.088318
914,394.124817,-11.884071,16.420589,-9.799498,-13.679472,16.272051,389.413666,566.754517,24.301422,-12.778520,564.165771,20.661596,113.082985,1172.106689,597.312439,170.425797,1116.248779,733.371155,199.049149,1199.065308,572.847412,252.742966,1141.088623,712.307373
915,394.108154,-11.853925,16.435083,-9.809557,-13.667081,16.276855,389.414124,566.760132,24.298603,-12.779011,564.167847,20.661581,112.641266,1171.751831,596.748779,170.553055,1115.480713,732.301819,198.941086,1199.253784,572.254272,253.010666,1140.322998,711.254150
916,394.106873,-11.858700,16.426394,-9.809884,-13.678411,16.264769,389.418945,566.779419,24.290388,-12.786411,564.161926,20.656359,112.541481,1171.301025,596.238342,170.970367,1114.098267,731.274414,198.930023,1199.238525,571.878052,253.056366,1139.498169,710.335815
917,394.103241,-11.861477,16.431051,-9.798743,-13.670747,16.269461,389.414642,566.771790,24.285110,-12.788258,564.152527,20.657001,112.455261,1170.996948,595.718628,171.015228,1112.812866,730.046448,198.596329,1199.495483,571.556641,252.866791,1138.771606,709.454529
918,394.122955,-11.885615,16.416271,-9.797901,-13.675036,16.268112,389.410736,566.773865,24.283855,-12.781900,564.161804,20.664280,112.346771,1170.888184,595.460266,171.204483,1111.835327,729.311157,197.986694,1199.516357,571.019043,253.336914,1137.593140,708.294800
919,394.150604,-11.924988,16.400587,-9.807270,-13.670219,16.272087,389.406799,566.770142,24.291801,-12.777503,564.169434,20.667223,111.611580,1170.729248,595.081360,171.636047,1110.490967,728.415588,197.310379,1198.942261,570.167358,253.604309,1136.750732,706.891174
920,394.111725,-11.859493,16.433489,-9.805399,-13.675570,16.276966,389.400452,566.765869,24.298409,-12.770009,564.171082,20.667347,111.179543,1170.085327,595.063049,172.151855,1109.860474,727.515930,196.845459,1198.570557,569.530212,253.834671,1135.777222,705.336792
921,394.126587,-11.869910,16.404091,-9.812842,-13.674128,16.271168,389.397552,566.770752,24.300488,-12.781999,564.160461,20.662996,110.681931,1169.696655,595.120728,172.664688,1109.242310,726.702515,195.933060,1198.408813,568.742737,254.411606,1134.840454,703.880310
922,394.099060,-11.850478,16.429430,-9.820196,-13.676056,16.273775,389.395874,566.788574,24.286402,-12.771523,564.123840,20.684889,109.988190,1169.693726,595.039490,173.725113,1108.428101,725.807983,194.713730,1198.046021,567.739746,254.924164,1134.369751,702.067505
923,394.152771,-11.933640,16.387474,-9.819392,-13.670259,16.279531,389.405426,566.771851,24.297956,-12.787251,564.157349,20.664345,109.234787,1168.907471,595.153992,174.514923,1107.948120,725.042419,193.870514,1197.760254,567.078796,255.646866,1133.950439,700.030090
924,394.094238,-11.865021,16.432508,-9.819794,-13.676538,16.276873,389.399963,566.758118,24.307116,-12.782095,564.159851,20.662586,108.563911,1168.889526,595.034241,175.821701,1107.189087,723.903076,192.846298,1197.149048,565.987244,256.622375,1133.198975,698.291199
925,394.094666,-11.855728,16.437544,-9.816125,-13.681005,16.278429,389.406982,566.752563,24.302912,-12.770643,564.176819,20.666912,108.128036,1168.293945,595.252258,177.049683,1106.605225,723.238953,191.836777,1197.603516,565.136658,257.407684,1132.853516,696.578613
926,394.099426,-11.856845,16.429602,-9.805894,-13.671030,16.267448,389.413239,566.760193,24.297415,-12.784642,564.157715,20.661894,107.691658,1167.427490,595.487488,178.201904,1106.058838,722.491821,190.991104,1197.191528,564.611206,258.032654,1132.579224,694.935120
927,394.151886,-11.945390,16.387053,-9.802075,-13.666629,16.276491,389.412323,566.763367,24.299288,-12.777862,564.166992,20.666481,107.580551,1167.186157,595.494263,178.925125,1104.672729,722.063904,190.507599,1196.702026,563.772461,258.863068,1132.119873,693.486511
928,394.121094,-11.879021,16.414572,-9.804097,-13.686813,16.274456,389.417358,566.774963,24.293938,-12.772600,564.170288,20.660725,107.169151,1166.515259,595.651062,180.160507,1104.719971,720.978333,190.036911,1196.482666,563.320618,259.506531,1131.907959,692.109497
929,394.134003,-11.891693,16.408842,-9.804264,-13.662238,16.272734,389.420685,566.775879,24.290884,-12.778241,564.166199,20.663908,106.800850,1165.695190,595.755981,181.089172,1104.231934,720.320068,188.687363,1196.813477,562.747253,260.039063,1131.785767,690.863159
930,394.130371,-11.885355,16.424400,-9.805154,-13.662533,16.274296,389.408295,566.771362,24.294247,-12.759622,564.129639,20.684483,106.639542,1165.383911,595.714417,181.908066,1103.336182,719.613220,188.090668,1196.417114,562.454834,260.649323,1131.517822,689.754944
931,394.117157,-11.846364,16.427843,-9.805192,-13.661882,16.277983,389.414215,566.759033,24.301567,-12.764826,564.116333,20.684435,106.232002,1164.658691,595.819519,182.436142,1103.303589,719.154480,187.495453,1196.327393,562.054626,260.974762,1131.571167,688.713074
932,394.097809,-11.846433,16.427809,-9.800524,-13.673159,16.269680,389.411804,566.762024,24.301157,-12.792596,564.154724,20.663391,105.828163,1163.884521,595.742004,183.235184,1102.953247,718.495361,186.806244,1195.868286,561.598633,261.340057,1131.684326,687.732788
933,394.098389,-11.874659,16.436247,-9.807026,-13.672144,16.267422,389.405914,566.762024,24.294952,-12.787397,564.159241,20.664686,105.525864,1163.675659,595.608582,184.110626,1102.205078,717.649414,185.854004,1196.450439,560.996033,261.800018,1131.767090,686.689087
934,394.101044,-11.858778,16.436085,-9.804690,-13.679310,16.269121,389.415344,566.778137,24.293898,-12.777948,564.162048,20.667397,105.137993,1163.144043,595.715515,184.826035,1101.854858,717.266846,185.362091,1196.213989,560.713501,262.133362,1131.959106,685.584045
935,394.088898,-11.854568,16.438526,-9.808334,-13.676506,16.272913,389.400299,566.771912,24.286043,-12.780285,564.162781,20.667316,104.715225,1162.402344,595.812134,185.922653,1101.494995,716.648071,184.643845,1196.187744,559.982971,262.595032,1131.831543,684.335205
936,394.098572,-11.850962,16.429260,-9.811912,-13.677702,16.276224,389.407013,566.773560,24.294931,-12.769208,564.126343,20.696857,104.383080,1162.100098,595.806152,186.383209,1101.570679,716.096252,184.109695,1195.687256,559.554443,263.158691,1132.099121,682.977600
937,394.101379,-11.865819,16.424656,-9.814700,-13.675974,16.281796,389.397552,566.774475,24.292810,-12.796796,564.156372,20.676672,104.147095,1161.699707,596.006592,188.251160,1102.078369,715.116638,182.787094,1195.796631,558.888367,263.873108,1132.351196,681.805542
938,394.126007,-11.890071,16.416739,-9.817542,-13.682192,16.272091,389.391052,566.774170,24.294287,-12.795013,564.162109,20.668972,104.003922,1161.120972,596.288940,189.003632,1101.407837,714.906860,182.342987,1195.772095,558.710999,264.627014,1132.851807,680.671204
939,394.101898,-11.858527,16.419092,-9.816757,-13.678658,16.271042,389.408478,566.765930,24.304604,-12.778724,564.167175,20.672527,103.807487,1160.444580,596.642090,189.865402,1101.531982,714.805725,181.698898,1195.384766,558.193542,265.190155,1133.321167,679.627441
940,394.094971,-11.848494,16.433018,-9.800495,-13.675689,16.264427,389.416992,566.759338,24.298412,-12.773773,564.166138,20.669605,103.418404,1160.177124,597.370422,191.274765,1101.757568,714.546326,181.014938,1195.232910,558.109192,265.916077,1133.765869,678.739685
941,394.146790,-11.933813,16.400412,-9.795365,-13.680694,16.271002,389.415924,566.766724,24.299204,-12.773744,564.168030,20.675320,103.218506,1160.265869,597.867004,192.205032,1102.129028,714.164917,180.055481,1195.554443,557.632629,266.541504,1134.160278,677.802917
942,394.110321,-11.864602,16.426870,-9.797585,-13.673172,16.269699,389.423615,566.760193,24.297211,-12.769054,564.169495,20.667828,102.961929,1160.216064,598.441284,193.117004,1102.662720,713.966187,179.538574,1195.120972,557.247253,266.977020,1134.511719,676.461731
943,394.108154,-11.864867,16.435375,-9.790516,-13.675779,16.268599,389.427307,566.775696,24.298832,-12.756877,564.124207,20.685505,102.589905,1160.169556,598.833923,194.332733,1102.722290,713.797363,178.658401,1194.934204,556.880249,267.569061,1134.809937,675.557861
944,394.074280,-11.839676,16.487093,-9.789826,-13.674996,16.273849,389.412567,566.769409,24.295078,-12.780630,564.162476,20.677063,102.266754,1160.195557,599.021423,194.833420,1103.300171,713.533264,177.637344,1195.115356,556.267456,267.915924,1135.327393,674.491577
945,394.103821,-11.865275,16.435663,-9.804934,-13.676422,16.270212,389.418884,566.762024,24.294945,-12.783929,564.164429,20.667953,101.711380,1160.007935,599.244324,195.498184,1103.767334,713.237915,176.825546,1195.386597,555.796265,268.264923,1135.673096,673.243652
946,394.159515,-11.932452,16.395832,-9.806884,-13.674592,16.274096,389.414978,566.772644,24.294436,-12.785518,564.164795,20.668159,101.319786,1159.569824,599.539001,195.917877,1104.000122,712.783752,176.288712,1195.223633,555.726868,268.164642,1136.041382,672.715881
947,394.114929,-11.856580,16.431803,-9.800710,-13.676057,16.266338,389.412872,566.772888,24.298693,-12.779180,564.165588,20.663155,100.651947,1159.987183,599.846924,196.190048,1104.024658,712.431885,175.428955,1195.237671,555.778076,268.231812,1136.629272,672.017883
948,394.184906,-11.941940,16.348993,-9.799415,-13.668106,16.270559,389.412689,566.767639,24.292929,-12.774026,564.171509,20.667025,100.455727,1159.824829,600.241028,196.443253,1104.002441,712.173584,174.504227,1195.248535,555.433044,268.246735,1136.944458,671.239624
949,394.133240,-11.904589,16.403545,-9.801358,-13.674303,16.272123,389.411163,566.774475,24.294647,-12.772278,564.169617,20.675879,99.985489,1159.690796,600.639893,196.577499,1103.976929,711.793640,173.975342,1195.231201,555.481384,268.155762,1137.010620,670.549316
950,394.132233,-11.893933,16.421041,-9.811571,-13.676682,16.271948,389.411194,566.769165,24.299435,-12.783663,564.153137,20.675278,99.709167,1159.786133,600.715332,196.670227,1103.848145,711.287659,173.210541,1195.876099,555.340332,268.142395,1136.753784,669.856934
951,394.121338,-11.888790,16.408705,-9.808022,-13.685907,16.271769,389.411255,566.764587,24.297251,-12.778024,564.164978,20.673388,99.073921,1159.520508,600.923035,197.215256,1103.389526,710.591125,172.187363,1195.874634,555.140198,268.011475,1136.478638,668.742920
952,394.095734,-11.863045,16.433784,-9.814514,-13.679878,16.272062,389.410431,566.775146,24.302853,-12.776658,564.113708,20.699926,98.240463,1159.222534,601.012329,197.430176,1103.114624,710.033142,171.560669,1195.903198,555.131348,268.095276,1136.514526,667.715759
953,394.102692,-11.866385,16.442314,-9.810669,-13.681033,16.274849,389.416962,566.757813,24.308760,-12.797065,564.148499,20.673656,97.902649,1159.155762,600.994934,198.010452,1102.619629,709.147766,170.450485,1196.074097,554.640686,268.128235,1136.379761,666.585022
954,394.120514,-11.888531,16.417589,-9.805112,-13.671961,16.277981,389.421539,566.756042,24.303411,-12.781163,564.163147,20.668135,97.749763,1158.965942,601.048767,198.347336,1102.209351,708.476501,169.714203,1196.157959,554.408997,268.247192,1136.521851,665.400024
955,394.146301,-11.910440,16.400965,-9.799030,-13.678155,16.267578,389.425629,566.756592,24.297062,-12.784493,564.144958,20.663406,97.482300,1158.788086,601.180237,199.045334,1101.782837,707.388000,169.044022,1196.345337,554.193787,268.446533,1136.414795,664.218018
956,394.138306,-11.892655,16.416332,-9.796884,-13.672183,16.268431,389.427704,566.757690,24.308052,-12.765461,564.169189,20.677181,97.069748,1158.214600,601.469543,199.992447,1101.615723,706.686890,168.109131,1196.358032,553.839294,268.819855,1136.465210,662.729492
957,394.100159,-11.846154,16.436954,-9.790007,-13.670504,16.267920,389.422760,566.769958,24.295427,-12.767323,564.165833,20.675869,96.849052,1157.700806,601.711243,201.141800,1101.282837,705.567200,167.088364,1196.444824,553.315430,269.402222,1136.544800,661.219177
958,394.144897,-11.882917,16.398682,-9.798623,-13.679779,16.269346,389.424225,566.758972,24.298948,-12.779296,564.154968,20.664589,96.734467,1157.495728,601.926331,202.312958,1101.134521,704.759888,166.737122,1196.432007,553.080078,269.945831,1136.924438,659.546692
959,394.132263,-11.887383,16.423372,-9.799314,-13.681922,16.269577,389.416229,566.768311,24.292631,-12.793203,564.150208,20.667593,96.551086,1157.409058,602.087891,203.074814,1101.165527,703.880493,165.761688,1196.976440,552.606201,270.421844,1137.232788,658.284424
960,394.110626,-11.874368,16.429394,-9.805581,-13.676265,16.271370,389.420685,566.767883,24.295691,-12.795541,564.147644,20.672760,96.375534,1157.324097,602.201721,204.185883,1100.999268,702.883179,165.153473,1197.106812,552.444397,270.719147,1137.466797,656.790466
961,394.097565,-11.857450,16.432287,-9.807560,-13.690022,16.270288,389.421692,566.764771,24.293610,-12.793483,564.148254,20.666702,96.315453,1157.298706,602.203003,205.216309,1101.294312,701.901733,164.565765,1197.304688,552.158813,271.079071,1137.705200,655.633606
962,394.157135,-11.941016,16.389357,-9.805220,-13.677748,16.273697,389.414917,566.753662,24.301325,-12.785365,564.156372,20.675880,96.292450,1157.183228,602.207214,206.093521,1100.932617,700.770203,164.025497,1197.299438,551.840454,271.577515,1138.241699,654.133911
963,394.100494,-11.863077,16.433739,-9.808110,-13.676854,16.267281,389.408020,566.770020,24.293118,-12.762644,564.124695,20.701200,96.341820,1156.908936,602.194092,207.288925,1100.412598,699.926086,163.304306,1197.153320,551.466064,272.220856,1138.678223,652.844482
964,394.156128,-11.931612,16.382786,-9.807787,-13.669275,16.273912,389.412140,566.767700,24.290676,-12.764791,564.121399,20.686998,96.416061,1156.552856,602.264160,207.935211,1100.642334,698.748047,162.707642,1197.727905,550.880371,272.549622,1138.921021,651.200195
965,394.127472,-11.899837,16.415552,-9.812387,-13.676515,16.274973,389.400085,566.759766,24.299671,-12.764480,564.121887,20.686335,96.578423,1156.012695,602.552185,209.403381,1100.844116,697.832642,162.399841,1197.750732,550.667908,273.156525,1138.946655,649.923279
966,394.097931,-11.852250,16.432926,-9.817693,-13.678593,16.273779,389.402435,566.759827,24.298763,-12.784487,564.156189,20.667068,96.564102,1155.686157,602.940308,210.334778,1100.761963,697.043091,161.818375,1197.812744,550.290588,273.833282,1139.553955,648.407471
967,394.093079,-11.856985,16.431200,-9.820747,-13.674860,16.269205,389.408478,566.762512,24.304464,-12.794230,564.150818,20.672693,96.547249,1155.421997,603.513489,211.753220,1100.886353,695.828552,160.849670,1198.193481,550.059509,274.321198,1139.888062,646.742371
968,394.143280,-11.937153,16.399906,-9.812566,-13.677588,16.262493,389.407837,566.764709,24.299286,-12.798141,564.149109,20.659241,96.502182,1155.269897,603.963806,213.005951,1100.874512,695.123657,160.339417,1197.811279,549.904114,274.886688,1140.130737,645.349915
969,394.130920,-11.888588,16.416946,-9.817497,-13.683411,16.259035,389.423279,566.768555,24.296450,-12.785861,564.151917,20.662382,96.544701,1155.148315,604.610596,214.308823,1101.310059,694.285522,159.471725,1197.850830,549.853088,275.467346,1140.424927,643.734314
970,394.165619,-11.939765,16.395193,-9.801469,-13.686312,16.263294,389.414734,566.766357,24.294184,-12.783109,564.146851,20.670237,96.557014,1154.920410,605.298401,215.780807,1101.128784,693.621765,158.423996,1198.060425,549.796082,276.098694,1141.084473,642.243225
971,394.148804,-11.918860,16.400557,-9.800803,-13.676110,16.259613,389.424988,566.775635,24.297220,-12.782200,564.148254,20.677546,96.511917,1154.827393,606.027100,216.900162,1101.553101,692.596252,157.736755,1198.104126,549.713989,276.602661,1141.191284,640.834900
972,394.112915,-11.855369,16.432175,-9.805004,-13.682683,16.259394,389.421326,566.760010,24.289091,-12.778815,564.154297,20.667313,96.423569,1154.594238,606.590637,218.183517,1101.553467,691.920288,156.778046,1197.269287,549.744751,276.883881,1141.468262,639.467224
973,394.159729,-11.937881,16.392687,-9.800599,-13.685315,16.251890,389.419891,566.768311,24.290203,-12.780063,564.150024,20.652483,96.563225,1154.155151,607.492371,219.088242,1101.718750,691.414490,155.925049,1197.562134,549.696167,277.303223,1141.902588,638.199646
974,394.155792,-11.914548,16.390480,-9.811050,-13.681604,16.263639,389.412933,566.766418,24.293421,-12.790484,564.151978,20.667191,96.518661,1154.105103,608.264709,220.122299,1102.256226,690.894287,155.353073,1197.820068,549.761230,277.541443,1142.133179,637.230957
975,394.107574,-11.850226,16.437777,-9.811775,-13.670887,16.268602,389.420807,566.760742,24.299772,-12.788257,564.151184,20.665871,96.377579,1154.283325,608.880432,220.810410,1102.374512,690.546265,154.369858,1197.629761,550.029907,277.761810,1142.448364,635.841553
976,394.099243,-11.855161,16.431383,-9.818908,-13.681921,16.259914,389.415741,566.757935,24.297163,-12.787951,564.151428,20.668436,96.436493,1154.041016,609.462646,221.887558,1103.033447,689.987183,153.919022,1197.102905,549.886047,278.029816,1142.950562,634.972046
977,394.155670,-11.926579,16.381828,-9.826272,-13.685406,16.259939,389.397705,566.763672,24.291845,-12.788913,564.161072,20.659491,96.625336,1153.791626,610.044128,222.713745,1103.367554,689.408997,153.456528,1197.521362,549.860107,278.309448,1143.457397,633.749573
978,394.103607,-11.865751,16.437920,-9.825119,-13.696693,16.256680,389.404510,566.774658,24.289272,-12.781028,564.108765,20.690140,96.637917,1153.840576,610.414795,223.558578,1103.561157,689.035217,152.908325,1197.620239,549.871399,278.608124,1144.171143,632.793762
979,394.152130,-11.941599,16.391842,-9.816439,-13.685164,16.257521,389.397675,566.770752,24.292583,-12.782342,564.155396,20.665981,96.744125,1154.078491,610.401978,224.440353,1104.048950,688.764038,152.277039,1197.841675,549.815369,278.981079,1144.622192,632.244507
980,394.104492,-11.862479,16.426899,-9.822154,-13.684804,16.259953,389.411560,566.778442,24.284689,-12.766005,564.125549,20.692465,96.868065,1153.602173,611.106384,225.315857,1104.223755,688.330078,151.886307,1197.823364,549.759827,279.236633,1145.144775,631.660583
981,394.097504,-11.860006,16.434238,-9.818975,-13.686893,16.256300,389.402649,566.770813,24.287594,-12.785514,564.148254,20.666029,97.100922,1153.202026,611.544495,226.339249,1105.168579,687.916504,151.644180,1197.427490,549.822083,279.534119,1145.919922,630.658569
982,394.111450,-11.887733,16.411158,-9.811367,-13.677917,16.260609,389.400879,566.758667,24.301855,-12.786707,564.145996,20.669310,97.263481,1153.027710,611.884399,227.496292,1105.829346,687.436279,151.099823,1197.496704,549.848328,280.044281,1147.117188,629.660767
983,394.164459,-11.918986,16.378431,-9.818046,-13.679063,16.255522,389.402679,566.758850,24.298185,-12.796240,564.151001,20.662607,97.697853,1152.815063,612.386230,228.713181,1106.516602,686.801941,150.506195,1197.683105,549.810181,280.609924,1148.409790,628.940674
984,394.109894,-11.863737,16.420746,-9.818094,-13.683619,16.258717,389.401978,566.767578,24.290182,-12.796683,564.142517,20.664539,98.328392,1152.490356,612.927307,230.195328,1107.455078,686.151917,149.780334,1197.594116,549.609924,281.294434,1149.670044,627.857239
985,394.104095,-11.864387,16.420765,-9.814625,-13.692342,16.255266,389.408661,566.772522,24.289391,-12.785373,564.151550,20.664307,98.929169,1152.066284,613.449036,232.176224,1108.647095,685.420715,149.563889,1197.794067,549.603394,281.957031,1151.492188,626.463806
986,394.104340,-11.853390,16.421385,-9.805873,-13.681020,16.256428,389.409973,566.761475,24.290541,-12.781292,564.154480,20.662699,99.201920,1151.897949,614.021057,233.863342,1109.788086,684.931702,149.366272,1197.815918,549.628540,282.747223,1153.071411,625.492859
987,394.098083,-11.856088,16.431356,-9.804150,-13.673930,16.254072,389.415405,566.772400,24.290054,-12.779092,564.152039,20.655231,99.715988,1151.671509,614.334290,235.439316,1111.313843,684.144409,148.922501,1197.859863,549.595337,283.346161,1154.991821,624.345398
988,394.127869,-11.892509,16.404152,-9.818639,-13.687487,16.257318,389.407318,566.771057,24.286699,-12.791877,564.131836,20.658266,100.292618,1150.999756,615.186035,236.712769,1112.845581,683.504639,148.248413,1198.200806,549.408081,283.949280,1156.084839,623.157532
989,394.095215,-11.850235,16.422884,-9.810384,-13.682024,16.253874,389.400269,566.768372,24.287815,-12.789065,564.148560,20.661581,100.792755,1150.438721,615.374634,237.897125,1113.783569,682.918091,147.720245,1198.439453,549.312134,284.170746,1157.524414,622.202637
990,394.106415,-11.860503,16.420088,-9.817376,-13.685450,16.258581,389.410370,566.768433,24.289104,-12.795846,564.145996,20.666748,100.931320,1150.728149,615.709656,239.033554,1113.944580,682.245117,147.420120,1198.411621,549.040344,284.636871,1158.580566,621.226318
991,394.095551,-11.856329,16.426298,-9.823695,-13.689343,16.253582,389.397766,566.770813,24.285088,-12.800900,564.152710,20.666269,101.216660,1150.718262,615.746155,239.819672,1114.559814,681.203674,147.244003,1198.465454,549.044678,284.809998,1159.233643,620.243591
992,394.091888,-11.858013,16.421009,-9.819125,-13.688919,16.256447,389.407654,566.778748,24.284327,-12.802913,564.139709,20.660973,101.234261,1150.686035,616.104248,240.227402,1114.645752,680.487732,146.370712,1198.058594,549.477051,284.856384,1159.328735,619.203430
