Trial06
Date:,2014/06/11
Time:,10:54:53
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
648,393.101990,-12.318115,12.904796,-10.512084,-12.746385,15.781728,389.664276,565.858337,24.810143,-12.242950,564.437988,19.844116,436.624023,865.321533,526.114136,457.704773,964.349060,405.134521,346.347839,889.845642,528.553162,373.026001,988.084290,404.935364
649,393.089966,-12.323309,12.891793,-10.500590,-12.733939,15.775585,389.735199,565.784607,24.831802,-12.233867,564.419617,19.831879,436.884888,864.058655,525.431030,458.337616,963.168030,404.408020,346.869415,888.794434,527.688049,373.653687,986.303284,404.276306
650,393.088715,-12.325580,12.889831,-10.506419,-12.739202,15.779478,389.869659,565.702515,24.822208,-12.244628,564.432251,19.844873,437.630371,862.495300,524.686707,458.814697,961.458130,403.745453,347.551666,887.282349,527.316956,374.412231,985.427551,403.431122
651,393.099945,-12.326164,12.901876,-10.509386,-12.724900,15.779902,390.057281,565.594604,24.812349,-12.241966,564.430786,19.834808,438.167847,861.380554,524.344299,459.584229,959.911011,403.189575,348.082520,886.023560,526.597168,374.990051,983.817932,402.883148
652,393.095123,-12.331068,12.908408,-10.505209,-12.718756,15.779318,390.012726,565.621094,24.809130,-12.241785,564.436096,19.844721,438.684998,859.486938,523.687012,460.042725,958.238708,402.382355,348.656494,884.602051,526.133362,375.554596,982.192688,402.195496
653,393.090179,-12.334432,12.899513,-10.508320,-12.725903,15.783000,389.590118,565.973083,24.718948,-12.239957,564.430847,19.846022,438.743286,858.358337,522.795898,460.727234,956.495605,401.889954,349.178711,883.410767,525.339783,376.371429,980.794922,401.389343
654,393.093323,-12.328304,12.898573,-10.509828,-12.725709,15.771654,389.568054,565.984436,24.723240,-12.239118,564.432190,19.836727,439.385071,856.591553,522.293457,461.187103,954.908386,401.096893,349.500214,881.905579,524.618958,376.748505,978.958862,400.733063
655,393.092743,-12.321787,12.894584,-10.507092,-12.721288,15.773650,389.585938,565.975342,24.719248,-12.238449,564.431458,19.841383,439.518402,854.779846,521.705200,462.154694,953.371155,400.407928,349.967224,880.586304,524.061951,377.833679,977.724182,400.019653
656,393.096619,-12.316254,12.899714,-10.510664,-12.720486,15.775562,389.586853,565.977234,24.720518,-12.237079,564.428589,19.838615,440.113678,853.570923,520.903564,462.642151,951.460388,399.934204,350.433014,879.080505,523.329163,378.459686,976.260315,399.368683
657,393.091400,-12.324236,12.892455,-10.512053,-12.729722,15.775937,389.590454,565.969360,24.719046,-12.240858,564.429382,19.839300,440.226776,851.618896,520.124817,463.216522,950.131104,399.011230,350.648987,877.807251,522.515747,379.009430,974.913696,398.837311
658,393.098877,-12.318716,12.907627,-10.498067,-12.726989,15.777879,389.580078,565.972229,24.722380,-12.243733,564.429504,19.838387,440.476563,849.859314,519.523315,463.610107,948.462402,398.565643,351.161591,876.304016,521.976807,379.597504,973.625854,398.388123
659,393.092865,-12.331500,12.903843,-10.510175,-12.730303,15.786838,389.577179,565.978577,24.723257,-12.245755,564.431580,19.835127,440.735657,848.312744,518.655640,464.279510,946.923462,397.913330,351.432495,874.854919,521.301636,380.234650,972.335632,397.657410
660,393.097290,-12.329058,12.898908,-10.510841,-12.730592,15.776220,389.579407,565.981445,24.715446,-12.241397,564.424744,19.830944,441.043243,846.464661,518.020020,464.786133,945.259277,397.515350,351.684906,873.521118,520.563110,380.700562,970.855286,397.332916
661,393.094452,-12.324699,12.902148,-10.512208,-12.725224,15.783834,389.580811,565.982544,24.719042,-12.244213,564.426086,19.834015,441.137756,844.793823,517.159668,465.350250,943.556885,396.737671,351.978790,871.991150,519.782288,381.420074,969.648315,396.671204
662,393.097473,-12.315984,12.906446,-10.506340,-12.727720,15.784778,389.584229,565.980957,24.714462,-12.241892,564.426758,19.839272,441.664368,842.906128,516.748474,465.858215,941.661438,396.353790,352.269592,870.363892,519.280518,382.006226,968.023743,395.967407
663,393.107483,-12.317624,12.910583,-10.505956,-12.740218,15.786789,389.580170,565.981384,24.718334,-12.239702,564.432251,19.844709,441.720612,841.473999,515.952576,466.430298,940.252014,395.707214,352.529175,868.542725,518.476807,382.779968,966.509216,395.194641
664,393.098938,-12.329721,12.903493,-10.506380,-12.733782,15.772479,389.584961,565.974731,24.718319,-12.241934,564.438599,19.843306,442.121674,839.500793,515.625732,466.994751,938.156006,395.038635,352.789124,867.178162,517.749939,383.421082,964.513916,394.517548
665,393.097931,-12.317253,12.901073,-10.506947,-12.733467,15.784198,389.585724,565.961426,24.723269,-12.239698,564.436523,19.847054,442.349396,837.700928,515.146179,467.705475,936.184570,394.639343,353.173889,865.646912,517.070618,383.978363,962.905090,393.833679
666,393.104889,-12.322614,12.908502,-10.510381,-12.739702,15.784071,389.591156,565.963989,24.722065,-12.241310,564.429688,19.844431,442.779236,836.062866,514.749512,468.152008,934.346558,393.937714,353.460693,864.108826,516.655579,384.475098,960.787842,393.132233
667,393.097626,-12.326607,12.898857,-10.509456,-12.733706,15.778155,389.577576,565.975952,24.717081,-12.244245,564.437927,19.845200,443.133545,834.387390,514.395813,468.335358,932.026245,393.856476,353.839996,862.715088,516.115540,385.198975,959.295410,392.719025
668,393.101593,-12.319410,12.905178,-10.509750,-12.737387,15.784316,389.578217,565.979065,24.714546,-12.246048,564.424927,19.840124,443.223297,832.846008,513.921326,469.077362,930.596191,393.054565,354.105621,861.061096,515.830811,385.503906,957.763733,392.060303
669,393.094727,-12.325972,12.904149,-10.507250,-12.724051,15.784209,389.580566,565.979065,24.716467,-12.237664,564.431763,19.840425,443.180206,831.266602,513.692932,469.436035,928.829285,392.730957,354.534576,859.989075,515.705383,386.282257,956.289795,391.925690
670,393.099640,-12.326351,12.903483,-10.511857,-12.734289,15.774636,389.570892,565.980713,24.721018,-12.240468,564.426880,19.836382,443.730499,829.356995,513.264221,470.162018,927.117676,392.607178,354.791016,858.400085,515.476807,386.610077,955.098877,391.887909
671,393.096710,-12.321315,12.907721,-10.507967,-12.728537,15.776096,389.597687,565.965332,24.719318,-12.242848,564.429260,19.838459,443.981750,828.122437,513.150146,470.532959,925.859924,392.383850,355.377411,857.213562,515.190735,387.380646,953.434570,391.977081
672,393.093536,-12.324438,12.895108,-10.507015,-12.737183,15.783537,389.586700,565.971313,24.724516,-12.237365,564.428650,19.837938,444.329773,826.368164,513.050842,471.045807,924.319580,392.448517,355.408661,855.729553,515.076965,387.922302,952.450317,391.670105
673,393.098572,-12.331165,12.899686,-10.503238,-12.733201,15.782106,389.586090,565.980347,24.719971,-12.240574,564.423950,19.838400,444.334229,824.935974,512.808716,471.508881,922.641479,392.261810,356.116577,854.342468,514.984619,388.383484,950.559021,391.755005
674,393.100555,-12.327605,12.901855,-10.512197,-12.736492,15.789120,389.583862,565.981934,24.721643,-12.238201,564.419495,19.830736,445.070068,823.128662,512.828918,472.049591,920.849792,392.187500,356.467773,852.809204,515.123718,388.816589,949.268127,391.672882
675,393.094238,-12.335070,12.902501,-10.512780,-12.731669,15.783510,389.581543,565.978149,24.711687,-12.240899,564.433044,19.838272,445.251434,821.314636,513.131165,472.491180,919.153442,392.191101,356.887848,851.546387,515.135620,389.584656,947.708679,391.518372
676,393.098938,-12.321763,12.903217,-10.511072,-12.722717,15.772409,389.573914,565.985107,24.719624,-12.241679,564.426880,19.835394,445.735626,820.066895,513.193604,472.875702,917.421753,392.131500,357.419403,850.204102,515.276306,389.989166,946.091431,391.644470
677,393.091675,-12.316112,12.905019,-10.515852,-12.733003,15.779324,389.574890,565.979980,24.722158,-12.240264,564.434753,19.845583,446.054382,818.379089,513.019714,473.309082,915.796509,392.193146,357.821503,849.003174,515.422546,390.604279,945.053284,391.802094
678,393.086761,-12.330371,12.894818,-10.513646,-12.733843,15.785190,389.579224,565.981689,24.721691,-12.236423,564.427734,19.839169,446.486694,816.925720,512.994202,473.844391,914.115295,392.294250,358.231049,847.381653,515.739258,390.868500,943.227234,392.192352
679,393.100555,-12.331739,12.905269,-10.507751,-12.729938,15.774556,389.580994,565.968262,24.725262,-12.234838,564.426086,19.834044,446.641937,815.322327,513.129944,474.190460,912.749695,392.466766,358.798370,846.413025,515.790222,391.473358,942.197998,392.516693
680,393.088104,-12.335237,12.893942,-10.508874,-12.737914,15.776950,389.587036,565.963196,24.718712,-12.241159,564.435669,19.840879,447.105621,813.472168,513.499084,474.613739,910.951538,392.583252,359.215729,844.781494,516.100830,392.254456,940.855225,392.688507
681,393.091522,-12.326753,12.903244,-10.512400,-12.728360,15.784947,389.587402,565.970764,24.724152,-12.242002,564.416077,19.841499,447.464874,812.097107,513.425842,475.394623,909.587097,392.715118,359.699677,843.309143,516.251892,392.621277,939.464539,392.966431
682,393.104248,-12.323563,12.914494,-10.506588,-12.730567,15.788366,389.583710,565.974487,24.719112,-12.241518,564.428101,19.837513,447.702026,810.188538,513.832153,475.820282,908.026550,392.934753,359.933624,841.958069,516.324524,393.344269,937.865662,393.301575
683,393.100922,-12.328055,12.903123,-10.506130,-12.735518,15.781472,389.581421,565.978882,24.720928,-12.247364,564.429993,19.848280,448.533936,808.853882,513.726440,476.648193,906.319214,393.233673,360.877930,840.289795,516.524414,394.101654,936.552612,393.326965
684,393.093719,-12.330450,12.896065,-10.513143,-12.723062,15.782814,389.585297,565.970825,24.722591,-12.247638,564.428040,19.844410,448.910126,806.919373,513.886841,477.054138,904.416504,393.596802,361.027039,838.856812,516.581543,394.766113,934.838989,393.562469
685,393.095398,-12.324811,12.897211,-10.503376,-12.715580,15.784636,389.592041,565.972046,24.722980,-12.232484,564.437134,19.837399,449.465546,805.376648,514.325134,477.866760,902.978210,393.534668,361.669220,837.302856,516.883850,395.740417,933.304260,393.686096
686,393.099792,-12.322119,12.903108,-10.509256,-12.738102,15.770004,389.582611,565.982544,24.720045,-12.242676,564.437805,19.847059,449.623352,803.709839,514.412415,478.656921,900.872314,393.858429,362.234650,835.705322,517.130005,396.282623,931.621399,393.808929
687,393.089508,-12.322657,12.898059,-10.512790,-12.735929,15.775943,389.583160,565.974792,24.719360,-12.246162,564.424866,19.844776,450.208099,801.842407,514.631348,479.289795,899.406494,394.123840,362.610016,834.289001,517.417480,397.196503,930.018127,394.284851
688,393.100189,-12.320156,12.904753,-10.505504,-12.724473,15.780840,389.588013,565.977173,24.720608,-12.240717,564.433044,19.843695,450.772247,800.100342,514.953796,479.886322,897.488525,394.373383,363.292847,832.426697,517.898621,397.831757,928.413391,394.607635
689,393.108948,-12.331192,12.913951,-10.515093,-12.729085,15.780512,389.571381,565.980164,24.716732,-12.245830,564.432495,19.846392,451.089233,798.580017,515.102661,480.831177,895.413940,394.632813,363.856201,831.306335,517.977661,398.674347,926.949463,394.881073
690,393.088928,-12.299628,12.850882,-10.516111,-12.741924,15.785835,389.569244,565.978699,24.721958,-12.248926,564.422302,19.836910,451.856049,796.628479,515.401428,481.356964,893.610107,394.940247,364.097900,829.307983,518.932861,399.638580,924.945557,395.068085
691,393.219360,-12.317664,12.858834,-10.503411,-12.726711,15.780553,389.581757,565.971619,24.726366,-12.242307,564.426758,19.845789,452.371826,794.657532,515.307190,482.152222,892.022583,394.847443,364.626221,827.955566,519.106750,400.399170,923.742004,395.150360
692,393.381989,-12.206717,12.615135,-10.512753,-12.737580,15.779075,389.583069,565.976257,24.723381,-12.240862,564.429749,19.839302,452.645111,792.901489,515.427185,482.986115,890.035889,395.053711,365.318207,826.409058,519.286438,401.266632,922.021362,395.226959
693,393.272980,-12.233456,12.687175,-10.504867,-12.732195,15.777286,389.588654,565.964355,24.718075,-12.239713,564.428650,19.833553,453.157104,791.141235,515.453247,483.831970,887.835144,395.155853,366.026123,824.654846,519.481018,402.219086,920.325989,395.257904
694,393.291809,-12.248389,12.706462,-10.502077,-12.738708,15.779186,389.593445,565.969299,24.720274,-12.240706,564.433594,19.842497,454.012726,789.184082,515.390930,484.827515,886.013794,394.974335,366.748596,823.551758,519.288696,403.296814,918.362671,395.333130
695,393.010742,-12.291832,12.668534,-10.513766,-12.738585,15.785682,389.591919,565.976074,24.715622,-12.240994,564.429749,19.839592,454.210083,787.408142,515.475525,485.745209,884.182495,394.984711,367.329651,821.706909,519.073608,404.358826,916.665955,395.255188
696,393.107971,-12.237890,12.746520,-10.507468,-12.720657,15.774126,389.581848,565.979980,24.721626,-12.246247,564.432678,19.836815,455.029938,785.509338,515.465881,486.664764,882.353577,394.878937,368.122009,819.920837,519.034180,405.328003,915.491394,395.207306
697,393.123840,-12.239637,12.742562,-10.513574,-12.734384,15.784612,389.582977,565.980957,24.719419,-12.239387,564.427551,19.838154,455.909698,783.778625,515.432922,487.810913,880.370544,394.806915,368.872864,818.801880,518.865601,406.612183,913.445313,394.918030
698,393.131958,-12.237620,12.755219,-10.509344,-12.717634,15.778252,389.583099,565.974792,24.720715,-12.241401,564.422852,19.843782,456.358337,782.129944,515.040466,488.857391,878.617188,394.917114,369.590240,816.931824,518.749695,407.763641,911.885559,395.022125
699,393.121765,-12.243771,12.748309,-10.514238,-12.719334,15.776806,389.580780,565.973389,24.727501,-12.244950,564.429260,19.850422,457.238556,780.547546,515.061707,489.890839,876.408936,395.295624,370.450592,815.192017,518.647705,408.800446,910.540344,395.366211
700,393.134277,-12.251441,12.762265,-10.509861,-12.727842,15.780014,389.587311,565.977417,24.722355,-12.239749,564.428955,19.836891,457.996948,778.449829,515.298157,491.000824,874.980469,395.012543,371.181732,813.917358,518.185852,410.192139,908.973877,395.586060
701,393.125977,-12.248324,12.752247,-10.509040,-12.718221,15.781012,389.578125,565.983765,24.719162,-12.241329,564.428894,19.842438,458.413574,776.064148,515.074951,492.291656,873.084656,395.088654,372.050537,812.105774,518.226990,411.195374,907.324707,395.393402
702,393.121429,-12.252944,12.755236,-10.511023,-12.730623,15.774658,389.587372,565.974304,24.719206,-12.244269,564.425781,19.843014,459.655884,775.020752,515.050720,492.647949,870.509277,395.409241,372.908173,810.168274,518.499451,412.045532,905.119507,395.516266
703,393.126770,-12.249866,12.756154,-10.514148,-12.742163,15.779235,389.572052,565.979431,24.722153,-12.244445,564.431580,19.839924,460.139313,772.941956,515.024475,494.137451,869.224060,394.995819,373.791595,808.940979,518.406433,413.360138,903.639282,395.403320
704,393.122375,-12.255910,12.755466,-10.510484,-12.732366,15.778150,389.584900,565.971741,24.720268,-12.240458,564.431396,19.849281,461.156891,770.979187,514.764465,494.914520,867.002686,395.290375,374.604004,807.180786,518.260315,414.217804,901.749512,395.347198
705,393.126831,-12.232388,12.752187,-10.509417,-12.738111,15.776477,389.563873,565.979065,24.725302,-12.241022,564.431458,19.840841,462.220123,769.132751,514.796997,496.302460,865.422363,395.056458,375.302887,805.061768,518.381653,415.217651,900.062195,395.709259
706,393.134003,-12.242148,12.767042,-10.511493,-12.739440,15.776402,389.584961,565.968933,24.724855,-12.241220,564.429993,19.835238,462.862030,767.703979,514.863098,496.924957,863.573730,395.338196,376.266876,803.420715,518.285217,416.144806,898.542419,396.133484
707,393.120697,-12.247144,12.750657,-10.502830,-12.731980,15.778765,389.578705,565.977539,24.721251,-12.236174,564.434082,19.841019,463.596344,765.921997,514.503906,497.856018,861.515198,395.615417,377.203979,801.838135,518.245605,417.377441,897.297302,396.204956
708,393.123047,-12.243434,12.751631,-10.509485,-12.732570,15.779852,389.587219,565.980469,24.714806,-12.241893,564.434753,19.840845,465.111389,764.062012,514.389099,499.195923,860.351501,395.841675,378.141724,799.939697,518.421509,418.520416,895.368713,396.324371
709,393.127350,-12.247922,12.754719,-10.503562,-12.732963,15.783304,389.584991,565.979919,24.726669,-12.237740,564.423645,19.845739,465.397400,761.132080,514.401550,500.234589,857.943787,395.859253,378.896362,798.040161,518.176697,419.843079,893.566711,396.482544
710,393.127289,-12.252417,12.761950,-10.509265,-12.740940,15.783781,389.595642,565.970825,24.712870,-12.234641,564.429321,19.831596,466.371521,759.615662,514.282776,501.575012,856.250305,396.007935,379.936096,796.388550,517.868713,421.109436,891.914856,396.621277
711,393.128082,-12.256771,12.755128,-10.513912,-12.739481,15.777199,389.586243,565.970825,24.717487,-12.242010,564.432129,19.838137,467.192139,757.874695,514.302307,502.752136,854.322754,396.194489,381.096832,794.660950,517.750183,422.577423,890.411682,396.448975
712,393.126190,-12.246052,12.755245,-10.515478,-12.736730,15.784271,389.584564,565.968140,24.719542,-12.238414,564.423340,19.844286,468.147644,756.120483,514.327637,504.129395,852.208984,396.233765,382.173126,792.623718,517.833008,423.736145,888.350769,396.244019
713,393.129883,-12.249150,12.754539,-10.515102,-12.732548,15.787123,389.579956,565.976563,24.715086,-12.238686,564.429504,19.841358,469.733368,754.289429,514.234497,505.522522,850.470703,396.310242,383.184540,790.502808,517.915833,425.087219,886.413086,396.452484
714,393.132904,-12.246004,12.761592,-10.512956,-12.733491,15.781713,389.574921,565.977722,24.711637,-12.237088,564.431213,19.833681,470.212830,751.710144,514.618469,506.569061,848.073242,396.274384,384.276825,788.628052,518.007141,426.475189,884.484802,396.606659
715,393.128662,-12.253746,12.755845,-10.511971,-12.730298,15.784451,389.584503,565.983582,24.712469,-12.243542,564.426575,19.839756,471.331818,749.595215,515.004639,507.949371,846.211548,396.341522,385.367462,787.171265,517.942932,427.638306,882.349792,396.605774
716,393.123901,-12.227565,12.752691,-10.512140,-12.732080,15.784032,389.578186,565.983032,24.716341,-12.237650,564.434082,19.838690,472.286743,747.809204,515.071960,509.132660,844.110046,396.556824,386.490051,785.594666,518.071045,429.040863,880.888977,396.622192
717,393.127106,-12.255818,12.763234,-10.515287,-12.731592,15.787919,389.571198,565.978516,24.721739,-12.235734,564.427917,19.837147,473.615570,746.032227,515.307800,510.377777,842.052612,396.863159,387.681671,783.664795,518.341919,430.205841,878.699524,397.125427
718,393.123962,-12.249220,12.752712,-10.515988,-12.742820,15.789468,389.574249,565.981567,24.721062,-12.244091,564.426636,19.835081,474.740723,744.285339,515.553162,511.558685,840.030029,397.343750,388.793396,781.717041,518.654053,431.863342,877.242798,397.360077
719,393.131073,-12.241406,12.758667,-10.517674,-12.734518,15.792326,389.569641,565.979431,24.716608,-12.244445,564.428589,19.839396,475.879120,742.017334,515.944824,513.159668,838.635620,397.473846,390.185730,780.298950,518.866882,433.271515,875.356018,397.639923
720,393.120148,-12.244993,12.745621,-10.512739,-12.740597,15.782310,389.569580,565.986633,24.721973,-12.242119,564.430603,19.841640,477.023010,740.293518,515.929138,514.596252,836.508606,397.634613,391.528076,778.646423,519.121460,434.739319,873.667236,397.807861
721,393.127533,-12.253716,12.755036,-10.516317,-12.729174,15.781838,389.567871,565.988159,24.717520,-12.241519,564.428528,19.833393,478.388214,738.691040,516.021484,515.606995,834.269043,398.011200,392.789337,776.526367,519.469849,436.176788,871.837219,397.997528
722,393.129822,-12.236888,12.757125,-10.510361,-12.740120,15.787050,389.573486,565.989563,24.715641,-12.244555,564.438538,19.845409,479.001099,736.647949,516.269104,517.352173,832.823242,398.063446,394.079468,774.788391,519.634460,437.746429,870.011169,397.983368
723,393.135620,-12.255946,12.762444,-10.508164,-12.733644,15.780098,389.577118,565.982849,24.722099,-12.238274,564.433533,19.839161,480.654724,735.006714,516.561218,518.814392,831.018372,398.082581,395.467926,773.546875,519.682007,439.296661,868.301758,397.942505
724,393.138306,-12.241589,12.768412,-10.513831,-12.735926,15.783376,389.583893,565.968079,24.720232,-12.385137,564.594543,19.826529,482.496979,733.319153,516.154419,520.169800,829.088074,398.306885,397.022247,772.121887,519.710266,440.786224,866.593994,398.120728
725,393.107574,-12.251922,12.734742,-10.505880,-12.732475,15.786029,389.587097,565.979553,24.723585,-12.347420,564.574951,19.793318,483.773529,731.699951,516.248230,521.540710,826.909424,398.214478,398.424530,770.186584,519.777222,442.482910,864.878479,398.241211
726,393.133514,-12.250760,12.760534,-10.512131,-12.743850,15.788616,389.583191,565.968994,24.721716,-12.392734,564.562317,19.850046,485.065277,729.745911,516.510376,523.308899,825.404785,398.418610,399.768433,768.512390,519.803162,444.043976,863.212585,398.215790
727,393.134491,-12.251355,12.759204,-10.511430,-12.738847,15.789886,389.580811,565.977783,24.710768,-12.357759,564.566528,19.807487,486.686188,728.132141,516.273315,525.118591,824.222107,398.650330,401.255890,767.589111,519.578613,445.806152,861.892212,398.339386
728,393.121033,-12.248649,12.750607,-10.517096,-12.737591,15.784507,389.566620,565.993103,24.716257,-12.309620,564.567444,19.763716,487.981842,726.507874,516.204712,526.795227,822.834839,398.588104,402.714325,766.110962,519.590210,447.456757,860.444641,398.475739
729,393.116241,-12.238790,12.747334,-10.509708,-12.737249,15.788564,389.572083,565.990417,24.712225,-12.308137,564.551636,19.779051,489.233185,724.986450,516.130310,528.383789,821.277832,398.434753,404.161163,764.535339,519.723389,449.321716,859.472229,398.521057
730,393.124878,-12.256211,12.752611,-10.516283,-12.733018,15.783492,389.567108,565.988892,24.726595,-12.309631,564.545349,19.778708,491.017731,723.808533,515.900452,530.168457,819.725159,398.563324,405.689392,763.432617,519.648987,451.017273,857.955688,398.787964
731,393.113770,-12.233429,12.742271,-10.512280,-12.719754,15.781387,389.577637,565.981934,24.723755,-12.307508,564.552612,19.771708,492.208740,721.972290,516.089966,531.867920,818.565430,398.655823,407.389862,762.128845,519.745789,452.794312,856.685181,398.834351
732,393.122406,-12.243381,12.752476,-10.511316,-12.734175,15.784941,389.576752,565.978333,24.720078,-12.308011,564.556885,19.777802,493.390442,720.324280,516.308777,533.464966,817.100342,398.769531,408.965179,760.488037,519.830627,454.640076,855.648315,398.922180
733,393.128998,-12.252385,12.756825,-10.512079,-12.744539,15.784560,389.577972,565.973755,24.720192,-12.266512,564.609131,19.764429,495.392303,719.045593,515.726318,535.238953,815.508667,398.820251,410.481049,759.306702,519.753174,456.299377,854.345642,398.921844
734,393.123810,-12.248185,12.751441,-10.506790,-12.727269,15.787436,389.575592,565.984192,24.713552,-12.308114,564.549500,19.769491,496.734528,717.361267,515.831055,536.840698,813.918335,399.015747,412.127441,757.896423,519.652283,458.084686,852.836609,398.959137
735,393.117462,-12.244425,12.749411,-10.517083,-12.740366,15.784445,389.567535,565.983398,24.723522,-12.310929,564.542725,19.776489,498.248566,715.784058,515.761230,538.715027,812.263977,399.105835,413.827271,756.246033,519.533325,459.889038,851.478699,398.762207
736,393.120392,-12.249844,12.748442,-10.517847,-12.743191,15.790133,389.583191,565.984558,24.712812,-12.315017,564.538879,19.771753,499.743622,714.151672,515.667969,540.772705,810.839294,398.678070,415.501709,754.966614,519.370178,461.892120,849.790588,398.572021
737,393.126373,-12.252258,12.753381,-10.510568,-12.741441,15.782185,389.578278,565.979492,24.716400,-12.310152,564.559509,19.781326,501.542603,712.750854,515.692261,542.380859,809.004883,398.540588,417.222839,753.656738,519.323669,463.659607,848.038208,398.482391
738,393.122864,-12.248488,12.750709,-10.507045,-12.732504,15.789530,389.578613,565.978882,24.719666,-12.308336,564.552734,19.775581,503.298859,710.949951,515.371155,544.080017,807.225342,398.203400,418.897369,751.865967,519.334473,465.553314,846.835876,398.648499
739,393.129852,-12.236897,12.754956,-10.517722,-12.742078,15.784978,389.573120,565.976929,24.724640,-12.311927,564.544434,19.778732,504.847168,709.210815,515.105286,545.768738,805.603333,398.216187,420.588989,750.468018,519.206909,467.351654,845.302368,398.696838
740,393.115479,-12.250295,12.756225,-10.506570,-12.732704,15.782232,389.592407,565.972656,24.722269,-12.308574,564.547852,19.775290,506.003876,707.329590,514.671631,547.616089,804.217834,398.257629,422.402740,749.296814,518.934387,469.318451,843.964294,398.617310
741,393.120819,-12.240759,12.757580,-10.507581,-12.718933,15.778490,389.588562,565.978210,24.716078,-12.310203,564.550354,19.781021,508.100677,705.931030,514.371155,549.503662,802.792175,398.125885,424.259888,747.631653,518.569580,471.461395,842.905762,398.759094
742,393.127167,-12.248496,12.761620,-10.518472,-12.734979,15.785090,389.575226,565.991333,24.716068,-12.264562,564.604736,19.760744,509.811005,704.264648,513.818604,551.411865,801.492432,398.297241,425.926239,745.843140,518.194397,473.468414,841.858765,398.999512
743,393.117615,-12.243711,12.746830,-10.517552,-12.745358,15.777811,389.571228,565.981934,24.723253,-12.307106,564.556824,19.772018,511.626465,702.440552,513.449707,553.561829,800.418518,398.232605,427.645966,744.164246,518.007507,475.374542,840.660400,399.035461
744,393.129181,-12.249215,12.751945,-10.502741,-12.718121,15.778159,389.579620,565.981018,24.719584,-12.308674,564.551025,19.775007,513.701599,700.848206,512.953430,555.546143,799.067749,398.271118,429.388489,742.665222,517.587463,477.323334,839.348145,399.038208
745,393.124725,-12.249023,12.751130,-10.509362,-12.729135,15.784859,389.582642,565.965210,24.725283,-12.311446,564.548706,19.775005,514.646057,699.115234,512.697815,557.365784,797.648621,398.174438,431.088654,741.348206,517.162781,479.428802,838.166077,399.164520
746,393.126984,-12.264297,12.759146,-10.511791,-12.733294,15.784290,389.581848,565.967407,24.723925,-12.307620,564.560486,19.770092,516.329651,697.524963,512.008484,559.292236,796.266541,398.132660,432.770142,739.763611,516.853455,481.514343,837.069946,399.287933
747,393.133911,-12.246682,12.763535,-10.516069,-12.741258,15.783477,389.578156,565.972656,24.722698,-12.305570,564.551514,19.773399,517.957031,695.532715,511.727936,561.339844,795.023132,397.677490,434.474121,738.153320,516.797729,483.360779,835.872498,399.195679
748,393.125763,-12.247851,12.752647,-10.514251,-12.743947,15.780481,389.587219,565.974365,24.717365,-12.307987,564.546997,19.773216,519.925049,694.055969,511.313110,562.789551,792.932068,397.646393,436.238953,736.720459,516.525146,485.261383,834.259705,399.033478
749,393.125916,-12.248209,12.753676,-10.514248,-12.738022,15.791138,389.573792,565.981750,24.713820,-12.310323,564.550415,19.776459,520.555176,691.688416,510.569885,564.614441,791.407715,397.149872,437.911560,735.309631,516.173828,487.104340,832.961731,398.636017
750,393.128082,-12.236701,12.753643,-10.514089,-12.729135,15.780142,389.572021,565.995117,24.710955,-12.312486,564.549561,19.771349,522.592957,690.489014,510.618622,566.168457,789.155151,396.862976,439.478363,733.544006,515.997620,488.753174,830.606995,398.611511
751,393.124908,-12.249994,12.751376,-10.513597,-12.727434,15.780623,389.577240,565.978271,24.715872,-12.317017,564.552979,19.781109,524.112122,688.431885,510.239349,567.670105,787.300720,396.445190,441.184082,731.988647,515.820435,490.618713,829.096069,398.464355
752,393.119385,-12.251498,12.759415,-10.509324,-12.732299,15.785946,389.578735,565.973145,24.722874,-12.310431,564.548706,19.774624,525.774353,686.576599,509.859558,569.592224,785.135681,395.926514,442.992035,730.509460,515.543884,492.537262,827.505005,397.803558
753,393.121674,-12.258924,12.756340,-10.503191,-12.725125,15.782320,389.584778,565.974304,24.727549,-12.309503,564.551208,19.767721,527.238098,684.622375,509.597809,571.518005,783.405640,395.643616,444.704315,729.057739,515.057800,494.471375,825.742371,397.460236
754,393.128143,-12.254177,12.755589,-10.506900,-12.723844,15.780637,389.584290,565.962341,24.720325,-12.306589,564.550232,19.771585,528.890503,682.651001,509.153534,573.480103,781.255310,395.418701,446.406891,727.158569,514.658386,496.419647,823.915344,397.291229
755,393.125061,-12.240353,12.750605,-10.508416,-12.729750,15.775945,389.590179,565.970032,24.717804,-12.305902,564.550903,19.773312,530.419373,680.854431,508.788269,575.540405,779.871826,395.248901,448.065704,725.033203,514.499817,498.635193,822.376526,397.192841
756,393.131683,-12.246873,12.765626,-10.508429,-12.736184,15.779291,389.592712,565.977051,24.714472,-12.309921,564.551697,19.774229,532.196594,679.186096,508.093781,577.377625,778.001160,395.162231,449.746338,723.387207,514.169861,500.604614,820.708679,397.350800
