Trial09
Date:,2014/06/11
Time:,11:03:21
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE,,,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2181,393.277069,-12.002377,13.821904,-10.735871,-13.317668,15.892263,389.516266,566.499817,24.218685,-12.518964,564.353760,20.133987,373.603149,102.100410,326.691528,456.117737,42.737823,206.497223,426.909698,179.008133,323.931946,506.000305,114.735580,200.420975,,,,,,,,,,,,,,,
2182,393.286560,-11.996476,13.817544,-10.740019,-13.319683,15.889682,389.530029,566.499084,24.219240,-12.523056,564.357910,20.144629,374.423798,102.229401,326.133423,456.909088,43.187763,205.466263,427.700012,179.131622,323.380249,506.820404,115.155098,199.596786,,,,,,,,,,,,,,,
2183,393.286896,-12.002139,13.812182,-10.732907,-13.313205,15.887734,389.528320,566.492371,24.222223,-12.519505,564.361389,20.138878,375.426056,102.438614,325.576141,457.375641,43.665775,204.593292,428.625397,179.165268,323.028931,507.252655,115.481049,199.009155,,,,,,,,,,,,,,,
2184,393.304352,-12.009913,13.815581,-10.726313,-13.327259,15.896959,389.523865,566.502197,24.225233,-12.531439,564.334412,20.140547,376.206055,102.447693,325.099030,458.287842,44.113960,203.696793,429.519348,179.157227,322.623535,507.260864,117.010994,198.561584,,,,,,,,,,,,,,,
2185,393.297119,-12.010868,13.805096,-10.724703,-13.337580,15.886469,389.533997,566.515625,24.232647,-12.516562,564.363403,20.143211,377.153870,102.555229,324.475677,459.016266,44.620266,203.047043,430.080322,179.234253,322.251923,508.516479,117.184151,197.614182,,,,,,,,,,,,,,,
2186,393.299316,-11.994379,13.815995,-10.716189,-13.335979,15.883454,389.524994,566.509399,24.227011,-12.517937,564.365051,20.150053,378.082123,102.533257,323.886566,459.863525,45.102417,202.175568,430.895813,179.763138,321.590607,509.238617,117.500328,196.982895,,,,,,,,,,,,,,,
2187,393.281158,-12.024428,13.809114,-10.723147,-13.327288,15.882521,389.522705,566.508850,24.220272,-12.523803,564.358826,20.148813,379.152863,102.591110,323.383240,460.815338,45.416382,201.754593,431.459778,180.111694,321.127930,509.623383,118.173012,196.081757,,,,,,,,,,,,,,,
2188,393.292236,-12.014335,13.810171,-10.723297,-13.322997,15.884605,389.520386,566.507874,24.221676,-12.524038,564.353638,20.148354,380.125854,102.459885,323.227386,461.753418,45.677467,201.343262,432.313416,180.174637,320.857544,510.763885,118.124802,195.704193,,,,,,,,,,,,,,,
2189,393.290192,-12.019067,13.813247,-10.725019,-13.321925,15.883607,389.527771,566.506348,24.220064,-12.527616,564.358215,20.141315,381.159210,102.506721,322.931976,462.606201,46.062710,200.878433,433.187317,180.136734,320.624939,511.630737,118.675690,195.314590,,,,,,,,,,,,,,,
2190,393.286102,-12.013813,13.808816,-10.722190,-13.331741,15.880260,389.524384,566.505493,24.221558,-12.524920,564.354675,20.144478,382.130432,102.527237,322.765503,463.815369,46.365051,200.368439,434.067444,180.094681,320.481537,512.352295,119.013023,194.902939,,,,,,,,,,,,,,,
2191,393.293671,-12.015883,13.805621,-10.718955,-13.340600,15.886098,389.527985,566.503296,24.219522,-12.520669,564.349365,20.144873,383.012695,102.501297,322.592285,464.697540,46.529827,200.209015,435.090424,180.022202,320.390350,513.468079,119.321289,194.485825,,,,,,,,,,,,,,,
2192,393.295166,-12.013635,13.813966,-10.724793,-13.318736,15.896714,389.532410,566.514832,24.230661,-12.524552,564.366882,20.148104,384.204773,102.418266,322.535492,465.963959,46.588890,199.936523,435.900330,180.014999,320.338104,514.090332,119.578873,194.279465,,,,,,,,,,,,,,,
2193,393.289276,-12.013309,13.800900,-10.732005,-13.321470,15.886359,389.518768,566.503235,24.215828,-12.526824,564.353516,20.147524,385.174164,102.192986,322.549957,466.714996,46.879425,199.914917,436.821106,180.047043,320.250092,515.229431,119.830246,194.074646,,,,,,,,,,,,,,,
2194,393.287872,-12.005729,13.814861,-10.741254,-13.320064,15.885431,389.529846,566.500793,24.210266,-12.524360,564.362000,20.141150,386.646454,102.104088,322.660278,467.939636,47.081940,199.701614,437.818939,180.149429,320.436401,515.847412,120.398598,194.161392,,,,,,,,,,,,,,,
2195,393.277222,-12.012356,13.803880,-10.732616,-13.315622,15.892200,389.519012,566.495972,24.214121,-12.529799,564.370850,20.153416,387.660950,102.043823,322.890045,468.730896,47.224598,199.612701,438.834320,180.163666,320.600311,516.767578,120.590981,193.956985,,,,,,,,,,,,,,,
2196,393.272522,-12.008746,13.808463,-10.739984,-13.321018,15.883149,389.528198,566.498169,24.225105,-12.524711,564.362122,20.143604,388.873260,101.788612,323.167786,469.847931,47.298534,199.430374,440.189972,180.130936,320.693970,517.559265,120.748215,193.888550,,,,,,,,,,,,,,,
2197,393.287598,-12.003657,13.825350,-10.727034,-13.313200,15.884166,389.528656,566.496826,24.224890,-12.515879,564.371521,20.149004,390.063599,101.712173,323.398926,470.607361,47.419701,199.303207,441.195038,180.167542,320.939301,518.540222,120.972107,193.783630,,,,,,,,,,,,,,,
2198,393.297638,-12.016580,13.814220,-10.727838,-13.320654,15.891423,389.527222,566.498535,24.224272,-12.413001,563.637512,19.627083,391.038452,101.804680,323.487213,471.656952,47.579567,199.035217,442.218536,180.099014,320.960571,519.129395,121.108749,193.661179,,,,,,,,,,,,,,,
2199,393.297516,-12.012733,13.802588,-10.732440,-13.331670,15.884626,389.531036,566.516174,24.230515,-12.416713,563.587341,19.593645,392.394348,101.780922,323.585632,472.320313,48.025200,198.874466,443.422638,179.872894,321.127625,520.195313,121.515076,193.450302,,,,,,,,,,,,,,,
2200,393.298187,-12.030811,13.806875,-10.726121,-13.342314,15.887128,389.533325,566.500305,24.228935,-12.414700,563.601074,19.607906,393.590607,101.698395,323.655396,473.233093,48.465424,198.715973,444.405182,179.751129,321.292786,520.726990,122.004845,193.303299,,,,,,,,,,,,,,,
2201,393.287689,-12.032369,13.809750,-10.722425,-13.336243,15.888727,389.527496,566.516785,24.230743,-12.421904,563.607849,19.613239,394.514374,101.697212,323.665375,474.117798,48.778080,198.541168,445.343140,180.027863,321.173889,521.833984,122.324524,193.155701,,,,,,,,,,,,,,,
2202,393.290222,-12.023101,13.812675,-10.721057,-13.332383,15.883195,389.527802,566.518494,24.221701,-12.423738,563.580811,19.602776,395.758514,101.821587,323.802887,475.184357,49.021038,198.401184,446.203156,180.450455,321.372437,522.341003,122.750351,193.048401,,,,,,,,,,,,,,,
2203,393.288910,-12.031273,13.813476,-10.716153,-13.337914,15.885678,389.524323,566.506470,24.223347,-12.534754,564.317139,20.127279,396.820831,101.813950,323.966797,476.356567,49.089848,198.437225,447.246063,180.600952,321.497375,523.600525,122.966827,192.957596,,,,,,,,,,,,,,,
2204,393.284332,-12.029751,13.799949,-10.720845,-13.332596,15.879214,389.524445,566.510437,24.221018,-12.522186,564.378235,20.151804,398.022339,101.836952,323.852753,476.883453,49.608902,198.111313,448.164703,180.605133,321.591278,524.390381,123.666733,193.157959,,,,,,,,,,,,,,,
2205,393.287903,-12.022354,13.809048,-10.728752,-13.326235,15.893341,389.524506,566.509644,24.225965,-12.517562,564.358276,20.148705,399.118195,101.713684,323.980927,478.786041,49.759087,198.687119,449.322845,180.610214,321.861298,525.714111,123.822784,193.259979,,,,,,,,,,,,,,,
2206,393.294098,-12.008252,13.814420,-10.726381,-13.324027,15.882951,389.529114,566.502625,24.221016,-12.527124,564.346069,20.141069,400.356201,101.626282,324.193390,480.193024,49.762833,198.590317,450.332245,180.760559,321.981750,527.063232,123.905289,193.319305,,,,,,,,,,,,,,,
2207,393.296417,-12.013089,13.808143,-10.734915,-13.333143,15.886724,389.526672,566.503906,24.216518,-12.522555,564.372498,20.153957,401.570862,101.686928,324.489410,480.294647,50.438656,198.635406,451.159210,181.039078,322.205505,527.639099,124.210808,193.515945,,,,,,,,,,,,,,,
2208,393.291199,-12.025567,13.806741,-10.730670,-13.331055,15.889641,389.521698,566.489807,24.216400,-12.527402,564.352234,20.136595,402.869080,101.847649,324.881531,481.659393,50.798481,199.154739,452.614380,181.152802,322.430908,528.822205,124.859009,193.864883,,,,,,,,,,,,,,,
2209,393.294556,-12.009035,13.810346,-10.731153,-13.320205,15.886165,389.519318,566.496155,24.221758,-12.521966,564.373291,20.153290,403.865936,102.006660,325.341248,482.606384,51.121555,199.170074,453.531281,181.008331,322.983673,529.254089,125.434189,194.062332,,,,,,,,,,,,,,,
2210,393.285889,-12.002182,13.818639,-10.735908,-13.318854,15.898991,389.524902,566.500122,24.224073,-12.528358,564.376282,20.161577,405.091949,102.159805,325.988342,483.526825,51.374439,199.213089,454.646515,181.165039,323.360504,530.315857,125.721245,193.950012,,,,,,,,,,,,,,,
2211,393.293243,-12.023819,13.810555,-10.731129,-13.324404,15.890943,389.532440,566.507874,24.230099,-12.513117,564.363098,20.145523,406.442719,102.127907,326.402710,484.508789,51.754333,199.450577,455.826416,181.286179,323.761749,530.901062,125.952950,193.957733,,,,,,,,,,,,,,,
2212,393.290955,-12.002149,13.805021,-10.731447,-13.338428,15.892315,389.526276,566.510437,24.220987,-12.511544,564.377625,20.150988,407.636566,102.056770,326.677460,485.265259,52.254730,199.551346,456.855591,181.454086,324.236115,532.070862,126.387535,193.948685,,,,,,,,,,,,,,,
2213,393.305664,-12.017757,13.817441,-10.732517,-13.322502,15.895073,389.532959,566.505676,24.225994,-12.517238,564.355469,20.144606,408.993225,102.033546,326.954132,486.457764,52.700111,199.499756,457.933685,181.823837,324.695496,532.498535,127.013298,194.079559,,,,,,,,,,,,,,,
2214,393.307465,-12.015361,13.809775,-10.718226,-13.332523,15.890314,389.529877,566.499329,24.221453,-12.512061,564.378052,20.151194,410.024628,102.301689,327.625854,487.061523,53.019978,199.544052,458.807922,181.942657,325.039063,533.690247,127.330605,194.071381,,,,,,,,,,,,,,,
2215,393.290649,-12.013839,13.797204,-10.720325,-13.328474,15.888163,389.530640,566.502258,24.222071,-12.518840,564.351563,20.144680,411.188629,102.143135,327.907166,488.357544,53.183327,199.159790,459.761719,181.967896,325.287720,534.118652,127.878342,194.284348,,,,,,,,,,,,,,,
2216,393.286713,-12.019681,13.807011,-10.712778,-13.334004,15.885822,389.522064,566.510681,24.219631,-12.512830,564.359192,20.140873,412.542480,102.068985,327.975433,489.002289,53.749046,199.095749,460.899536,182.056015,325.532471,534.963501,128.937286,194.226486,,,,,,,,,,,,,,,
2217,393.283417,-12.032264,13.808569,-10.719847,-13.332920,15.879334,389.523773,566.508606,24.228189,-12.527386,564.361023,20.144808,413.583771,102.110107,327.930267,490.071472,54.305275,198.821396,461.606750,182.270554,325.769714,535.611145,129.279999,194.087952,,,,,,,,,,,,,,,
2218,393.284668,-12.017665,13.817815,-10.717271,-13.328987,15.887008,389.522919,566.516724,24.224197,-12.526027,564.356384,20.147501,414.453918,102.182114,327.966034,490.950989,54.457619,198.536575,462.689514,182.618057,325.757782,536.550598,129.837997,193.924911,,,,,,,,,,,,,,,
2219,393.285095,-12.028692,13.799874,-10.716714,-13.331026,15.888273,389.521545,566.518372,24.216797,-12.519923,564.352417,20.135525,415.541595,102.262070,327.759552,491.777191,55.195694,198.419189,463.347565,182.849609,325.753021,537.075623,130.394974,193.811325,,,,,,,,,,,,,,,
2220,393.295715,-12.027220,13.808898,-10.729053,-13.330375,15.893784,389.528870,566.511597,24.219151,-12.518826,564.365356,20.143658,416.462402,102.440926,327.660126,493.120361,55.660522,198.035202,464.376648,183.015060,325.646027,538.423645,130.956055,193.503632,,,,,,,,,,,,,,,
2221,393.310455,-12.013355,13.823306,-10.732014,-13.323165,15.886365,389.525543,566.507813,24.223526,-12.518265,564.365784,20.148302,417.708130,102.610641,327.521088,493.967865,56.289413,198.204254,465.075928,183.169937,325.533783,539.190979,131.197128,193.177155,,,,,,,,,,,,,,,
2222,393.304901,-12.010691,13.811209,-10.718681,-13.320603,15.900792,389.523743,566.505615,24.220268,-12.519897,564.366211,20.149677,418.139374,103.016907,327.234985,495.001953,56.940247,197.955261,466.089294,183.210403,325.467438,540.069641,131.509491,192.891632,,,,,,,,,,,,,,,
2223,393.290466,-12.009861,13.816132,-10.734512,-13.315928,15.894848,389.522858,566.490967,24.216574,-12.513796,564.363159,20.147217,419.282959,103.198257,327.425323,495.779358,57.347733,197.619247,466.907867,183.402802,325.299042,541.051147,132.473145,192.714294,,,,,,,,,,,,,,,
2224,393.282532,-12.020205,13.824229,-10.737863,-13.330209,15.892186,389.527283,566.495483,24.222853,-12.522110,564.366150,20.148724,420.360260,103.146111,326.782684,497.023041,57.658058,197.083771,468.058502,183.612091,325.426575,541.522949,133.574036,192.571152,,,,,,,,,,,,,,,
2225,393.282562,-12.021360,13.819314,-10.740125,-13.317026,15.886807,389.517761,566.488464,24.221861,-12.516522,564.374023,20.144575,421.381989,103.251839,326.825684,498.018738,58.118305,196.432266,468.888733,183.890915,325.276306,542.342712,134.081482,192.284622,,,,,,,,,,,,,,,
2226,393.282684,-12.014123,13.817122,-10.735686,-13.334420,15.890809,389.518463,566.492676,24.216951,-12.524967,564.354797,20.143276,422.650787,103.465202,326.837280,498.982391,58.472042,196.054199,470.070221,183.983093,325.177277,543.227905,134.231125,191.965103,,,,,,,,,,,,,,,
2227,393.300476,-12.012724,13.822450,-10.727509,-13.324681,15.895494,389.519958,566.508118,24.226009,-12.516570,564.358276,20.135757,423.768341,103.394615,326.356384,500.207825,59.100643,195.807480,470.906219,184.090622,325.081268,543.860046,135.012482,191.201355,,,,,,,,,,,,,,,
2228,393.309662,-12.003859,13.820429,-10.721745,-13.336246,15.889124,389.541901,566.520569,24.231039,-12.508233,564.376099,20.146812,424.953461,103.673752,326.194214,501.113251,59.501911,195.560028,471.884430,184.376114,324.922028,544.671448,135.490463,190.996140,,,,,,,,,,,,,,,
2229,393.306122,-12.013699,13.806427,-10.717895,-13.329935,15.891653,389.535034,566.510498,24.223160,-12.516798,564.364319,20.139606,426.121735,103.843040,325.877106,502.354858,59.866470,195.123856,472.899353,184.837952,324.649384,545.731506,136.236755,190.699829,,,,,,,,,,,,,,,
2230,393.309296,-12.011277,13.812531,-10.721362,-13.338660,15.888183,389.535675,566.517639,24.229509,-12.513462,564.367249,20.141344,427.166565,103.805290,325.577393,503.644531,60.288410,194.636719,473.742218,185.161545,324.464142,546.690674,136.662766,190.425018,,,,,,,,,,,,,,,
2231,393.285156,-12.017004,13.821150,-10.715532,-13.335445,15.880910,389.531616,566.516113,24.215174,-12.517249,564.363342,20.150785,428.255920,104.239258,325.392273,504.609680,60.630211,194.408585,474.934723,185.427155,324.088470,547.560608,137.310822,190.313858,,,,,,,,,,,,,,,
2232,393.286255,-12.021654,13.810762,-10.728921,-13.342743,15.887160,389.519836,566.498901,24.217356,-12.518556,564.359314,20.143257,429.387207,104.407867,324.825989,505.850647,61.085941,194.164734,475.825958,185.612885,323.738953,549.022827,137.320740,189.623505,,,,,,,,,,,,,,,
2233,393.299530,-12.016708,13.817409,-10.726470,-13.325570,15.889751,389.518921,566.505676,24.216396,-12.518051,564.357788,20.140303,430.496338,104.669281,324.554260,507.108826,61.270683,193.608353,476.945129,185.780853,323.359680,549.773621,137.735657,189.331299,,,,,,,,,,,,,,,
2234,393.294373,-12.017060,13.821572,-10.724724,-13.331761,15.889102,389.515289,566.506714,24.217133,-12.516160,564.375732,20.140238,431.674194,104.944733,324.314789,508.056824,61.356735,193.232239,477.766205,186.252213,322.949463,550.953857,138.186356,188.895874,,,,,,,,,,,,,,,
2235,393.295258,-12.016433,13.817036,-10.726085,-13.324777,15.887870,389.524414,566.510010,24.218103,-12.522252,564.362061,20.142689,432.641235,104.898842,323.957977,509.278961,61.861214,192.922760,478.521637,186.701202,322.450500,551.852722,138.500900,188.550140,,,,,,,,,,,,,,,
2236,393.296661,-12.006646,13.824535,-10.732682,-13.322951,15.894341,389.528961,566.496826,24.221563,-12.518627,564.355957,20.138609,433.834015,105.226837,323.790070,510.210724,62.017323,192.592773,479.633331,186.754868,322.004730,552.864136,138.851898,187.993774,,,,,,,,,,,,,,,
2237,393.298279,-11.992089,13.822239,-10.728778,-13.316951,15.891211,389.530090,566.497498,24.216902,-12.512644,564.374268,20.151310,434.822876,105.467461,323.456726,511.321686,62.199100,192.150803,480.533661,186.784744,321.553864,553.412415,139.127701,187.584732,,,,,,,,,,,,,,,
2238,393.302368,-11.992337,13.820191,-10.729264,-13.320081,15.887724,389.523987,566.493896,24.218269,-12.518394,564.358948,20.139370,435.804413,105.626915,323.247986,512.030396,62.527962,191.713135,481.200897,186.772812,320.732788,554.438354,139.474060,187.079575,,,,,,,,,,,,,,,
2239,393.296173,-12.003940,13.816922,-10.741614,-13.316051,15.897912,389.520874,566.488403,24.215364,-12.519783,564.362610,20.141277,436.863129,105.683601,322.864716,513.017822,63.006893,191.086975,481.771332,187.194855,320.325378,554.830383,140.029541,186.742844,,,,,,,,,,,,,,,
2240,393.282990,-12.004113,13.814801,-10.738857,-13.306768,15.894680,389.519409,566.485291,24.220644,-12.525576,564.373291,20.142622,437.692535,105.819130,322.482819,513.464233,63.448315,190.743134,482.911072,187.555313,320.101379,555.890381,140.313995,186.081253,,,,,,,,,,,,,,,
2241,393.278198,-12.025402,13.811222,-10.744484,-13.328769,15.886401,389.515900,566.492249,24.213104,-12.516389,564.358826,20.143639,438.638977,106.111496,322.040985,514.340332,63.888519,190.352158,483.598480,187.756577,319.923157,556.514832,140.571594,185.618256,,,,,,,,,,,,,,,
2242,393.297089,-12.016147,13.808212,-10.736644,-13.333040,15.892643,389.525726,566.499084,24.218927,-12.521297,564.349731,20.139059,439.644684,105.963188,321.986603,515.015625,64.138840,189.938248,484.821289,187.621475,319.677124,557.145874,140.705063,185.178574,,,,,,,,,,,,,,,
2243,393.296204,-12.007138,13.814410,-10.724516,-13.332095,15.894010,389.536743,566.506348,24.218452,-12.517353,564.354492,20.132650,440.735229,106.127266,321.710846,515.972595,64.234474,189.566925,485.610657,187.848404,319.412720,558.086853,140.922821,184.683594,,,,,,,,,,,,,,,
2244,393.301819,-12.025307,13.819221,-10.717566,-13.324484,15.886900,389.532410,566.505310,24.226055,-12.510483,564.362427,20.141199,441.541809,106.188217,321.456757,516.875244,64.383682,189.277283,486.263977,187.951569,319.195465,558.569580,141.280319,184.381088,,,,,,,,,,,,,,,
2245,393.308929,-12.017585,13.818076,-10.723018,-13.342534,15.885894,389.532135,566.513855,24.215761,-12.512206,564.365173,20.144945,442.648834,106.147942,321.059418,517.606384,64.634636,189.079239,487.150726,188.080841,318.820801,559.627014,141.802078,184.157196,,,,,,,,,,,,,,,
