Trial01
Date:,2000/01/01
Time:,00:00:00
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1381,392.610107,-5.989036,16.806273,-10.879065,-1.546601,16.318651,396.201599,572.566101,24.453329,-5.537872,576.289368,20.602970,-84.363655,-272.647308,524.107361,-104.392204,-354.364929,391.763306,4.922811,-301.588806,527.438721,-20.893372,-381.992249,391.339539
1382,392.647797,-6.001023,16.745468,-10.872005,-1.538521,16.311018,396.197327,572.572388,24.459522,-5.539202,576.293030,20.599438,-82.887390,-272.439514,524.303406,-102.778076,-355.188782,391.744263,6.379604,-301.574402,527.395447,-19.639441,-382.550659,391.351166
1383,392.641541,-5.866885,16.835350,-10.868519,-1.550611,16.302450,396.199188,572.560486,24.459879,-5.542595,576.291626,20.603127,-81.746948,-273.530731,523.814819,-101.402046,-355.508179,391.652649,7.489987,-301.573608,527.379761,-18.039177,-383.218658,391.013306
1384,392.647369,-5.832715,16.802240,-10.791503,-1.634053,16.254801,396.202637,572.558411,24.459980,-5.519313,576.295776,20.603027,-80.353249,-274.015167,523.626953,-99.995247,-356.364716,391.463898,8.925676,-302.756012,527.042480,-16.319357,-383.469116,391.033325
1385,392.634064,-5.975033,16.741741,-10.789490,-1.644613,16.240864,396.201569,572.558899,24.458591,-5.523211,576.295837,20.605446,-78.769218,-274.313477,523.531677,-98.239807,-356.723877,391.548737,10.312268,-303.139923,526.419800,-14.823804,-383.920990,391.119843
1386,392.694824,-5.920397,16.738262,-10.865365,-1.546194,16.308853,396.200714,572.556213,24.458652,-5.522969,576.295532,20.609512,-77.742912,-274.440094,523.519043,-96.933769,-357.374634,391.102478,11.863438,-302.534943,526.446228,-13.533360,-384.079376,391.071899
1387,392.682587,-5.901280,16.773561,-10.860779,-1.543418,16.316141,396.202789,572.560364,24.460638,-5.530567,576.289246,20.599472,-76.340401,-275.334564,522.468567,-95.468857,-357.705353,391.129700,12.935297,-303.018402,525.922913,-11.869694,-384.624146,390.764984
1388,392.632507,-5.978737,16.748909,-10.801019,-1.638871,16.250525,396.201141,572.558899,24.457977,-5.537277,576.292358,20.605648,-74.762245,-276.130646,522.900024,-94.002167,-358.232941,390.743439,14.734930,-303.676422,525.816528,-10.240644,-384.948029,390.665527
1389,392.650391,-6.001656,16.740637,-10.789806,-1.638468,16.255066,396.204498,572.561768,24.455896,-5.532815,576.291260,20.601173,-73.262878,-275.861145,522.979614,-92.800278,-358.725586,390.582123,16.129219,-303.693787,525.844482,-9.001821,-385.324341,390.292542
1390,392.657288,-6.006024,16.734915,-10.794283,-1.653588,16.241047,396.199860,572.555298,24.463160,-5.536954,576.293823,20.603275,-71.997070,-276.517120,522.701294,-91.245689,-359.257751,390.469604,17.520884,-304.148804,525.565857,-7.514995,-385.922333,389.979614
1391,392.672821,-5.900874,16.757465,-10.794176,-1.640431,16.254320,396.200134,572.554871,24.454884,-5.531065,576.302551,20.611580,-70.855782,-276.394409,522.431519,-89.575859,-359.789642,390.205231,19.115459,-304.454987,525.434143,-5.851933,-385.879272,389.870544
1392,392.612823,-5.936396,16.804092,-10.866972,-1.540690,16.302416,396.206543,572.554504,24.461397,-5.524137,576.300110,20.611185,-68.860764,-277.193054,522.318787,-87.771278,-359.703156,390.038513,20.759396,-304.805054,525.086853,-3.980188,-385.968109,389.699097
1393,392.589294,-5.880826,16.835348,-10.800607,-1.628776,16.251743,396.196869,572.565857,24.462429,-5.526851,576.310608,20.614138,-67.151993,-277.366516,522.319702,-86.031044,-359.963043,389.801300,22.326914,-305.252594,525.011536,-2.260128,-386.066254,389.516327
1394,392.599548,-5.926681,16.790365,-10.792818,-1.634793,16.247952,396.202637,572.562866,24.458675,-5.532396,576.302734,20.604511,-65.987938,-277.240784,522.353271,-84.347992,-360.240570,389.564667,23.814041,-305.332367,524.887756,-0.457556,-386.399139,389.036102
1395,392.615112,-5.822563,16.852139,-10.861696,-1.540168,16.311876,396.200287,572.566833,24.458841,-5.531147,576.301453,20.611353,-64.460297,-278.418213,521.148926,-82.748772,-360.780121,389.207336,25.142933,-305.589020,524.650635,1.129230,-386.444641,388.816833
1396,392.690491,-5.916238,16.753979,-10.804945,-1.629662,16.256454,396.201202,572.574768,24.462309,-5.549850,576.288574,20.600269,-62.698940,-279.121918,521.219055,-81.026924,-361.254120,388.737885,26.842255,-305.863312,524.448364,2.893823,-386.875580,388.484039
1397,392.657043,-5.826299,16.763187,-10.789056,-1.644731,16.245182,396.199463,572.558350,24.458359,-5.547052,576.295959,20.606138,-61.248604,-278.897949,521.235474,-79.201706,-361.446198,388.479431,28.617945,-306.072906,524.168579,4.495187,-386.954102,388.389191
1398,392.650177,-5.987667,16.723606,-10.791237,-1.638716,16.252432,396.206207,572.561462,24.463926,-5.538707,576.298096,20.607180,-59.573521,-279.788086,520.952820,-77.622482,-361.683380,388.429321,30.176258,-305.897766,523.942627,6.021979,-387.006409,388.331512
1399,392.614502,-5.945992,16.799780,-10.863848,-1.541339,16.320963,396.200287,572.562683,24.464375,-5.537591,576.292908,20.611492,-58.013523,-280.063690,520.695801,-75.960434,-362.135468,388.134155,31.861944,-306.399231,523.560730,8.162906,-388.164398,387.680450
1400,392.632294,-5.830906,16.808283,-10.860743,-1.547102,16.312254,396.200714,572.553040,24.455647,-5.527057,576.291931,20.608629,-56.715549,-279.477600,520.895752,-74.255165,-361.982300,388.214966,33.395363,-306.736084,523.300842,9.793316,-388.320557,387.564026
1401,392.627350,-5.827933,16.840117,-10.787070,-1.639620,16.246494,396.202606,572.562134,24.450510,-5.523991,576.299194,20.608736,-54.897377,-280.412476,520.627625,-72.972389,-362.952240,387.798492,34.933903,-307.277588,522.928650,10.972506,-388.158508,387.432648
1402,392.648621,-5.998899,16.743111,-10.859428,-1.537760,16.317293,396.199860,572.563110,24.459400,-5.521395,576.292480,20.604643,-53.149155,-281.126648,520.081604,-71.459259,-363.426941,387.637726,36.525463,-307.762054,522.292236,12.785387,-388.581543,387.081757
1403,392.694061,-5.923032,16.732277,-10.799057,-1.638106,16.256674,396.204224,572.563049,24.453878,-5.526491,576.293884,20.600754,-51.518402,-281.298004,519.832642,-69.949638,-363.810242,387.377472,38.537514,-307.398926,522.309937,14.414402,-389.300476,386.561890
1404,392.652679,-5.996823,16.727959,-10.797324,-1.647887,16.254129,396.195038,572.568298,24.465420,-5.543008,576.293091,20.600405,-49.659306,-281.007874,519.886536,-68.270340,-363.971558,387.191437,40.172966,-307.291595,521.962769,15.968711,-389.126862,386.142792
1405,392.654999,-6.007949,16.750658,-10.868148,-1.549047,16.312481,396.199921,572.567139,24.462673,-5.536812,576.287659,20.606457,-48.014454,-281.603333,519.601746,-66.693504,-364.147949,387.085693,42.052135,-307.963715,521.441833,17.590487,-388.870697,385.853668
1406,392.604431,-5.929602,16.784195,-10.801486,-1.641090,16.252834,396.199341,572.561584,24.461153,-5.539016,576.306396,20.612274,-46.747875,-281.626831,519.490173,-65.042313,-364.378082,386.769379,43.584152,-308.106262,521.219482,19.248503,-388.558929,385.675659
1407,392.658783,-5.895622,16.829741,-10.785597,-1.637346,16.244135,396.198486,572.567810,24.462757,-5.528749,576.298950,20.608944,-44.877514,-281.957397,519.456299,-63.132473,-364.520142,386.323181,45.268623,-307.908691,520.748474,21.009398,-388.939087,385.209045
1408,392.632141,-5.976278,16.763779,-10.877664,-1.551379,16.316309,396.197632,572.561707,24.458717,-5.530612,576.296326,20.606764,-43.355164,-281.968170,518.900330,-61.458588,-364.630035,385.962250,46.869534,-307.850006,520.559509,22.867649,-389.001556,384.672150
1409,392.602325,-5.950337,16.856323,-10.865495,-1.534340,16.312502,396.199066,572.554321,24.458101,-5.525616,576.298035,20.608248,-41.651363,-281.838104,518.550293,-59.735558,-364.686768,385.826477,48.282906,-307.735840,520.510376,24.686703,-388.644196,384.379150
1410,392.647064,-5.824492,16.803923,-10.807203,-1.638416,16.252647,396.200836,572.559448,24.459412,-5.540121,576.301270,20.608086,-40.085976,-282.721985,518.127625,-57.779312,-364.735992,385.517853,50.116035,-308.167236,520.077332,26.520292,-388.652954,384.146271
1411,392.609863,-5.932986,16.797554,-10.874979,-1.543826,16.310326,396.203613,572.551025,24.462151,-5.536532,576.295105,20.607664,-38.678398,-282.300079,518.075684,-56.005592,-364.798767,384.850128,51.913307,-307.746643,519.686462,28.346550,-388.366791,383.653015
1412,392.592163,-5.925241,16.774096,-10.870930,-1.539910,16.322174,396.201324,572.554382,24.460327,-5.538712,576.289307,20.603868,-36.522797,-282.437286,517.254639,-54.306808,-364.973633,384.472290,53.609940,-307.927246,519.046997,30.217081,-388.395081,383.095154
1413,392.649170,-5.824952,16.768946,-10.803007,-1.635296,16.253923,396.203064,572.552063,24.465851,-5.532856,576.296692,20.611258,-35.177410,-282.558655,516.971313,-52.464756,-364.737915,384.328125,55.426586,-307.767395,518.803101,32.077946,-388.513153,382.658936
1414,392.566833,-5.876701,16.877090,-10.793408,-1.638618,16.254286,396.205597,572.563538,24.463051,-5.530620,576.287842,20.608595,-33.505306,-282.999908,516.600098,-50.710983,-364.812561,383.818756,57.046516,-307.401001,518.425049,33.868935,-388.156219,382.413635
1415,392.692627,-5.897206,16.735750,-10.792847,-1.634026,16.253979,396.201782,572.561829,24.459764,-5.525112,576.292114,20.601891,-31.849577,-283.124146,516.437622,-48.997044,-365.266022,383.114594,58.752632,-307.498138,517.833557,35.850491,-388.123749,381.814453
1416,392.642609,-5.864019,16.821259,-10.859017,-1.537948,16.315865,396.197327,572.559082,24.461643,-5.527233,576.299561,20.603121,-30.379177,-282.864441,516.016724,-47.341808,-365.324219,382.898743,60.392792,-307.445404,517.329651,37.489727,-387.661285,381.399231
1417,392.634583,-5.974891,16.771109,-10.798598,-1.644419,16.242239,396.197449,572.557800,24.456236,-5.532240,576.301453,20.611158,-28.745558,-282.928955,515.628296,-45.792988,-365.043457,382.755524,61.984394,-306.890442,517.033508,39.178860,-387.099091,381.176819
1418,392.648132,-5.987239,16.726351,-10.783784,-1.645292,16.247681,396.201721,572.558594,24.456276,-5.538499,576.302979,20.612144,-27.057167,-282.682404,515.322205,-44.043125,-365.137726,382.386261,63.646370,-306.625580,516.603455,40.936722,-387.066040,380.715881
1419,392.593903,-5.922386,16.771332,-10.874127,-1.542863,16.311283,396.203125,572.553772,24.461971,-5.545103,576.296082,20.605957,-25.445604,-282.872345,515.184692,-42.467339,-365.433105,381.962036,65.139046,-306.639008,516.070190,42.430447,-387.254639,380.248260
1420,392.616211,-5.992095,16.809765,-10.802697,-1.653856,16.257057,396.197388,572.555176,24.461767,-5.547127,576.301025,20.610060,-23.869812,-283.216156,514.715759,-40.598095,-365.692963,381.852905,67.027321,-306.687561,516.014160,44.160564,-387.576965,380.027435
1421,392.669830,-5.880812,16.773493,-10.797480,-1.648902,16.243616,396.076263,572.609497,24.395273,-5.540274,576.296875,20.606565,-22.561525,-283.012939,514.472473,-39.026115,-365.717407,381.959442,68.518768,-306.111115,515.828308,45.855625,-387.163910,380.017365
1422,392.681885,-5.885443,16.759188,-10.866010,-1.536657,16.321827,396.174286,572.581055,24.457376,-5.529763,576.302002,20.610119,-20.780117,-283.025909,514.288025,-37.440491,-366.015717,381.985535,70.215500,-306.145874,515.573792,47.645493,-386.924072,379.860565
1423,392.613739,-5.946606,16.812037,-10.869549,-1.544246,16.317141,396.182007,572.586914,24.468548,-5.532146,576.297485,20.605976,-19.187496,-283.000763,514.397034,-35.751762,-366.596466,381.888763,71.942673,-306.042694,515.528870,49.613346,-386.938629,379.858887
1424,392.686768,-5.889110,16.740858,-10.788247,-1.643758,16.249029,396.172729,572.573120,24.449802,-5.529874,576.298889,20.609137,-17.599426,-283.826050,514.324829,-33.924828,-366.342468,381.905823,73.437515,-305.830841,515.366028,51.622589,-387.220184,379.571289
1425,392.680237,-5.873320,16.744341,-10.800384,-1.634954,16.263702,396.156281,572.577454,24.448086,-5.538517,576.293945,20.602581,-16.094004,-284.278625,514.449524,-31.894976,-366.406281,381.782440,75.131271,-306.054352,515.410156,53.601479,-387.011841,379.602234
1426,392.649750,-5.996146,16.725496,-11.378755,-1.337692,16.188148,396.179657,572.570984,24.455065,-5.528649,576.288513,20.601730,-14.917269,-283.466980,514.790894,-29.960287,-367.053864,381.412079,76.463486,-305.720306,515.672180,55.603291,-386.641602,379.678040
1427,392.638824,-5.844358,16.790390,-11.293111,-1.427478,16.168768,396.216705,572.538574,24.467068,-5.535213,576.289795,20.606953,-13.154414,-283.905334,514.734314,-27.939178,-367.286957,381.398773,78.221336,-305.943665,515.698792,57.531933,-386.409027,379.847107
1428,392.627136,-5.929648,16.760235,-11.166844,-1.464306,16.200392,396.239014,572.524963,24.459021,-5.540843,576.298096,20.607466,-11.371378,-285.223846,514.753906,-26.221859,-367.494415,381.537750,79.817322,-305.555267,515.854004,59.430630,-386.874725,379.729187
1429,392.663544,-6.004700,16.746771,-11.150208,-1.447306,16.233559,396.242126,572.515808,24.452108,-5.532714,576.282776,20.606497,-10.183433,-285.457703,514.670837,-24.473965,-367.481842,381.885254,81.254509,-305.810547,515.869690,61.484730,-386.980042,379.659241
1430,392.648285,-5.834441,16.790127,-11.017334,-1.543472,16.191206,396.242065,572.516663,24.454105,-5.533876,576.286255,20.601931,-8.863190,-285.760651,514.879944,-22.494152,-368.104797,381.933319,82.767281,-305.858978,516.103333,63.236534,-386.950012,379.870544
1431,392.644104,-5.969083,16.737295,-10.988282,-1.587125,16.186222,396.238007,572.512695,24.458277,-5.529756,576.296021,20.605518,-7.640547,-285.606018,515.175598,-20.863703,-368.839325,382.250244,84.116997,-305.549805,516.462402,64.975540,-387.062958,380.265381
1432,392.617859,-5.950868,16.757717,-10.988201,-1.583912,16.184208,396.237366,572.517029,24.460041,-5.532662,576.305176,20.608631,-5.754941,-286.027435,515.930054,-19.251303,-369.505432,382.767853,85.791130,-305.901917,517.004456,66.750298,-387.928162,380.444794
1433,392.645264,-5.982257,16.733320,-10.994466,-1.596874,16.179201,396.236237,572.508179,24.462507,-5.535953,576.310181,20.613791,-4.397571,-286.622711,516.056335,-17.549198,-370.163422,383.101105,87.277336,-305.723450,517.105286,68.608139,-387.903625,381.323761
1434,392.684387,-5.903461,16.772093,-11.001878,-1.591681,16.188381,396.234253,572.521667,24.460325,-5.545873,576.305847,20.605961,-3.195277,-286.873810,516.272278,-15.690457,-370.592255,383.802673,88.832977,-306.156921,517.341003,70.418259,-388.409088,381.709686
1435,392.660034,-5.897873,16.825672,-11.054049,-1.514797,16.241732,396.235809,572.525208,24.454609,-5.548404,576.296631,20.609514,-1.437629,-287.784180,516.394104,-13.792702,-371.586121,384.295624,90.376221,-306.159027,518.052917,72.192978,-388.783630,382.314575
1436,392.686584,-5.918056,16.736170,-11.045926,-1.519193,16.236038,396.234283,572.523376,24.455717,-5.546948,576.294434,20.610336,0.273907,-288.320404,517.307434,-11.805984,-372.010071,384.797852,91.856010,-306.264282,518.626892,74.194168,-388.958649,382.938049
1437,392.658813,-6.001988,16.733994,-11.039374,-1.521618,16.236284,396.235474,572.516968,24.460516,-5.527592,576.293823,20.598030,1.100996,-288.480164,517.876099,-9.936196,-372.890381,385.331268,93.687592,-306.474487,519.172668,76.176003,-389.070587,383.530487
1438,392.689301,-5.907270,16.734484,-11.036288,-1.524284,16.235575,396.236420,572.507019,24.454863,-5.527846,576.291931,20.607777,3.097800,-289.649017,518.158936,-7.944050,-373.335449,385.802246,95.387138,-306.936707,519.725403,78.296822,-389.853973,384.090607
1439,392.659698,-5.983306,16.709232,-11.037939,-1.528869,16.241959,396.244904,572.506348,24.455320,-5.527542,576.295776,20.607887,4.957719,-290.209106,518.872498,-5.910626,-374.209534,386.533630,96.968575,-306.751007,520.468262,80.410721,-389.848297,384.818542
1440,392.650513,-5.989521,16.734493,-11.042005,-1.526446,16.238466,396.244019,572.516357,24.456146,-5.521034,576.302612,20.610538,6.840538,-290.843842,519.446655,-3.653507,-374.956238,387.111511,98.820930,-307.055573,520.936829,82.509674,-390.213867,385.426727
1441,392.667816,-5.893926,16.759087,-11.039587,-1.525284,16.238550,396.242523,572.516357,24.454472,-5.539668,576.292786,20.602091,8.416545,-291.023621,520.137878,-1.681429,-375.569550,387.789551,100.596344,-307.627289,521.686707,84.944763,-390.690277,386.231720
1442,392.653809,-5.894627,16.824320,-10.989239,-1.599241,16.190275,396.239258,572.522644,24.457998,-5.542478,576.291565,20.599159,10.140138,-291.295715,521.210815,0.576965,-376.274261,388.431519,102.566620,-307.915741,522.497131,87.037971,-390.650604,386.940277
1443,392.639099,-5.831083,16.793646,-11.040794,-1.525916,16.234125,396.244080,572.520081,24.458199,-5.527643,576.296326,20.609272,12.003071,-292.434692,521.473877,2.908702,-376.533997,389.063202,104.239388,-307.888550,523.382324,89.491920,-391.511261,387.624146
1444,392.646088,-5.988669,16.749928,-11.046834,-1.524840,16.236061,396.241455,572.507080,24.457239,-5.529844,576.293945,20.611422,13.765823,-293.102936,522.256653,5.166110,-377.590149,389.613922,106.102921,-308.185150,523.994568,91.900352,-391.424042,388.486359
1445,392.659363,-6.003993,16.739843,-11.042956,-1.524028,16.234991,396.235138,572.503601,24.464598,-5.531429,576.299683,20.606720,15.446768,-293.798279,522.977234,7.343647,-378.151947,390.553589,107.931694,-308.173523,524.896973,94.073524,-391.144012,389.667633
1446,392.609222,-5.935992,16.775177,-10.991904,-1.596982,16.182467,396.239868,572.512329,24.460258,-5.527811,576.285583,20.601185,17.028522,-294.272614,523.863403,9.627658,-378.790131,391.229187,109.788536,-308.656921,525.656372,96.481155,-392.038239,390.375305
1447,392.695709,-5.913587,16.740345,-11.037446,-1.526183,16.235928,396.241852,572.517151,24.457609,-5.537135,576.289490,20.600813,18.965464,-294.751282,524.257629,11.841445,-379.821991,391.845428,111.577454,-308.710663,526.535156,98.663780,-392.281525,390.896729
1448,392.598999,-5.952563,16.835382,-11.049580,-1.520235,16.239899,396.233307,572.527527,24.459534,-5.535867,576.284912,20.602110,21.034195,-295.354858,524.812927,14.045224,-380.255646,392.529724,113.428062,-308.997711,527.187073,100.822021,-392.900818,391.858215
1449,392.645996,-6.002806,16.744226,-11.048397,-1.521100,16.236118,396.238281,572.524231,24.458771,-5.542109,576.300659,20.602226,22.687475,-296.416901,525.534851,15.996659,-381.301270,393.307617,115.214554,-309.335236,527.800781,102.964592,-393.247070,392.735840
1450,392.637360,-5.850749,16.772665,-11.050779,-1.524068,16.246222,396.233337,572.515564,24.458420,-5.543123,576.288269,20.605541,24.200354,-296.451935,526.377869,17.965149,-381.786896,394.178131,116.961609,-309.404327,528.806458,104.991249,-394.181213,393.490631
1451,392.653748,-5.990288,16.733513,-10.997149,-1.594986,16.197189,396.232025,572.517944,24.465517,-5.545729,576.284729,20.599195,25.746599,-297.304932,527.072449,20.055309,-382.766205,394.992676,118.681328,-309.833527,529.473511,107.012589,-394.697937,394.220276
1452,392.689331,-5.897913,16.742956,-11.040878,-1.526417,16.231947,396.243591,572.510315,24.456156,-5.535853,576.294678,20.602551,27.451458,-298.043243,527.861511,21.727757,-383.473846,396.011871,120.413338,-310.392456,530.217468,108.954514,-394.753632,395.207275
1453,392.649323,-5.986758,16.739037,-11.038836,-1.523255,16.238352,396.238586,572.504639,24.460022,-5.528846,576.295532,20.607040,29.427565,-299.324066,528.337524,23.939835,-384.353058,396.901398,122.018883,-310.736420,530.757996,110.975525,-395.721466,395.850830
1454,392.653259,-6.005269,16.732309,-10.987685,-1.590415,16.191185,396.238464,572.521240,24.457752,-5.534080,576.302734,20.611931,31.127565,-299.307648,529.274475,25.582436,-384.943115,397.811798,123.506119,-311.027985,531.498840,113.021309,-396.115692,396.846375
1455,392.629150,-5.962721,16.777853,-11.027363,-1.517312,16.236465,396.244110,572.519897,24.456596,-5.523865,576.297974,20.600843,32.511993,-299.651428,530.199890,27.772011,-386.118042,398.341431,125.463089,-311.161224,532.282043,114.959824,-396.385345,397.515930
1456,392.634766,-5.824087,16.796108,-11.037910,-1.522333,16.236231,396.240479,572.521484,24.455013,-5.534285,576.283630,20.599812,34.027466,-300.968140,531.052917,29.564798,-386.269714,399.178162,127.265358,-311.615173,533.129639,116.923126,-396.788177,398.175934
1457,392.665039,-5.897521,16.826738,-10.996896,-1.589710,16.191124,396.237671,572.523010,24.461596,-5.530817,576.292664,20.607731,35.597168,-301.301971,531.601318,31.538404,-386.891052,399.818726,128.729828,-311.693817,533.728333,118.655251,-396.623779,398.915527
1458,392.658234,-6.003086,16.733051,-11.045630,-1.528006,16.234015,396.237427,572.513000,24.457645,-5.540270,576.284302,20.602772,37.146713,-301.629395,532.647095,33.371193,-387.322510,400.641907,130.141800,-311.969574,534.396240,120.516716,-396.640442,399.570251
1459,392.695251,-5.906270,16.748766,-10.990528,-1.594550,16.190754,396.235657,572.513428,24.454479,-5.537149,576.284851,20.597116,38.658821,-302.489319,533.229065,35.083088,-388.018982,401.161987,131.700623,-312.144196,535.349304,122.633492,-397.095032,400.148254
1460,392.694916,-5.898971,16.758377,-10.987237,-1.593248,16.190916,396.240814,572.515808,24.458794,-5.526048,576.295532,20.601519,40.203121,-303.199707,533.897644,37.170033,-388.647552,401.746368,133.467651,-312.144135,536.226135,124.666275,-397.051819,400.793213
1461,392.591614,-5.897658,16.821102,-11.042727,-1.525593,16.230337,396.235809,572.515808,24.460409,-5.529744,576.297180,20.604410,41.781441,-303.991425,534.442383,39.029099,-388.863800,402.274200,135.022324,-312.199921,536.957947,126.523773,-396.797363,401.389465
1462,392.610565,-5.829676,16.839874,-11.043343,-1.526349,16.239449,396.235443,572.528931,24.459078,-5.529089,576.295410,20.606260,43.327728,-304.117615,535.450928,41.009041,-389.048340,402.949158,136.704285,-313.085876,537.472717,128.532455,-396.592041,401.942352
1463,392.593964,-5.885560,16.793898,-11.002898,-1.588274,16.194912,396.237488,572.516846,24.458014,-5.532019,576.308716,20.607252,44.951298,-304.374054,536.075439,43.135029,-389.572845,403.587036,137.921051,-312.971405,538.123474,130.781189,-397.291565,402.795776
1464,392.593018,-5.923275,16.780922,-11.050539,-1.528164,16.242828,396.236176,572.518188,24.462669,-5.538341,576.292786,20.604610,46.538754,-305.192810,536.510315,45.027973,-390.307098,404.000610,139.543137,-313.023071,539.124878,132.800797,-397.367401,403.481598
1465,392.643829,-5.987598,16.725740,-11.044312,-1.526334,16.234102,396.238037,572.516663,24.463079,-5.532868,576.290833,20.600973,47.809010,-305.477325,537.044556,47.054176,-390.616760,404.810852,141.405609,-313.140076,539.965271,134.600662,-397.101868,404.623413
1466,392.713348,-5.895877,16.739588,-10.996132,-1.594592,16.195633,396.236542,572.510620,24.460279,-5.536342,576.288208,20.606243,49.475983,-305.987793,537.663208,49.282356,-391.406128,405.319580,142.876328,-313.299957,540.372375,136.782135,-398.042999,405.177734
1467,392.610657,-5.933608,16.827465,-11.041864,-1.525476,16.242886,396.241486,572.510864,24.459808,-5.526069,576.292786,20.600409,51.474209,-306.844025,538.273865,51.233208,-391.874237,405.960846,144.563095,-313.831604,540.983154,138.721115,-398.050385,405.958069
1468,392.573212,-5.909743,16.833204,-11.038393,-1.519895,16.234304,396.239136,572.529480,24.457518,-5.527169,576.289612,20.601055,52.322762,-307.087006,538.856323,53.141525,-392.606171,406.500793,146.012573,-314.270538,541.893433,140.585114,-398.356323,406.624969
1469,392.602692,-5.960393,16.825748,-11.037504,-1.526733,16.238579,396.240448,572.520813,24.451426,-5.524145,576.299927,20.613350,54.006557,-307.804657,539.468750,55.074615,-393.257202,407.134491,147.578079,-314.129211,542.484985,142.561813,-399.333588,407.202911
1470,392.606689,-5.932035,16.791330,-11.041288,-1.524231,16.239542,396.239105,572.521240,24.455738,-5.530517,576.295654,20.603413,55.829620,-308.804657,540.019958,56.999489,-394.037048,407.777740,149.138748,-314.359955,543.291504,144.475266,-399.276947,407.948212
1471,392.643707,-5.998948,16.723770,-11.043796,-1.526656,16.233768,396.241943,572.514221,24.456089,-5.533185,576.292725,20.611208,57.598087,-309.329926,540.576904,58.817017,-394.607178,408.421997,150.955185,-314.798370,543.590759,146.354523,-399.883850,408.355438
1472,392.602295,-5.889655,16.805847,-11.049052,-1.530873,16.244822,396.238678,572.509216,24.457405,-5.540360,576.292664,20.602289,58.717728,-309.929108,541.340393,60.794960,-395.288330,409.001465,152.139709,-315.187592,544.002014,148.205246,-400.015686,408.857605
1473,392.659149,-6.004432,16.752497,-11.043442,-1.523792,16.239141,396.241211,572.503906,24.454569,-5.540657,576.286743,20.598732,60.343636,-310.440094,541.823364,62.573242,-395.730316,409.397308,153.764771,-315.470795,544.688538,150.127258,-400.118439,409.438660
1474,392.693787,-5.905706,16.736393,-11.047958,-1.529800,16.239964,396.240662,572.513245,24.454115,-5.540112,576.288757,20.605637,61.992847,-310.876465,542.404846,64.280975,-396.263489,409.969604,155.475754,-315.894409,545.246521,152.059387,-399.725861,410.078888
1475,392.662415,-5.986753,16.730227,-11.039858,-1.525363,16.237848,396.241241,572.517456,24.449877,-5.525081,576.294495,20.604149,63.581367,-311.564575,542.732239,66.053764,-396.662140,410.296722,157.074219,-315.614685,545.955139,153.934769,-400.367645,410.206848
1476,392.645721,-6.002045,16.732321,-11.056047,-1.526235,16.248806,396.237549,572.515747,24.451845,-5.528934,576.291382,20.606564,64.815102,-312.093109,543.124939,67.786407,-397.061218,410.635376,158.418610,-316.170563,546.545471,155.699875,-400.727783,410.532288
1477,392.688110,-5.915678,16.745045,-10.999862,-1.594555,16.195988,396.238983,572.521545,24.458292,-5.543273,576.296875,20.604139,66.368469,-312.826477,543.933533,69.594116,-397.023010,410.965393,159.780197,-316.835602,546.891907,157.359283,-400.512146,410.982025
1478,392.685974,-5.906705,16.740499,-11.045869,-1.527743,16.238462,396.232605,572.516846,24.459732,-5.525887,576.292358,20.607292,67.861931,-313.418518,544.184082,71.433113,-397.187866,411.285675,161.249176,-316.757935,547.172424,158.764069,-399.889832,411.673798
1479,392.634003,-5.950265,16.776823,-11.051656,-1.516776,16.245785,396.235992,572.509827,24.460320,-5.539553,576.299927,20.610178,69.136780,-313.885864,544.487244,73.004845,-397.549988,411.697723,162.729843,-316.827667,547.799805,160.644119,-400.943115,411.503082
1480,392.648346,-6.000007,16.742762,-11.046213,-1.521910,16.240776,396.244446,572.506165,24.456680,-5.538624,576.298157,20.606371,70.319031,-314.179810,545.135986,74.343346,-398.156067,411.843811,163.768723,-316.801971,547.993469,162.223709,-400.970276,411.727386
1481,392.697998,-5.918786,16.724817,-10.999082,-1.596007,16.199444,396.240997,572.513367,24.452799,-5.528380,576.297241,20.596140,71.864708,-314.286530,545.388550,75.840988,-398.321289,412.289032,165.364532,-317.319855,548.304626,163.719604,-400.731110,412.143646
1482,392.705078,-5.919966,16.740911,-11.042964,-1.533331,16.240513,396.241699,572.510681,24.447563,-5.531142,576.292786,20.603882,73.524628,-314.990173,545.363098,77.290855,-398.340363,412.520691,166.628250,-317.259583,548.422729,164.993179,-400.699646,412.573914
1483,392.577240,-5.909659,16.821482,-11.043611,-1.522489,16.237873,396.240540,572.518188,24.454451,-5.519544,576.292175,20.605021,74.347076,-314.622650,545.774597,78.412003,-398.877014,413.026276,167.821518,-317.311340,548.708313,166.526321,-401.766663,412.441345
1484,392.678467,-5.887469,16.784288,-11.041816,-1.528638,16.242994,396.236938,572.514343,24.453373,-5.524476,576.295288,20.600481,76.242714,-314.993530,546.213074,79.814049,-399.144928,413.478180,169.095551,-317.060638,548.804565,167.447617,-401.750854,412.606628
