Trial04
Date:,2014/06/11
Time:,10:47:30
Type:,Auto-capture
Description:,""
Notes:,""

TRAJECTORIES
120.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,LTHI,,,LKNE,,,RTHI,,,RKNE
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
389,394.010956,-12.036544,16.523840,-11.005106,-13.916060,16.223907,389.323578,566.825134,24.214418,-12.873960,564.251709,20.408436,110.564957,609.969238,482.386963,152.706604,757.837219,447.840698,149.857849,581.805725,402.198273,189.239624,733.927917,371.788391
390,393.995850,-12.070640,16.524702,-10.756846,-13.907030,16.285385,389.308655,566.820313,24.223963,-12.850085,564.201965,20.460072,110.865768,613.064270,484.368256,153.189087,761.123962,448.915619,149.210678,584.582153,403.797699,188.837128,736.348938,372.332428
391,393.974731,-12.023049,16.527130,-10.404212,-13.859386,16.332495,389.321289,566.823425,24.219362,-12.870152,564.253357,20.423779,111.645889,616.305542,486.428284,153.966705,763.410950,450.026855,148.621841,587.478027,405.092133,188.447830,738.826538,373.082703
392,393.927612,-11.997356,16.544514,-10.157894,-13.767614,16.292549,389.322296,566.827881,24.214424,-12.848925,564.209473,20.451790,112.791870,619.204102,488.120056,155.524094,765.980530,451.326996,147.928619,590.211182,406.219635,188.146500,741.310120,373.440094
393,393.919556,-11.987005,16.544216,-10.050915,-13.730360,16.271574,389.308411,566.833069,24.206545,-12.853889,564.207214,20.457813,114.066711,621.956787,489.694244,156.687485,768.637756,452.200256,147.124985,593.035095,406.894379,187.723602,743.965454,373.879150
394,393.923431,-11.977811,16.545818,-10.064906,-13.718321,16.266203,389.307068,566.847168,24.216318,-12.850248,564.216675,20.468325,115.653206,624.650757,491.049316,157.970917,771.803345,453.019165,146.355362,596.029175,407.280334,187.446976,746.571838,373.908752
395,393.884552,-11.948292,16.567665,-10.068409,-13.697901,16.254742,389.286316,566.859009,24.211250,-12.853350,564.212402,20.470354,116.481346,627.359680,492.321533,159.290695,774.207275,453.868988,145.717331,598.883911,407.888031,187.288223,749.440979,374.429047
396,393.902618,-11.959763,16.540781,-10.045057,-13.681205,16.231678,389.284363,566.865295,24.203127,-12.863561,564.199280,20.461599,117.631836,630.631775,493.676788,160.785507,776.916748,454.967010,145.211105,601.221069,408.776459,187.225952,752.095459,374.776459
397,393.949219,-11.979342,16.527300,-10.043147,-13.671537,16.229361,389.279633,566.869507,24.195518,-12.857892,564.210388,20.453016,118.142685,633.958191,495.365601,161.684921,779.836609,455.890991,145.455017,604.669373,410.722809,187.187256,754.845337,375.813995
398,393.915192,-11.960265,16.537403,-10.031308,-13.674470,16.229239,389.290070,566.862976,24.215988,-12.842578,564.217651,20.461554,118.838623,637.287842,497.476379,162.576233,782.993225,457.151642,145.211960,608.052795,412.468842,187.142975,757.932312,376.756989
399,393.987701,-12.040928,16.511726,-10.015854,-13.673159,16.224182,389.297607,566.855469,24.213135,-12.841825,564.218994,20.462532,119.785156,641.211670,499.974976,163.496948,786.731567,458.481323,145.091537,611.216003,415.001648,187.063644,760.968628,377.786835
400,393.947144,-11.984073,16.550966,-9.974400,-13.659234,16.225124,389.320679,566.842224,24.208164,-12.848207,564.206482,20.448854,120.192360,645.477417,502.708832,164.308075,790.210327,459.795074,145.173248,614.541260,417.966705,186.932632,763.713318,379.011993
401,393.987854,-12.006660,16.516939,-9.931470,-13.657299,16.221426,389.329071,566.844543,24.191633,-12.844576,564.205383,20.446630,120.217354,649.972168,505.483032,164.507767,794.044128,460.790802,144.947800,617.731323,421.118439,186.847580,766.826111,380.189697
402,393.964142,-11.986552,16.555941,-9.912831,-13.644122,16.221178,389.332458,566.840332,24.205860,-12.849042,564.209167,20.443869,120.302193,654.142517,507.779175,165.221237,797.949219,461.899261,144.667038,621.705383,423.570984,186.969757,770.073364,381.463470
403,394.011536,-11.999032,16.535284,-9.903947,-13.648169,16.220749,389.333710,566.832214,24.214506,-12.833817,564.220398,20.449089,120.560928,658.431091,510.070129,165.666779,802.062134,462.998596,144.235443,625.012451,425.604095,186.818604,773.103760,382.619598
404,393.962860,-11.986168,16.553465,-9.906591,-13.641933,16.221317,389.326996,566.835815,24.213749,-12.843846,564.211365,20.463249,120.902344,662.307617,511.946777,166.282211,805.340881,463.911377,143.502975,628.408813,427.543549,186.599060,776.051392,383.534851
405,393.979645,-12.010585,16.541300,-9.911963,-13.646053,16.226648,389.310211,566.839233,24.206213,-12.858093,564.209473,20.455578,121.241035,665.956848,513.672241,167.411316,808.577026,464.823822,142.440491,632.275574,428.816528,186.438797,779.068420,384.113892
406,393.990967,-12.032254,16.493519,-9.914834,-13.658201,16.233034,389.315063,566.841064,24.218807,-12.866169,564.197632,20.457047,122.208725,669.550781,515.198608,168.478821,812.017090,465.641724,141.507416,635.849365,429.851349,186.357971,782.153381,384.823242
407,393.993988,-12.039773,16.497065,-9.924693,-13.659347,16.226492,389.292908,566.851624,24.209877,-13.094144,563.941406,20.639191,123.249199,673.333679,516.581726,169.639999,815.148804,466.281403,140.477310,639.297058,430.921509,186.212799,785.347961,385.144073
408,393.983398,-12.037345,16.493059,-9.935487,-13.648255,16.238312,389.296814,566.841614,24.221363,-12.987329,564.013550,20.592794,123.741837,677.181213,517.893677,170.553497,818.443909,466.903992,139.779953,642.733032,432.217529,186.090851,788.355530,385.643585
409,393.986298,-12.044047,16.499706,-9.940528,-13.657894,16.236525,389.289551,566.860596,24.213377,-13.000226,564.044922,20.564898,124.199020,681.122925,519.537292,171.527161,822.055725,467.344788,138.993958,646.270020,433.927216,185.789230,791.065674,386.134338
410,393.899353,-11.965198,16.544561,-9.953982,-13.660852,16.235443,389.279877,566.877991,24.200102,-12.866626,564.125366,20.550173,124.425285,684.907593,521.381165,172.578186,825.471008,467.917084,137.923111,649.784607,435.593292,185.818283,793.895569,386.701813
411,393.870270,-11.935256,16.547020,-9.965649,-13.655065,16.231859,389.280853,566.872681,24.191572,-12.829733,564.166382,20.531858,124.621887,689.239441,523.173889,173.402878,828.724792,468.442200,137.227753,653.201660,437.739807,185.794449,796.883118,387.366638
412,393.908112,-11.935848,16.547880,-9.969025,-13.637674,16.231602,389.274933,566.880310,24.195911,-12.823269,564.166687,20.513947,125.105576,693.444580,525.278809,174.218353,832.262024,468.987640,136.028351,657.136230,439.792450,185.619904,799.822876,387.970093
413,393.931885,-11.967293,16.538151,-9.957258,-13.635596,16.227640,389.274506,566.872681,24.197258,-12.813560,564.176758,20.523205,125.589096,697.915649,527.465088,175.041336,835.903870,469.531464,135.255646,660.614990,441.942566,185.324646,802.615356,388.778656
414,393.945831,-11.988865,16.517830,-9.949579,-13.644864,16.220352,389.283325,566.874146,24.204233,-12.804303,564.175659,20.520201,126.296135,702.150757,529.257629,176.077698,839.179565,469.913818,133.972824,664.275635,444.076660,184.876785,805.636475,389.147034
415,394.016815,-12.055733,16.505688,-9.929064,-13.639087,16.223383,389.303223,566.850769,24.208515,-12.818847,564.210266,20.485460,127.309601,706.181641,530.930054,177.100677,842.555725,470.378571,132.386185,668.486938,445.407593,184.011307,808.861084,389.655975
416,393.946869,-11.971934,16.543652,-9.917231,-13.648045,16.219069,389.320862,566.835022,24.213547,-12.819855,564.203247,20.486427,128.685486,710.045349,532.525696,178.177460,846.475830,470.244568,131.137619,672.247742,446.738007,183.388885,811.916565,389.684021
417,393.956696,-11.970131,16.547972,-9.913348,-13.651446,16.224047,389.323608,566.840637,24.214977,-12.812690,564.211792,20.491360,129.836243,714.501770,533.505249,179.397644,850.007324,469.899109,129.410446,676.208984,447.938477,182.652344,814.982117,389.490540
418,394.002380,-12.007081,16.532200,-9.906759,-13.652351,16.223127,389.326477,566.846558,24.206377,-12.806918,564.158875,20.531071,131.150085,718.891541,534.388245,180.872192,853.100525,469.065826,127.436737,680.295959,449.037354,181.416489,818.020935,388.753571
419,393.925323,-11.945493,16.586302,-9.921380,-13.645371,16.225872,389.316925,566.859863,24.204611,-12.809879,564.154907,20.533627,132.492462,722.813171,535.293518,182.300552,856.406494,468.239777,125.897820,684.311707,450.203156,180.415146,820.637451,388.025146
420,393.987091,-12.001617,16.535221,-9.937341,-13.640448,16.234461,389.306671,566.861328,24.199507,-12.816161,564.164612,20.530405,133.711502,726.947632,536.033997,184.560669,859.413513,466.764374,123.988434,688.570251,451.311737,178.915878,823.092407,386.946838
421,393.969543,-11.992703,16.520220,-9.955785,-13.643064,16.234692,389.293762,566.863403,24.203207,-12.819912,564.170105,20.520674,135.044281,730.980896,536.453491,187.259445,861.560730,465.162323,122.843422,692.293152,452.285492,177.953049,825.495361,386.054230
422,393.949066,-11.996667,16.533979,-9.958473,-13.647964,16.234457,389.285065,566.864868,24.207548,-12.825522,564.170166,20.540888,136.485001,734.911987,537.087952,188.964188,864.200195,463.340668,120.970840,696.068115,453.225159,176.830872,827.677063,384.845612
423,393.988281,-12.029004,16.517094,-9.964459,-13.654751,16.234495,389.285278,566.869202,24.207829,-12.829519,564.164307,20.529182,137.758209,739.289856,537.126648,190.522964,867.235901,462.092987,119.245956,700.108459,454.071686,176.193771,830.294922,384.071655
424,393.938416,-11.995307,16.534197,-9.977042,-13.653876,16.233501,389.274139,566.874512,24.197378,-12.826934,564.163513,20.516747,138.872833,743.038818,537.773621,191.757767,870.773254,460.750732,118.178848,704.232727,454.942047,174.606674,834.250000,383.093292
425,393.990417,-12.032693,16.468983,-9.973925,-13.658265,16.231108,389.282288,566.861145,24.195570,-12.828313,564.155334,20.509272,140.193909,746.566589,538.003845,193.427917,872.819153,460.356201,116.880592,708.069702,455.898041,173.679825,837.779297,382.360992
426,393.954529,-12.025819,16.530655,-9.958227,-13.652153,16.237652,389.284515,566.851563,24.217506,-12.814308,564.166382,20.526485,141.248383,750.095947,538.147034,195.639053,875.411255,459.346375,115.258316,712.240784,456.353149,172.907700,840.983643,381.981140
427,393.957916,-12.035432,16.501118,-9.947739,-13.651869,16.230740,389.290924,566.841919,24.213892,-12.805202,564.158508,20.531759,142.772125,753.199768,537.909668,197.219971,878.106506,458.287811,113.480713,716.258118,456.826904,171.722000,844.219299,381.243866
428,393.948059,-12.017865,16.519875,-9.932277,-13.646897,16.233822,389.297241,566.847107,24.209524,-12.824221,564.195068,20.516039,144.418961,756.380005,537.509521,199.099976,880.048767,456.697021,111.352882,720.932312,457.377899,170.358887,847.243774,380.463745
429,393.929626,-11.969152,16.536829,-9.907393,-13.645891,16.235104,389.313690,566.844238,24.206499,-12.811720,564.198425,20.513212,146.306229,759.251221,537.366333,201.722641,881.242371,454.824036,109.789627,724.679443,457.864777,167.883713,850.722656,378.960388
430,393.909973,-11.949012,16.582239,-9.893688,-13.656486,16.232212,389.333588,566.841614,24.200771,-12.804914,564.201538,20.512312,147.866730,762.668457,536.784790,200.901062,884.867798,451.973022,109.211769,727.779419,458.737091,165.495956,853.783081,377.524353
431,393.961456,-11.969533,16.574934,-9.890548,-13.661520,16.227491,389.347534,566.834045,24.207811,-12.792545,564.162720,20.558708,149.147766,766.388550,536.035156,200.370041,888.007629,448.978271,108.324921,731.089355,459.809052,162.824631,856.766968,376.113251
432,393.993896,-12.006864,16.554607,-9.878723,-13.682108,16.232500,389.367676,566.814392,24.221951,-12.804090,564.195679,20.539654,150.490280,770.051819,535.489685,200.134476,891.168640,446.322632,105.774689,735.593445,460.542603,160.236374,859.463562,374.817932
433,394.011414,-11.997277,16.558281,-9.878255,-13.679211,16.227070,389.365784,566.800659,24.225237,-12.813923,564.196716,20.538153,152.077744,773.591064,535.031860,200.186676,893.925171,444.254028,104.236275,740.395203,461.048767,158.033630,862.725586,373.806854
434,394.044617,-12.072559,16.544937,-9.890750,-13.679392,16.231901,389.357605,566.789368,24.234861,-12.806129,564.198242,20.528364,152.991119,776.804016,534.289429,200.053680,896.786865,442.389679,102.694336,744.203735,461.881927,154.948776,866.510254,373.123474
435,394.057983,-12.083745,16.490395,-9.895537,-13.677517,16.237625,389.352814,566.785461,24.234388,-12.814045,564.194397,20.542486,152.815155,781.499634,533.309082,199.909531,899.862610,440.383484,102.025452,747.573547,462.717773,152.123764,870.267883,372.639954
436,393.904724,-11.947050,16.612574,-9.904898,-13.665063,16.237921,389.348755,566.797974,24.229534,-12.793848,564.165771,20.574455,154.114990,784.706970,532.602295,199.698547,902.633362,438.298187,100.352821,752.395264,463.676331,150.043457,873.346741,372.153992
437,393.881165,-11.936739,16.597313,-9.920059,-13.667542,16.237009,389.334900,566.807800,24.211279,-12.803044,564.155457,20.574324,155.465622,787.903259,532.061401,199.052063,905.744324,436.248047,98.455360,756.671997,464.577576,146.907974,877.032227,371.310760
438,393.924713,-11.993211,16.540596,-9.917857,-13.672924,16.241091,389.317200,566.828674,24.212894,-12.823064,564.181885,20.540586,156.073227,791.748108,531.085022,198.574158,908.081360,433.772186,96.675064,760.684631,465.724579,143.826111,880.403564,370.887817
439,393.864532,-11.979587,16.583229,-9.925880,-13.672707,16.241278,389.309845,566.824951,24.214911,-12.825289,564.180908,20.531303,156.667740,795.741394,530.453735,197.660660,911.092712,431.253998,95.696251,764.619202,467.118622,140.514679,883.720093,370.400177
440,393.958954,-12.056974,16.509977,-9.925397,-13.663459,16.237587,389.311310,566.814392,24.222328,-12.797899,564.149841,20.570797,158.095169,799.316223,529.875916,196.526489,914.059204,428.901550,93.878342,769.232910,468.231781,137.450165,886.857056,369.940552
441,393.976044,-12.070822,16.521042,-9.914330,-13.673781,16.236660,389.327728,566.805847,24.233049,-12.813137,564.180908,20.556963,158.571136,803.263000,529.182312,195.552002,917.067017,426.684662,92.749428,773.122742,470.217590,134.596069,890.397400,369.339752
442,393.938904,-11.987126,16.536728,-9.894408,-13.676697,16.237610,389.335846,566.820190,24.223181,-12.798785,564.203735,20.546112,159.414795,807.103394,529.018555,194.821564,920.248230,424.624969,91.870071,777.787659,471.454956,132.241135,893.514404,369.185242
443,393.982361,-11.987696,16.524632,-9.882101,-13.661194,16.236673,389.344360,566.815063,24.221031,-12.797189,564.196777,20.538307,160.161819,810.743530,528.573120,194.589676,922.886536,422.880005,91.117134,781.368347,472.990662,130.586334,896.374695,369.052338
444,393.988129,-11.988284,16.535206,-9.872173,-13.657520,16.232719,389.356293,566.810852,24.220560,-12.780449,564.211426,20.548498,161.103455,814.238770,528.383789,194.644760,925.757141,421.427063,90.932770,785.637146,474.209930,129.017685,900.190552,368.918457
445,393.978302,-11.973988,16.560843,-9.861012,-13.658577,16.233862,389.366211,566.808899,24.219727,-12.787432,564.202026,20.551727,161.963623,818.200012,528.123657,194.342804,928.506958,420.019745,90.318474,789.555115,475.350830,127.829849,903.118835,368.704681
446,394.083374,-12.060900,16.488663,-9.862519,-13.665746,16.232937,389.366089,566.797302,24.219675,-12.798921,564.205688,20.547926,162.419052,822.395081,527.654175,194.254807,931.555725,418.881165,89.900566,793.930115,476.318359,126.960991,906.500244,369.061554
447,393.939148,-11.937829,16.609339,-9.877692,-13.674409,16.235443,389.370667,566.785950,24.217958,-12.800485,564.201782,20.546629,163.385681,825.348328,527.847595,194.479721,934.556885,418.209167,89.812317,797.974854,477.366394,125.956764,909.608337,369.239685
448,393.947449,-11.952946,16.612129,-9.871389,-13.689405,16.223125,389.385101,566.778320,24.223722,-12.808883,564.186096,20.538700,164.207062,829.123230,527.724915,194.449020,938.233521,417.375366,89.616951,801.998169,478.409149,124.799088,913.826355,369.614532
449,393.961670,-11.997626,16.578955,-9.893043,-13.691269,16.230963,389.381897,566.769409,24.235584,-12.830963,564.180481,20.543652,164.911209,832.931824,527.933472,194.159744,941.270569,417.120331,89.234749,806.415161,479.575348,123.971603,917.789856,370.450439
450,393.974335,-12.017283,16.542503,-9.886703,-13.704127,16.231838,389.373840,566.787048,24.235107,-12.823715,564.182861,20.547070,165.407257,836.363525,527.943237,193.952698,944.750183,417.073059,89.161339,810.531860,480.851196,123.162697,921.734497,371.086334
451,394.054565,-12.086331,16.498461,-9.896404,-13.692236,16.236536,389.355988,566.791870,24.232391,-12.812222,564.184387,20.548029,165.897934,840.056335,528.668152,194.303360,948.255310,417.337158,88.520912,814.783447,482.193665,122.304787,925.515320,372.008087
452,394.002716,-12.062663,16.515646,-9.911873,-13.684618,16.234480,389.340363,566.813538,24.217548,-12.817634,564.178772,20.544552,166.462433,843.837280,529.264526,194.412796,951.185669,417.335999,88.221275,819.227356,483.915955,121.715103,929.785767,372.865662
453,393.998322,-12.075538,16.492981,-9.901358,-13.674959,16.235018,389.310547,566.829956,24.219540,-12.786709,564.158508,20.565849,166.744110,847.271423,529.953979,194.136276,954.520752,417.326050,87.927277,823.746521,485.527588,121.096077,933.167480,374.018951
454,393.878448,-11.993238,16.580862,-9.915860,-13.664126,16.241732,389.309692,566.835205,24.221092,-12.784275,564.163940,20.576538,167.150208,851.325073,530.287354,194.100906,957.879211,417.401520,87.395645,827.741455,487.013672,120.713814,936.611145,374.861328
455,393.886169,-11.963599,16.556063,-9.902624,-13.660813,16.241108,389.310944,566.840332,24.219391,-12.788265,564.159668,20.581743,167.444275,855.428650,530.957214,193.894409,961.157043,417.226166,87.349686,832.115051,488.378357,118.978600,940.703186,375.706207
456,393.851807,-11.946169,16.597855,-9.897884,-13.665019,16.238731,389.320618,566.832153,24.213978,-12.804438,564.186462,20.544750,168.034180,858.672363,531.416565,193.706635,964.012878,417.085480,87.178825,836.359619,490.225220,118.442345,944.339050,376.784607
457,393.886780,-11.950164,16.598564,-9.896745,-13.669177,16.236252,389.342926,566.826782,24.204559,-12.804567,564.194580,20.551031,168.634216,862.575256,532.299927,193.594009,967.412842,417.436279,86.924583,840.628784,491.821198,117.731133,947.881042,377.654053
458,393.984192,-12.001877,16.527983,-9.882918,-13.679144,16.239008,389.352600,566.812317,24.213535,-12.775199,564.160706,20.568340,168.910660,866.575439,533.038269,193.503342,971.276367,417.414459,86.929199,844.674988,493.534790,116.891701,951.758606,378.592010
459,393.958649,-11.982407,16.567743,-9.886969,-13.663326,16.233477,389.359650,566.794373,24.231050,-12.802567,564.192322,20.548519,169.762482,870.714783,533.931702,193.265427,974.895752,417.869537,87.062416,848.958679,495.006714,116.368271,955.406677,379.750671
460,394.057251,-12.042156,16.515886,-9.869306,-13.670358,16.231213,389.372864,566.782471,24.224918,-12.786259,564.146423,20.565948,170.248276,874.864319,534.818970,193.091476,979.278809,418.066101,87.584999,853.062317,496.811432,115.867401,959.820435,381.203644
461,394.104492,-12.081407,16.455778,-9.868829,-13.680612,16.226751,389.372528,566.778076,24.230696,-12.799005,564.203491,20.538244,170.788635,878.762268,535.807190,192.699066,983.152771,419.178406,87.951851,857.065186,497.901306,115.359810,963.590271,382.694305
462,394.084412,-12.064666,16.524496,-9.878396,-13.682590,16.225779,389.372711,566.767883,24.236975,-12.801743,564.206848,20.539192,171.714890,882.273865,536.657227,192.719376,987.303528,420.228668,88.316490,860.797913,499.990784,115.424179,967.588989,384.125458
463,394.039764,-12.050147,16.548658,-9.871577,-13.687028,16.225458,389.375031,566.770874,24.249098,-12.814722,564.181335,20.548637,172.096924,887.035156,537.434692,193.012161,990.927246,420.640015,88.469421,865.860413,501.427185,114.638229,971.747314,385.676544
464,393.942291,-12.001390,16.596899,-9.887300,-13.692539,16.226362,389.369141,566.795349,24.230965,-12.804223,564.196045,20.549782,172.636932,891.701843,538.576660,192.970367,994.860413,421.500153,89.037384,869.727600,503.533936,114.406731,976.097656,387.137177
465,393.891815,-11.949065,16.606773,-9.894990,-13.692724,16.234694,389.363464,566.806213,24.214136,-12.809373,564.193359,20.546318,173.775970,894.802612,540.057129,192.598801,998.685608,423.226288,89.345192,873.735596,505.217255,114.150261,979.956665,388.068939
466,393.951355,-12.018099,16.553007,-9.886962,-13.685454,16.233860,389.341858,566.826660,24.209225,-12.808805,564.188843,20.546782,174.457031,898.850830,540.910583,192.799820,1002.811096,423.655609,89.392670,877.627075,507.388641,113.567101,984.452332,390.303802
467,393.872681,-11.965034,16.605356,-9.898190,-13.682585,16.237183,389.336121,566.820251,24.215626,-12.796089,564.141724,20.575333,175.054001,902.760620,542.601501,192.845215,1006.705017,424.770325,89.881294,881.757874,509.183319,113.321312,988.170959,391.945587
468,393.887299,-11.988585,16.575064,-9.899784,-13.669990,16.238010,389.309387,566.837952,24.214689,-12.785998,564.154053,20.570135,175.704590,906.900024,543.578003,192.562881,1010.685547,425.914856,90.090744,886.194092,510.780823,113.035515,992.376221,393.793304
469,393.935699,-11.990474,16.527721,-9.903220,-13.661892,16.235834,389.311646,566.830566,24.211386,-12.803477,564.196228,20.561745,176.065323,910.562866,544.688965,192.603897,1014.723999,427.335449,91.078552,890.015930,512.343628,112.924919,996.319702,395.169556
470,393.970154,-12.043498,16.520288,-9.904636,-13.649439,16.232096,389.318665,566.825134,24.210474,-12.788529,564.166748,20.564577,176.639084,914.464111,546.290039,192.803406,1018.318298,428.960846,91.078926,894.139343,514.755493,112.892380,1000.211914,397.038361
471,393.908844,-11.959837,16.583338,-9.909189,-13.656257,16.236347,389.324341,566.817566,24.222589,-12.789610,564.160339,20.562603,177.780380,918.000061,548.028259,192.968887,1022.464355,430.111328,91.200462,897.926514,516.593201,112.935493,1004.696411,398.595306
472,393.935791,-11.978865,16.558277,-9.906662,-13.665448,16.238380,389.339844,566.814819,24.223074,-12.805052,564.192444,20.544924,178.100861,922.747559,549.036560,193.146530,1026.096924,431.244263,91.545593,902.347473,518.366028,112.791237,1008.435974,400.364166
473,393.924927,-11.937087,16.606087,-9.881547,-13.669009,16.240000,389.347015,566.801636,24.222876,-12.784788,564.155884,20.559782,177.710922,926.552551,550.600342,193.122604,1030.409302,432.326080,91.875191,906.734253,520.026978,112.903625,1012.674316,401.948151
474,393.900757,-11.955874,16.621059,-9.884418,-13.682569,16.233187,389.371643,566.789307,24.224730,-12.791716,564.146179,20.557638,178.272614,930.565247,551.997864,193.110413,1033.720703,433.930786,91.763390,910.680054,521.644470,112.812721,1016.005554,403.591827
475,393.977142,-11.994964,16.574846,-9.861008,-13.689564,16.222565,389.381531,566.776611,24.224367,-12.788827,564.152466,20.560425,178.583755,934.349548,553.440369,193.136414,1037.437866,435.150116,92.072113,914.453003,523.418152,112.427444,1020.134766,404.971924
476,394.020386,-12.029426,16.548632,-9.861953,-13.705188,16.222677,389.387177,566.772217,24.236103,-12.793322,564.147217,20.567345,178.741409,937.849792,554.748535,192.994934,1041.739868,436.131317,91.933502,918.678528,525.328308,111.882767,1024.635376,406.442413
477,393.996002,-12.030880,16.543829,-9.867997,-13.708158,16.218227,389.389862,566.778992,24.237389,-12.811822,564.177612,20.553003,178.864807,942.333252,555.668213,192.797470,1045.468872,437.451935,91.916779,923.048035,526.656738,111.490158,1028.494995,408.139648
478,394.039093,-12.087885,16.530485,-9.875613,-13.697238,16.219858,389.372467,566.784424,24.231787,-12.794321,564.146606,20.571142,178.934967,946.731628,557.145752,192.364594,1048.984863,438.813416,91.841835,927.254578,528.529785,111.121170,1031.974854,409.848419
479,394.063019,-12.072870,16.504725,-9.881531,-13.679742,16.226297,389.369354,566.799133,24.227802,-12.792273,564.150269,20.569252,179.372955,950.506592,558.551392,191.805527,1053.506958,439.792358,91.980530,931.217041,530.563904,110.320511,1036.218994,411.277802
480,393.983002,-11.988510,16.548588,-9.879266,-13.674487,16.241255,389.348724,566.796204,24.221848,-12.790442,564.160034,20.591333,179.445236,954.505493,559.554504,191.031906,1057.482422,440.751770,92.025444,935.532776,531.759399,109.623383,1040.261230,412.636047
481,393.972107,-11.980550,16.551313,-9.885337,-13.664617,16.242065,389.342163,566.809326,24.223969,-12.782313,564.172974,20.583208,179.844879,958.874634,560.786316,190.306030,1061.396484,441.547058,91.994446,939.575256,533.373413,108.791656,1044.055908,413.929718
482,393.872192,-11.930368,16.620636,-9.893934,-13.657475,16.242184,389.333618,566.820496,24.212107,-12.777925,564.164429,20.569345,179.866119,963.177917,561.831909,189.541382,1065.662231,442.079895,92.181030,943.661682,534.942139,107.631065,1048.540405,414.764313
483,393.865784,-11.933110,16.609051,-9.907218,-13.662127,16.244734,389.323700,566.839172,24.204134,-12.791342,564.153137,20.573135,179.980927,967.687744,562.802734,188.854050,1069.364380,442.753540,92.230637,947.448120,536.547668,106.874283,1052.168335,415.751221
484,393.869202,-11.932957,16.601288,-9.899714,-13.675311,16.239414,389.320068,566.835999,24.209959,-12.804132,564.198730,20.542532,179.861435,971.070984,563.998535,188.591797,1072.921875,443.446655,92.141685,951.605652,537.918152,106.375008,1055.838257,416.728210
485,393.936798,-12.003153,16.561913,-9.916172,-13.657328,16.236465,389.318817,566.830994,24.215265,-12.812922,564.197876,20.546814,179.731522,975.570251,564.989380,187.826309,1077.380493,443.728668,91.842590,956.022156,539.411438,105.533173,1060.157349,417.596771
486,393.953064,-11.988429,16.538658,-9.918044,-13.661273,16.240269,389.326508,566.822327,24.219509,-12.815192,564.184387,20.552650,180.164658,980.373596,564.972717,187.136002,1081.231201,444.287415,91.765625,960.389954,540.379028,104.880768,1063.771240,418.463623
487,394.055573,-12.051233,16.474508,-9.908133,-13.664640,16.235842,389.344879,566.805969,24.225512,-12.819221,564.179260,20.543739,179.956451,984.978333,566.311584,186.811005,1084.735352,445.537109,91.536034,964.896118,541.556946,104.256836,1067.406616,419.707489
488,394.053802,-12.055690,16.521727,-9.881307,-13.684458,16.230049,389.361572,566.792236,24.233389,-12.784241,564.161621,20.554157,179.781555,989.169312,566.977661,186.507721,1088.416748,446.426636,91.551071,969.119324,542.554321,103.729858,1071.235229,420.651276
489,394.012299,-12.007890,16.538177,-9.866943,-13.688661,16.232159,389.380219,566.780823,24.229290,-12.805786,564.189697,20.539486,179.707123,993.432068,568.286560,185.583862,1093.699097,446.503723,91.657059,973.351318,544.004456,103.162361,1074.639648,422.150696
490,393.975708,-11.980641,16.561481,-9.860929,-13.690795,16.223766,389.388367,566.775146,24.222414,-12.784361,564.149048,20.559875,179.666245,998.390503,569.464661,185.300644,1097.304443,447.202972,91.509552,976.883911,545.719971,102.675873,1079.718994,422.343536
491,393.965637,-12.018023,16.601509,-9.859243,-13.691949,16.227232,389.377350,566.788757,24.229895,-12.798937,564.198730,20.539429,180.028214,1002.576233,569.562378,184.808868,1101.281738,448.337158,91.419701,981.841797,546.284363,102.126251,1083.719482,423.529510
492,393.902618,-11.982807,16.603132,-9.868892,-13.691526,16.223299,389.369354,566.792969,24.226646,-12.807391,564.192566,20.545879,179.284653,1006.565125,570.561829,183.766266,1105.736938,449.108002,91.342690,985.603821,547.956726,101.146629,1088.165161,424.420593
493,393.935638,-11.999578,16.579725,-9.884221,-13.697952,16.231934,389.363678,566.798340,24.221861,-12.794155,564.141357,20.580162,179.621948,1010.916809,571.050964,183.012466,1110.723267,448.977448,91.063042,990.596313,548.466370,100.118202,1092.805420,425.253387
494,393.891388,-11.980034,16.602539,-9.889735,-13.694588,16.228363,389.358063,566.801819,24.219349,-12.811044,564.179810,20.554287,179.377380,1016.097534,571.702454,181.991623,1115.853271,449.183319,90.505402,995.312805,549.514343,99.448105,1094.781982,427.615784
495,393.960419,-12.023621,16.536106,-9.883759,-13.676186,16.235132,389.347961,566.807617,24.217928,-12.787884,564.158997,20.577217,179.318176,1020.765381,572.220032,181.389740,1118.361572,450.915161,90.149956,999.332947,550.904602,98.251015,1100.842407,427.536530
496,393.969635,-11.998928,16.528597,-9.885899,-13.666159,16.242098,389.337158,566.814270,24.225363,-12.783077,564.154907,20.592623,178.457504,1024.533325,573.472473,179.858917,1123.530396,451.073853,89.684692,1004.213379,551.993591,96.994736,1104.600952,429.158295
497,394.050262,-12.040332,16.495287,-9.891280,-13.653831,16.237484,389.331024,566.820801,24.221786,-12.779516,564.157227,20.579645,178.329300,1029.137695,573.844788,178.736969,1128.632935,450.591522,89.367470,1008.414917,553.309631,95.780655,1108.615112,430.598114
